,text
648,"""It is true that when you go to an IPO, there is much more of a look into your finances,"" said Urtasun. ""That being said, again because Uber understands that self-driving cars at scale is not something that's going to happen tomorrow, they understand the need for the science."" "
649,"Urtasun declined to offer any guidance on what mix of human-driven cars and autonomous cars Uber will have in the next 10 years, citing too many uncertainties in the industry."
650,"""What is clear is that in a 10-year timeframe there will be a mix of both (self-driving and human-controlled cars),"" she said. "
651,UBER SEEKING PARTNERS
652,"The business of building self-driving cars is extraordinarily expensive and the timeframe to payoff is increasingly uncertain. However, some consider Uber's ability to successfully navigate the transition to autonomous vehicles as crucial to the company's long-term financial prospects. "
653,"By removing drivers and adding automation, Uber will be able to pocket the full fare that passengers pay and create more efficient routes to move around people and packages."
654,"Uber opened ATG in Toronto in 2017 and named Urtasun, who is also an associate professor at the University of Toronto, as head of the Toronto organization. Uber said last year it would invest more than $150 million in Toronto to grow its self-driving car operations, open an engineering hub and expand its work in artificial intelligence. "
655,"After the fatal Arizona crash, Uber removed its autonomous cars from the road, laid off hundreds of test drivers and shuttered operations in Arizona, its testing hub. Uber resumed very limited testing on public roads in Pittsburgh in December. "
656,"Uber has recently taken a more collaborative approach, inviting General Motor Co's self-driving car unit Cruise and Alphabet Inc's Waymo to put their cars on Uber's ride-hailing network. Urtasun said on Monday that Uber encouraged every self-driving company to add their cars to the Uber network. "
657,"""We've been very, very open that we would like every other company to be in our (autonomous vehicle) network,"" said Urtasun. "
658,"A group of investors led by SoftBank Group Corp and Toyota Motor Corp are in talks to invest $1 billion or more into Uber's self-driving vehicle unit, Reuters reported last month."
659,Toyota previously invested $500 million to jointly develop self-driving cars with Uber.
660, (Reporting by Alessandra Galloni and Joshua Franklin in New York; Additional reporting by Heather Somerville in San Francisco; Editing by Lisa Shumaker)
661,"LONDON — Prince Philip, the 97-year-old husband of Queen Elizabeth II of Britain, has apologized to a woman who was injured in a car crash he was involved in this month, British news outlets reported on Sunday."
662,"The Duke of Edinburgh sent an apology letter to Emma Fairweather, who sustained a broken wrist when his Land Rover hit the Kia  minivan in which she was traveling near the royal estate of Sandringham on Jan. 17."
663,"In the note, written on Sandringham stationery and dated Jan. 21, the duke said he was “deeply sorry” and wished Ms. Fairweather a “speedy recovery.” He also acknowledged that the accident had left him “somewhat shaken,” a rare admission from a member of the royal family."
664,"“I would like you to know how very sorry I am for my part in the accident at the Babingley crossroads,” Prince Philip said in the letter, acknowledging his share of responsibility. The note was first published online by The Sunday Mirror."
665,"The crash flipped the armor-plated Land Rover that Prince Philip was driving, and the minivan careened off the road. Prince Philip and a 9-month-old child in the minivan were unhurt, but Ms. Fairweather broke her wrist and the driver of the minivan had cuts to her knee."
666,"Some Britons expressed confusion over why the prince was driving, particularly at age 97. As for why he steered off the A149 road that Thursday, the prince reportedly told police officers that he had been “dazzled by the sun.”"
667,"He returned to that point in his letter to Ms. Fairweather. “It was a bright sunny day,” he wrote. “The sun was shining low over the main road.”"
668,"“In normal conditions I would have no difficulty in seeing traffic coming from the Dersingham direction,” he continued, as if to address the debate about older drivers in Britain. “But I can only imagine that I failed to see the car coming, and I am very contrite about the consequences.”"
669,"Ms. Fairweather had previously expressed dismay that Prince Philip had not personally apologized to her, saying in an interview with The Mirror two days after the accident, “He hasn’t even said sorry.”"
670,"At the time, she also disputed the duke’s claim that the sun had momentarily blinded him. “I can’t see how that could be true when it was overcast,” she said."
671,"Since then, Ms. Fairweather has accepted the duke’s apology, calling his letter to her a “nice touch.” “He’s tried to give an explanation, so I appreciate that, whether I agree with it or not,” she told The Mirror."
672,"While the four-paragraph letter was typed, Prince Philip addressed Ms. Fairweather by hand and signed the letter, a point that did not go unnoticed. “I thought it was really nice that he signed off as ‘Philip’ and not the formal title,” she told the British tabloid. “I was pleasantly surprised because of the personalized nature.”"
673,Ms. Fairweather could not be reached for comment on Sunday.
674,"“I wish you a speedy recovery from this very distressing experience,” Prince Philip wrote, signing off his letter."
675,"Two days after the accident, Prince Philip was photographed driving another Land Rover outside the Sandringham Estate in Norfolk County in eastern England — this time without a seatbelt."
676,"SEOUL — South Korean automaker Hyundai Motor Co and Chinese technology firm Tencent Holdings have signed a preliminary deal to develop software for driverless vehicles, South Korea's Maeil Business Newspaper reported on Saturday."
677,"Both companies plan to conduct joint research and development on safety and security systems for self-driving cars, which Hyundai seeks to roll out commercially by 2030, the report, which cited unnamed industry sources, said. "
678,"The agreement was signed on the sidelines of a business forum held in Seoul on Thursday by the South Korean government and China's Guangdong province, it said. "
679,Hyundai and Tencent did not offer any immediate comments on the report. 
680,"The two companies are also exploring ways to utilize Tencent's popular WeChat messaging app in developing China-targeted car models, the newspaper said. "
681,"Hyundai, the world's 5th largest automaker together with affiliate Kia Motors, has been fostering partnerships with self-driving tech and social media firms as it aims to introduce highly automated vehicles by 2020 and fully autonomous vehicles by 2030. "
682,"Hyundai Mobis, another affiliate of the car maker, clinched an agreement last month with Russia's largest internet search engine Yandex to jointly develop control systems for driverless vehicles."
683,Shenzhen-based and Hong Kong-listed Tencent has also ventured into self-driving tech and had advertised to recruit engineers in Silicon Valley last year.
684, (Reporting by Hyonhee Shin; Additional reporting by Hyunjoo Jin in SEOUL and Norihiko Shirouzu in BEIJING; Editing by Muralikumar Anantharaman)
685,DUBLIN — The police in Northern Ireland arrested four men on Sunday in connection with a car bombing outside a courthouse in central Londonderry the night before that drew condemnation from across the political spectrum.
686,"The bomb, which had been planted in a hijacked delivery van, caused no casualties or major damage. But after receiving a warning, the police had little time to evacuate children from a youth club nearby and hundreds of people from a luxury hotel and a masonic hall before the device exploded around 8.10 p.m. Saturday."
687,The explosion followed a pattern of attacks in the city attributed to republican groups opposed to the peace agreement that ended the “Troubles” in Northern Ireland 20 years ago.
688,"The delivery van used in the attack had been hijacked shortly before in Brandywell, a nearby nationalist area of the city. The police arrested two men in their 20s, then later on Sunday detained two others, age 34 and 42, Reuters said. The police did not identify them or provide a possible motive."
689,The police later posted CCTV footage of the bomb blast on Twitter.
690,Assistant Chief Constable Mark Hamilton called the car bombing “unbelievably reckless.” He said officers were inspecting a suspicious vehicle outside the courthouse on Bishop Street at 7:55 p.m. Saturday when a 15-minute warning was received by phone.
691,"“Thankfully, the attackers failed to kill or injure any members the local community out socializing and enjoying the best of what the city has to offer,” Mr. Hamilton said. “The people responsible for this attack have shown no regard for the community or local businesses. They care little about the damage to the area and the disruption they have caused.”"
692,Politicians from both sides of the Irish border condemned the attack.
693,"Arlene Foster, a former first minister of Northern Ireland and the current leader of the Democratic Unionist Party, said on Twitter that the attack “only hurts the people of the City” and had been “perpetrated by people with no regard for life.”"
694,"The foreign minister of the Republic of Ireland, Simon Coveney, said on Twitter that there was “no place and no justification possible for such acts of terror, which seek to drag Northern Ireland back to violence and conflict.”"
695,Londonderry
696,Atlantic
697,Ocean
698,NORTHERN
699,IRELAND
700,Belfast
701,Irish
702,Sea
703,IRELAND
704,Dublin
705,50 miles
706,By The New York Times
707,"Local representatives of Sinn Fein, the largest nationalist party in Northern Ireland and formerly the political wing of the Provisional Irish Republican Army, also condemned the bombing."
708,"“Derry is a city moving forward, and no one wants this type of incident,” said Elisha McCallion, a Sinn Fein member of Parliament from the area. “It is not representative of the city. I would encourage anyone with information about this incident to bring it to the police.”"
709,"The Provisional I.R.A. was the largest and most active armed nationalist faction during the Troubles. From 1968 to 1998, more than 3,500 people died in bombings and gun attacks linked to deep divisions between the predominantly Protestant unionists who supported Northern Ireland’s belonging to the United Kingdom and the mostly Roman Catholic nationalists who favored a united Republic of Ireland."
710,"The Provisional I.R.A. formally stood down after the Good Friday peace agreement of 1998, but a number of splinter groups refused to recognize the accord and have continued to organize attacks on local rivals and on security forces, killing two British soldiers, two Northern Ireland police officers and two prison officers over the past 20 years."
711,"Republican dissidents were blamed for an increase in unrest and rioting in the Bogside area of Derry City (which unionists prefer to call Londonderry) last summer, in which the police and motorists were attacked with rocks and sometimes gasoline bombs."
712,"Declan Power, a Dublin-based security expert and lecturer, said that sporadic and usually localized violence could be seen as an attempt by splinter groups to recruit young followers and maintain an appearance of political relevance."
713,"“Dissident groups like the Real I.R.A. and the Continuity I.R.A. are active but not in a strategic direction,” he said. “Most of their activity is related to holding turf for organized criminal activities like drug dealing, and directed at feuding with rivals.”"
714,"“Every now and then there is an attempt to do something like this,” he said of the bomb Saturday night, “to retain their credibility as serious republican revolutionary movements.”"
715,"Such violence is now receiving more attention than before, he said, because of fears that Britain’s likely exit from the European Union could lead to the reintroduction of a hard border between Northern Ireland the Republic of Ireland, disrupting the constitutional arrangements that underpin the Good Friday agreement."
716,"BRUSSELS — A key committee of EU lawmakers on Monday rejected a European Commission push for a wifi-based technology for cars, backing critics who support the alternative 5G standard."
717,"The EU executive is seeking to set benchmarks for internet connected cars, a market for carmakers, telecoms operators and equipment makers expected to be worth billions of euros a year."
718,"The Commission's preference for the wifi-based ITS-G5 would give Volkswagen and Renault an edge over Daimler, Ford and PSA Group which endorse the rival 5G standard C-V2X."
719,"A clause requiring new technologies to be modified in order to be compatible with older technology has triggered alarm in the telecoms industry which is rooting for the 5G standard, and other involved parties."
720,The European Parliament's transport committee said the clause would put a brake on innovation.
721,"Commission digital chief Andrus Ansip, Finland and Spain have also voiced criticism of this requirement. The EU executive declined to comment on the parliamentary committee vote."
722,"Parliament will vote on the Commission's proposal on April 17, which can only be blocked by a majority. The European Council also has a say in the issue and would also need a majority of EU countries to derail the proposal."
723,Lobbying group and C-V2X supporter 5GAA has said the wifi push goes against the Commission's campaign to promote 5G-based activities and boost economic growth.
724, (Reporting by Foo Yun Chee; Editing by Mark Potter)
725,Good Friday. (Want this by email? Sign up here.)
726,"Elon Musk long promised that Tesla would offer a low-cost Model 3 electric car. Yesterday, he finally made good on that promise — but Tesla is making big sacrifices to offer the vehicle."
727,"What $35,000 gets you is a Model 3 that can cover 220 miles before needing a charge, along with a cheaper interior than higher-priced versions. The new Model 3 is expected to start shipping in two to four weeks."
728,"Tesla expects to sell a lot of them. The announcement led Mr. Musk to raise production estimates to 600,000 cars in 2019."
729,"But it will probably post a loss this quarter. Mr. Musk wouldn’t reveal what kind of margins the company would make on its lowest-priced Model 3. But he admitted, “Given that a lot is happening in Q1, we do not expect to be profitable in the first quarter.”"
730,"And the company will change its business model. Tesla will only take orders online, close some of its showrooms and lay off employees to save money. “There’s no other way for us to achieve the savings for this car,” Mr. Musk said."
731,Shareholders are worried. Tesla’s stock fell 3 percent in after-hours trading. Liam Denning of Bloomberg Opinion argues that’s “because this crowning moment came with more than a hint of a gamble.”
732,More: Mr. Musk hired a new law firm to defend him against the S.E.C.’s attempt to hold him in contempt of court.
733,"President Trump and his top economic advisers have sent a series of conflicting messages about the status of trade talks with China, Alan Rappeport and Ana Swanson of the NYT write."
734,"• “We’re heading for a historic deal,” Larry Kudlow, director of the National Economic Council, said in an interview on CNBC yesterday. “The outlook for a deal is very positive.”"
735,"• “We are well on our way to doing something special” with China, Mr. Trump told reporters yesterday."
736,"• But “I am always prepared to walk. I’m never afraid to walk from a deal,” he added. “I would do that with China, too, if it didn’t work out.”"
737,"• And “much still needs to be done both before an agreement is reached and, more important, after it is reached, if one is reached,” Robert Lighthizer, Mr. Trump’s top trade negotiator, told House lawmakers on Wednesday."
738,"A final deal is being prepared according to Bloomberg, citing unidentified sources. Mr. Trump and President Xi Jinping of China could sign it within weeks."
739,"But it may not go far enough. “We don’t look at all close to meaningful, enforced provisions on intellectual property,” Derek Scissors, a resident scholar at the American Enterprise Institute, told the NYT."
740,"And Mr. Trump has proved he will walk. After he abandoned peace talks with Kim Jong-un of North Korea yesterday, concerns that the president might settle for a poor deal now appear diminished. If he doesn’t like the terms of a China deal, the trade war could continue."
741,More: The U.S. plans to take a hard line in negotiations with Britain over post-Brexit trade.
742,"Some of the world’s biggest internet messaging companies hope to succeed where cryptocurrency start-ups have failed by introducing consumers to the world of digital coins, Nathaniel Popper and Mike Isaac of the NYT report."
743,"“The most anticipated but secretive project is underway at Facebook. The company is working on a coin that users of WhatsApp, which Facebook owns, could send to friends and family instantly, said five people briefed on the effort who spoke on the condition of anonymity because of confidentiality agreements.”"
744,"“The Facebook project is far enough along that the social networking giant has held conversations with cryptocurrency exchanges about selling the Facebook coin to consumers, said four people briefed on the negotiations.”"
745,"Other platforms are working on similar initiatives. “Telegram, which has an estimated 300 million users worldwide, is also working on a digital coin. Signal, an encrypted messaging service that is popular among technologists and privacy advocates, has its own coin in the works. And so do the biggest messaging applications in South Korea and Japan, Kakao and Line.”"
746,"“The new cryptocurrencies would make it easier to move money between countries,” Mr. Popper and Mr. Isaac write. “But the messaging companies are likely to face many of the same regulatory and technological hurdles that have kept Bitcoin from going mainstream.”"
747,The American economy slowed at the end of 2018. But there may be worse to come.
748,"Gross domestic product growth slowed at the end of last year. It grew at a 2.6 percent annual rate in the final three months of 2018, Ben Casselman of the NYT reports, compared to a rate of over 4 percent in the middle of the year."
749,"“This year seems to be starting at an even slower pace,” Mr. Casselman writes. “Many economists expect growth to drop below 2 percent in the first quarter, in part because of the partial government shutdown, which began in December and extended through most of January.”"
750,"But the final quarter slowdown wasn’t as severe as many economists had expected. “Even with the loss of momentum late in the year, 2018 as a whole was among the best years of the decade-long recovery from the Great Recession,” Mr. Casselman writes, adding, “Most economists do not expect a recession this year.”"
751,"And the Fed remains optimistic. “The economy is in a good place,” Jay Powell, the central bank’s chairman, said yesterday."
752,"Richard Plepler helped make “The Sopranos” and “Game of Thrones,” two iconic HBO series. But he now plans to step down as the company’s chief executive, in a huge shift under the company’s new owner, AT&T."
753,"Mr. Plepler chafed at losing autonomy under his new bosses, the NYT reports, citing unnamed sources. AT&T has been in talks to hire Robert Greenblatt, a longtime TV executive, for a high-level role at Warner Media, which includes HBO, Turner and Warner Bros. Mr. Plepler may have had to report to a former rival."
754,"He already had issues with AT&T, particularly John Stankey, the head of Warner Media. Last June, the two men taunted each other uncomfortably in public. Mr. Stankey said that Warner Media needed to make money. Mr. Plepler responded, “We do that” — to which his boss said, “Just not enough.”"
755,His departure could precede a larger shake up. Unnamed HBO executives told Peter Kafka of Recode that AT&T wants to further integrate HBO with other Warner Media properties. (Think: early seasons of “Game of Thrones” on TBS.)
756,"But it’s a gamble. AT&T believes that it can put good managers into any business and succeed, but Mr. Plepler is beloved by HBO talent. Alex Gibney, who directed a documentary on the health technology company Theranos for the network, called the executive’s departure “dismaying.”"
757,"In his testimony on Capitol Hill this week, Michael Cohen mentioned several Trump associates whom lawmakers should call in for further questioning. Among them, the NYT reports: Allen Weisselberg, the Trump Organization’s C.F.O. and a longtime financial adviser to President Trump."
758,"• “On Wednesday, Mr. Cohen specifically identified Mr. Weisselberg as helping mastermind a strategy to mask reimbursements to Mr. Cohen for his payment to Stormy Daniels, the pornographic film actress who said she had an affair with Mr. Trump.”"
759,"• “For decades, he has represented Mr. Trump on paperwork for everything from complex real estate deals to the operations of the antique carousel in Central Park, which the Trump Organization runs.”"
760,"• “Corey Lewandowski, a former Trump campaign official, wrote in a book that he co-authored, ‘Let Trump Be Trump’ that Mr. Weisselberg ‘knows of every dime that leaves the building.’”"
761,"• President Trump thinks his longtime finance chief wouldn’t turn on him, but others aren’t so sure. “I am sure Allen does not want to hurt Donald, I am sure there is an affection there,” Barbara Res, a former Trump Organization executive, told the NYT. “But he’s in a terrible position — and Donald put him there.”"
762,"We may hear more from Mr. Weisselberg. The House Intelligence Committee plans to call him as a witness, and the House Committee on Oversight and Reform may as well."
763,Andrew Wheeler was confirmed as the administrator of the E.P.A.
764,"Two top G.M. executives — Alicia Boler Davis, the carmaker’s global head of manufacturing, and Alan Batey, the head of North American operations — are leaving."
765,"Peter Higgins resigned as the C.F.O. of Revolut, a British payments start-up, in January as questions mounted about the company’s financial compliance."
766,"Canopy Growth, a Canadian marijuana producer, hired Martha Stewart as an adviser."
767,Deals
768,"• Uber and Lyft plan to let drivers buy shares in their forthcoming I.P.O.s. Meanwhile, Uber is said to be nearing a deal to buy a Middle Eastern rival, Careem, for about $3 billion. (NYT, Bloomberg)"
769,• Gap plans to spin off Old Navy into a separate company. (NYT)
770,• Shareholders think that Southwest Airlines may be the next elephant-sized acquisition for Warren Buffett’s Berkshire Hathaway. (Fortune)
771,• Starboard Value plans to vote against Bristol-Myers Squibb’s $74 billion deal to buy Celgene. (Bloomberg)
772,• Investors in big private equity firms are worried that fund managers will overpay for deals. (Reuters)
773,Politics and policy
774,"• As more tax returns have been processed, Treasury Secretary Steven Mnuchin said that the average Americans’ refund has grown. (CNBC)"
775,"• Two Republican senators, Martha McSally and Mike Braun, said they would return political contributions from the billionaire John Childs, who was charged with soliciting prostitutes. (WaPo)"
776,"• President Trump ordered officials to give his son-in-law, Jared Kushner, a permanent security clearance, despite their objections. (NYT)"
777,"• For Democrats thinking of running for president, the question is whether they should announce early — or really, really early. (NYT)"
778,Brexit
779,• “Brexit fatigue” in the E.U. could hinder any effort by Britain to delay its withdrawal process. (Reuters)
780,• Can Prime Minister Theresa May push her Brexit deal through a Parliamentary vote? Bloomberg crunched the numbers. (Bloomberg)
781,• Net migration of European nationals to Britain has fallen 70 percent since the country decided to leave the E.U. (FT)
782,• British financial firms will have 15 months to fully comply with rules that replace E.U. laws in the event of a no-deal Brexit. (Reuters)
783,Tech
784,"• Huawei took out a full-page ad in the WSJ that read, “Don’t believe everything you hear.” Meanwhile, Secretary of State Mike Pompeo says that the world should have its “eyes wide open” to the national security threat posed by the telecom company. And Canada is expected to announce that an extradition hearing for Huawei’s C.F.O. can proceed. (CNN, Reuters)"
785,• SpaceX plans to test its manned flight space capsule for the first time this weekend — without any passengers aboard. (NYT)
786,• YouTube will disable comments on almost all videos that feature children in the wake of its recent pedophile scandal. (Verge)
787,"• Amazon has its own misinformation problem, centered on anti-vaccination conspiracy theories. The company is also trying to clamp down on counterfeits. (CNN, WSJ)"
788,• The N.Y.S.E. is favoring humans over bots to smooth out trading in E.T.F.s. (Bloomberg)
789,Best of the rest
790,• Big Pharma’s hunt for new drugs is pushing up the cost of the deals it makes to acquire biotech companies. (DealBook)
791,"• PG&E says it likely caused the fire that destroyed Paradise, Calif. (NYT)"
792,• The billionaire Sheldon Adelson disclosed that he’s being treated for cancer. (Bloomberg)
793,• MSCI plans to quadruple the weighting of Chinese mainland shares in its global benchmarks later this year. (CNBC)
794,• How the financier Greg Lindberg diverted $2 billion from insurance firms he bought into his own ventures. (WSJ)
795,• Wall Street’s latest tax dodge involves buying private planes. (Bloomberg)
796,Thanks for reading! We’ll see you next week.
797,We’d love your feedback. Please email thoughts and suggestions to business@nytimes.com.
798,Volkswagen plans to rapidly increase its production of electric cars as it tries to transform itself from an emissions cheat to a leader in bringing battery-powered transportation to the masses.
799,"The company will build 22 million electric cars through 2028, Herbert Diess, Volkswagen’s chief executive, said Tuesday at a news conference at company headquarters in Wolfsburg, Germany. The company, which currently sells only a small number of electric cars, has set a new goal well above the 15-million-vehicle mark it had previously forecast."
800,Volkswagen’s move is another sign of how quickly the car industry is changing and how automakers are assessing what the next generation of car buyers want.
801,"But the company is also taking a major risk by making such a major commitment to electric cars. Sales of such vehicles are growing fast but still account for only a sliver of the new car market, and it remains unclear how many buyers will want them."
802,"Until recently, most traditional carmakers were ambivalent about electric cars. But demand for Tesla models, despite the company’s financial problems, signaled a broader, if more affluent, market for battery-powered vehicles. Carmakers also face increasing government pressure to make electric vehicles."
803,"Within months, Volkswagen plans to start selling its first electric cars designed from the beginning to run on batteries rather than being converted from existing vehicles. Its Audi division will begin selling an electric sport utility vehicle shortly, and the company’s Porsche unit will begin selling an electric sports sedan, the Taycan, before the end of the year. Volvo’s Polestar electric car brand unveiled a luxury electric sedan this month."
804,Volkswagen’s increased commitment to electric cars is significant because the German carmaker has powerful influence over the direction of the global auto market. The company’s impact on the environment is also huge.
805,"Volkswagen sold 10.8 million cars and trucks in 2018, edging out Toyota as the world’s largest vehicle manufacturer. Mr. Diess noted that vehicles made by Volkswagen were responsible for 1 percent of global carbon dioxide emissions, and he said that, too, would change."
806,"“We aim to reduce this to zero,” he said. He explained that the company would strive to be carbon neutral by 2050, in part by switching its factories to renewable energy, and would encourage suppliers to do the same."
807,"Electric cars with the Volkswagen brand will not begin appearing until 2020, and the company has promised that the battery-powered models will be close in price to a Golf, or under $30,000. That kind of pricing would be in keeping with the company’s heritage as the producer of the Beetle, which made car ownership affordable for millions of people in the decades after World War II."
808,"As part of its new push, Volkswagen is retooling a factory in Zwickau, Germany, and expanding a factory in Chattanooga, Tenn., to produce electric cars."
809,"Volkswagen is responding in part to government pressure, at home and abroad. China, Volkswagen’s largest market, has set quotas on electric cars for automakers to meet. In Europe, carmakers are struggling to adhere to tougher pollution rules for gasoline- and diesel-powered vehicles. Those standards make electric vehicles more attractive because they have no tailpipe emissions."
810,European emissions rules have also gotten more stringent after Volkswagen was found in 2015 to have rigged its diesel vehicles to cheat on emissions tests.
811,"Volkswagen has struggled more than other carmakers to cope with the more rigorous screening procedures that took effect last year, leading to major delays in delivering its latest models."
812,"“Our complex portfolio meant that we were more seriously affected than our competitors,” Mr. Diess said."
813,"The delays, and a decline in sales to China, cut into Volkswagen’s net profit, which fell 30 percent in the fourth quarter, to 2.8 billion euros, or $3.1 billion, the company said Tuesday."
814,"Adding to Volkswagen’s problems, European buyers are shunning diesel vehicles, which once accounted for more than half of the new passenger car sales in the region. Volkswagen has long promoted its leadership in diesel technology, but the emissions scandal called attention to the harmful nitrogen oxide pollution produced by diesel cars and led some European cities to consider banning them."
815,"Infiniti, Nissan’s luxury car unit, said Tuesday that it would discontinue production of diesel cars, withdraw from the Western European market altogether in 2020 and focus instead on selling vehicles in the United States and China."
816,"Automakers, local authorities and tech giants are all racing peers to new tech horizons."
817,"The Chinese government said it is paying great attention to the development of intelligent connected vehicles and considers the sector a vital way to ease the burden on transportation, energy consumption and environmental pollution, a top official said."
818,"“By 2020, the market scale of the country’s intelligent connected vehicles sector is expected to exceed 100 billion yuan ($14.5 billion),” said Minister of Industry and Information Technology Miao Wei at the World Intelligent Connected Vehicles Conference held in Beijing from Oct. 18 to 21."
819,"“A new era of the automobile industry is here,” he said. “The development of intelligent connected vehicles can drive the technological reform and upgrading of the automobile industry.”"
820,"With the Chinese government fostering the development of intelligent connected vehicles, several cities have enacted laws and regulations for autonomous driving trials, including Beijing, Shanghai, Chongqing, Guangzhou and Shenzhen in Guangdong province, and Changchun in Jilin province."
821,"Chen Jining, mayor of Beijing, said the capital city has regarded the intelligent connected vehicles sector as one of the key development directions for advanced industry since 2017, and has introduced special supportive policies to promote open road tests for self-driving vehicles."
822,"Beijing will commit itself to taking the lead in building the fifth-generation internet of vehicles to form a complete technological system of intelligent connected vehicles that meet the requirements of advanced autonomous driving, known as Level 4, said the white paper by the Beijing Commission of Economy and Information Technology, issued on the sidelines of the conference."
823,"A 123,552-acre pilot zone will be established and over 1,242 miles of roads will be earmarked in Beijing for testing intelligent connected vehicles."
824,"By mid-October in 2018, Beijing had opened 44 road sections with a total length of 76 miles for automakers to test their autonomous driving technology, according to the white paper."
825,"Chen said the intelligent connected vehicle industry, as a strategic development direction in the new era, is closely related to a wide range of industries. Therefore, its improvement requires joint efforts from all parties."
826,China’s major internet giants are already embracing the trend and betting big on the promising market.
827,"Chinese search engine giant Baidu Inc. has taken the lead in China to realize fully automatic driving under the mixed road conditions of urban roads, beltways and expressways, and has achieved mass production of the Apolong, China’s first Level 4 fully self-driving minibus. It plans to ship the buses to Japan early in 2019."
828,Baidu has been engaged in the automobile industry since 2013.
829,"“The Apollo project launched by Baidu in 2017 has become the world’s largest intelligent driving environment,” said Robin Li, chairman and CEO of Baidu."
830,"The Apollo intelligent driving system has attracted 129 eco-partners and over 10,000 developers to create products so far. Due to the open platform, many “new species” of autonomous driving have become involved, such as driverless trucks, unmanned delivery vehicles, unmanned sanitation cars and autonomous wheelchairs."
831,"Li said Baidu has pushed forward with a series of initiatives aimed at limiting unintended consequences from artificial intelligence, as the internet giant has taken safety and security as its first principles in the development of autonomous driving."
832,"E-commerce leader Alibaba Group Holding Ltd. has been developing its own internet-connected vehicle technology. The technology giant collaborated with SAIC Motor Co. and launched the internet-connected model Roewe RX5, sparking a buying frenzy."
833,"Alibaba said it believes the development of intelligent connected vehicles should not be limited to the product itself, but expand the vision from the car to the road."
834,"“It’s worth thinking about whether smart cars can effectively use road resources,” said Wang Jian, chairman of the Alibaba Group Technical Committee. “The internet should be another form of infrastructure for cars, just as roads are.”"
835,"Alibaba’s plans for automatic driving run alongside its vehicle-road synergetic project, which sees autonomous vehicles driving in an information-based environment and obtaining required road environment information from the intelligent transportation system."
836,Wang said technological progress is closely related to the optimization of urban resources.
837,"“Only when the least physical resources are used to support the development of transportation, the era of intelligent connected vehicles will really begin,” he said."
838,"Underpinning that goal is Alibaba’s acceleration into real-world testing of autonomous driving. The company announced in September that its driverless fleet had been granted test license plates by the authorities in Hangzhou, Zhejiang province."
839,"Another internet giant, Tencent Holdings Ltd., is not far behind. Currently, Tencent has signed strategic cooperation agreements with FAW, BMW, GAC, Changan and other automakers. Several models powered by Tencent’s internet of vehicles system, AI in Car, are already on the market."
840,"Pony Ma, chairman and CEO of Tencent, said the company is designing a voice interaction system to help drivers safely send and receive messages, minimizing drivers’ distractions."
841,"“Carmakers are the leaders of the intelligent connected vehicle industry, and Tencent’s position is clearly as an ‘assistant’ to carmakers, which helps the automobile industry achieve transformation and upgrading,” Ma said."
842,"“No automotive enterprise can provide all the resources and capabilities required to produce an intelligent connected vehicle. The future of the automobile industry needs efforts from internet tech giants and traditional carmakers,” he said."
843,His comments were echoed among major Chinese carmakers.
844,"“Traditional automobile enterprises and internet technology companies are naturally and strongly complementary,” said Xu Heyi, chairman of Beijing Automotive Group Co., or BAIC Group."
845,"BAIC Group unveiled its five-year plan, which aims to equip all of its products with world-leading self-driving or intelligent connected technologies by 2020."
846,"“BAIC should strengthen its industrial presence in high-performance sensors, controllers, computing platforms, automatic driving systems and high-precision maps,” Xu said."
847,"The group will cooperate with world-leading electronics company Bosch, Chinese tech giant Baidu, Chinese voice technology firm iFlytek Co., and other tech firms to integrate high-quality resources across the globe and to build an open intelligent connected vehicle ecosystem, Xu said."
848,BAIC is not the first carmaker that has decided to build such an open vehicle ecosystem.
849,"BYD Co. Ltd. has launched its own car app platform, D++. Using the platform, app developers can gain access to 66 control rights, 341 sensors and extensive vehicle data."
850,"“We are the first car brand to open all sensors and controls,” said Wang Chuanfu, chairman and president of BYD. “It is also the first step in the process of establishing a fully open vehicle ecosystem.”"
851,"The platform has already attracted dozens of partners, including Baidu with its self-driving Apollo system, online security company 360 Security Technology Inc., and AI specialist Horizon Robotics Inc."
852,Xu He
853,"LONDON — A two-vehicle collision on an English country road was just an accident, and no charges will be filed against the driver who seemed to have been at fault, prosecutors said on Thursday — the kind of everyday decision that would ordinarily draw no attention."
854,"Except that in this case, the 97-year-old driver in question is married to the queen, has a longstanding reputation for being a bit too fond of going fast and has drivers at the ready to take him wherever he might like to go."
855,"When Prince Philip, the husband of Queen Elizabeth II, had the accident last month, many in Britain and beyond wondered why he was driving at all, and the episode seemed all too familiar to countless people who have tried to persuade their elderly parents to give up the car keys."
856,"It did not help his cause that two people in the other vehicle were injured in the accident, or that the prince, the duke of Edinburgh, was spotted driving again just two days later, this time without wearing a seatbelt, drawing a verbal warning from the local constabulary."
857,"But on Saturday, Buckingham Palace announced that Philip had voluntarily surrendered his driver’s license. Whether any royal arm-twisting was involved remains a closely held secret."
858,"Chris Long, chief prosecutor for eastern England, said in a statement about the accident released on Thursday, “We took into account all of the circumstances in this case, including the level of culpability, the age of the driver and the surrender of the driving license.”"
859,"“We have decided that it would not be in the public interest to prosecute,” he added. “All those involved in the collision have been informed and provided with a full explanation in writing.”"
