,text
497,"The subway’s leader, Andy Byford, has made the case that the system has improved markedly over the last year. The on-time rate, which once hovered around 65 percent, rose to 77 percent last month."
498,"The transit agency also recently unveiled the name of the new fare payment system it will introduce in May. The system will be called OMNY, which stands for “One Metro New York.”"
499,"Subway and bus riders will eventually be able to tap a bank card or a smartphone on an electronic reader to enter the system and the MetroCard will be retired. In May, the technology will appear on the subway for the first time on the 4, 5 and 6 lines, from Grand Central Station in Manhattan to Barclays Center in Brooklyn."
500,"If congestion pricing fails in Albany this year, the authority could face difficult choices, from a major fare increase to laying off workers. Even if congestion pricing is approved, it will not provide all the funding the authority says it needs to improve its network of subways, buses and commuter railroads."
501,Mr. Cuomo says congestion pricing could raise $15 billion. But the authority’s next five-year capital plan could cost between $40 billion and $60 billion.
502,"At the same time, critics say the agency has misspent money and failed to rein in soaring costs on projects like East Side Access, a new train station for the Long Island Rail Road under Grand Central Terminal. The cost has ballooned to more than $11 billion."
503,"The authority has a long list of priorities, from improving the bus network to installing more elevators on the subway. At a board meeting on Monday, accessibility advocates raised alarm over reports that the agency might scale back its plans to install elevators at 50 stations in the next five years."
504,"Mr. Byford, the president of New York City Transit, the agency that oversees the subway and buses, pledged to make elevators a top priority."
505,"“This president isn’t wavering,” Mr. Byford said. “My commitment to those 50 stations is rock solid.”"
506,"As I got off a train in Manhattan on Wednesday, I paid little attention to a flutter out of the corner of my eye on the subway. Then another passenger told me that I had dropped some money."
507,"“That isn’t mine,” I told her as I glanced at what turned out to be $90 on the ground."
508,I realized the flutter had been the money falling out of the coat of a man standing near me who had just stepped off the train.
509,"The doors were about to close, and no one was acting, so I grabbed the cash and left the train. But I was too late. The man had disappeared into the crowd. I waited a few minutes to see if he would return, but he was long gone. I tried to find a transit employee or police officer, but none were in sight."
510,"I was running late, so I left. But now what? What are you supposed to do with money that isn’t yours?"
511,"Note: Are you the mystery man? If so, email me at niraj.chokshi@nytimes.com with as many corroborating details as you can, including 1) the subway line 2) the stop 3) the time 4) the denominations of the bills and 5) your general appearance, including your coat and its color."
512,"Ethicists generally approach moral questions like this in one of three ways, according to Andrew L. McFarland, a professor of philosophy at LaGuardia Community College in Queens."
513,"One approach, credited to Immanuel Kant, is focused on motive: I should return the money because it’s my moral duty to do so, period."
514,"“Kant says, ‘Look, it seems to be that what makes this the right thing to do is doing it because it’s the right thing to do, not because you’re worried about the possible repercussions,’” Mr. McFarland said."
515,"That contrasts with the second approach, which is concerned with the consequences. What will happen if I return the money? What if I donate it to a charity instead? Under that approach, I might act in a way that I believe will produce the most good and alleviate suffering."
516,"The third and final approach, whose intellectual forebears include Aristotle and Confucius, focuses on virtue. Under that approach, I would act neither out of duty nor fear of consequences, but by my sense of what is right. I might seek out the advice of my most moral friend: What would a person who is virtuous do?"
517,"In the end, though, Mr. McFarland told me what he tells his students: These approaches only offer guidance on how to think about a problem."
518,"“Ultimately, you’ve got to figure out what you’re going to do on your own,” he said."
519,NBC gave Michael Schur total freedom. So the TV impresario made a sitcom that’s also a profound work of philosophy.
520,"The law is more prescriptive, even if most have no clue what it says, according to Bruce Green, a professor and director of the Louis Stein Center for Law and Ethics at Fordham Law School."
521,"“The question is, ‘Does the law accord with people’s ordinary moral and societal intuitions?’” said Mr. Green, who is also the chairman of the New York City Bar Association’s Professional Ethics Committee."
522,"“Because nobody’s going to know to look up the law unless somebody gets a call from a reporter,” he added."
523,"Mr. Green was gracious enough to do just that and here’s what he found: Under Section 252 of New York personal property law, any person who finds an item worth $20 or more has 10 days to return it to the owner or report it to the authorities. Fail to do so, and you face a maximum fine of $100 and up to six months in prison. (Yikes!)"
524,"“I don’t think anyone’s going to prosecute you,” Mr. Green assured me. He also offered a recommendation in case I wanted to keep the cash: “Don’t write a piece about it because that’s pretty inculpatory.” Noted."
525,[Sign up for the Morning Briefing newsletter for a look at what you need to know to begin your day.]
526,"I want to return the money, so that leaves me with a few options as the deadline approaches."
527,"One of them should be obvious by now. As a reporter at The New York Times, I have access to a huge platform through which I can spread the news. Hey, guy, I have your money!"
528,"For most people in this situation, though, the best option is to turn the money over to a transit official or a police officer."
529,"Station agents, train conductors or bus drivers who receive lost items or money typically collect as much information about the item as possible and provide a receipt to the person turning it in, according to Sarah Meyer, the chief customer officer for New York City Transit."
530,The lost item is then taken to the New York City Transit Lost Property Unit at Penn Station.
531,"“It’s carried by the same system that collects money out of vending machines, so it’s very secure and always accompanied by armed personnel,” Ms. Meyer said."
532,"The transit agency keeps the items for anywhere from six months to three years, depending on their value. After that, the items are auctioned off with proceeds going to the transit agency’s coffers. Last year, the agency returned about $127,000 in lost cash to owners."
533,"The New York Police Department follows a similar procedure for lost items, though the person who turns in money or a valuable item may be able to keep it if it goes unclaimed."
534,"Ideally, this article will mean a happy conclusion for the man who lost the money. If I don’t find him within 10 days, I’ll turn the cash over to the authorities."
535,[What you need to know to start the day: Get New York Today in your inbox.]
536,"New York City’s subway and bus system needs higher fares to shore up its finances and to make much-needed improvements in service. But on Tuesday, Gov. Andrew M. Cuomo said he opposed the increase, once again publicly humiliating the behemoth transit agency in an attempt to force it to change."
537,"The brinkmanship has deepened the sense of crisis at the Metropolitan Transportation Authority, throwing into doubt the future of the agency’s leadership and leaving riders wondering about what will happen to fares and promised renovations after years of decay."
538,"With his comments, Mr. Cuomo, who has insisted that he does not actually control the authority, has put pressure on the M.T.A.’s leaders to more quickly overhaul the system. The issue, though, is whether being so publicly blunt about the agency, as Mr. Cuomo has been twice this month, is the most effective way to turn things around there."
539,"On Tuesday, Mr. Cuomo argued against a fare increase and questioned whether the agency actually needed the money."
540,"“I have no faith in what they say,” Mr. Cuomo said in an interview, in reference to the fare hike debate."
541,"Mr. Cuomo made clear that his comments were part of a broader strategy to bring about reforms. Asked whether the agency might have to cut service without the revenue, Mr. Cuomo said, “No. Tighten your belt. Make the place run better.”"
542,"With a fare vote scheduled for Thursday, a close ally of the governor, Lawrence S. Schwartz, has intervened to force the agency to examine other options. The board is considering fare proposals that could raise the cost of a MetroCard swipe to $3 in March."
543,"But Mr. Schwartz, an M.T.A. board member and former top aide to Mr. Cuomo, plans to offer his own proposals, which include tying fare increases to better service and investing additional money toward combating fare evasion, which the agency says has become a serious problem."
544,"“I’m dead set against voting for any fare increases without performance improvements tied to it,” Mr. Schwartz said in an interview, adding, “I don’t know what will happen on Thursday.”"
545,"The uncertainty over the fare increase highlights the growing dysfunction at the authority, which has increasingly been subject to the whims of Mr. Cuomo and his allies. For years, subway leaders had been planning to close the L train tunnel between Manhattan and Brooklyn to repair damage from Hurricane Sandy. Then Mr. Cuomo abruptly called off the shutdown this month."
546,"Mr. Cuomo, a Democrat in his third term, has criticized the agency, complaining of its stodgy bureaucracy and saying he wants to “blow up the M.T.A.” The idea of calling off the fare increase — something Mr. Cuomo has supported for months — sounds good in theory. The subway is still far from reliable nearly two years after the system descended into crisis."
547,"But the transit agency’s financial plan relies on modest fare and toll increases, every two years, across its sprawling system of subways, buses, commuter railroads and paratransit service. The fare increase is expected to bring in an additional $316 million per year."
548,"The authority is working to make reforms and improve service with its existing resources, said Shams Tarek, a spokesman for the authority."
549,"“The M.T.A. board will have robust discussion and decide on the best course of action in the context of the M.T.A.’s dire financial position, which requires fare and toll increases as well as new, sustainable, adequate sources of funding in order to balance the budget while avoiding painful service cuts,” Mr. Tarek said in a statement."
550,"The authority’s board has been considering two options for fare increases of about 4 percent: The first would keep the base fare at $2.75, but end the bonus for buying a pay-per-ride MetroCard; the second would increase the base fare to $3 and double the bonus to 10 percent. A weekly pass would rise to $33, up from $32. A monthly pass could increase to $127, up from $121."
551,"Even with the fare increase, subway leaders say the system is in a grim financial situation. They have warned that without new revenue sources, their only options would be even higher fare increases or drastic cuts to subway and bus service. The agency expects to have a deficit of nearly $1 billion by 2022."
552,"Mr. Cuomo supports congestion pricing — a proposal to toll drivers entering the busiest parts of Manhattan — as a new revenue source for the authority, which could generate $15 billion over a decade. The governor has said that congestion pricing will be a top priority during the current legislative session."
553,"At a board committee meeting on Tuesday, transit leaders expressed concern about how the agency’s credit rating had been downgraded twice last year by Standard & Poor’s. David Jones, a board member, asked what would happen if state lawmakers did not approve congestion pricing this year."
554,"“If the legislature were to not pass congestion pricing, we would be effectively back at the drawing board trying to figure out what our next steps would be, to be quite honest,” said Patrick McCoy, the authority’s finance director."
555,Mr. Cuomo has complained that the creation of the authority was “diabolical” and intended to keep elected officials from being held accountable for tough decisions.
556,"“It was purposefully designed so that everyone can point fingers at everybody else, and nobody’s responsible,” Mr. Cuomo said this month. “Why? Because no politician wanted to be responsible. You’re talking about trains and subways and fare increases. And no politician wants to be the one who suggested a fare increase.”"
557,"The authority’s board votes on major issues for the regional transit system like fare increases and service changes. The board typically has 17 voting members, including six members chosen by the governor and four by the mayor. Mr. Cuomo also selects its chairman and had a role in hiring the agency’s top leadership like Andy Byford, the subway’s leader."
558,Mr. Schwartz said he had decided to search for other fare options on his own and had not discussed the matter with Mr. Cuomo.
559,"“We have to try to do it in a way where those who are economically vulnerable or rely on the system the most are impacted the least,” Mr. Schwartz said. “And I want to assure riders that New York City Transit and Metro-North and Long Island Rail Road are going to be held accountable for performance metrics.”"
560,"Mr. Schwartz did not give specifics about his proposals, but did say that in order for fare increases to take place, leaders would have to show, for instance, that on-time rates were improving."
561,"Lisa Daglian, executive director of the Permanent Citizens Advisory Committee to the M.T.A., a watchdog group, said she was concerned about what would happen to the system without a fare increase."
562,"“How does that money get made up?” she said. “All of the Plan B scenarios are bad and they’re not something riders should want. Nobody wants a fare increase, but nobody wants service cuts.”"
563,"At the board meeting on Tuesday, riders made heartfelt pleas against a fare increase. Valerie Joseph, who relies on the Access-A-Ride paratransit service, said she had limited income and could not afford higher fares."
564,"“Raising the fare,” she said, “I won’t even have money to eat.”"
565,[What you need to know to start the day: Get New York Today in your inbox.]
566,"As commuters shuffled through the Lexington Avenue-53rd Street subway station on Thursday morning, Tyrone Cooper serenaded the bundled-up passengers with his usual renditions of popular tunes."
567,But Mr. Cooper’s performance also came with a warning: “It’s too cold to be outside right now. You can get sick and die out there.”
568,"As a cold spell cloaked New York, with temperatures reaching only into the teens, city officials urged residents to limit their time outside. But for the homeless, options were limited."
569,"Mr. Cooper, like countless others without shelter, sought protection in transit stations and on trains. He spent Wednesday night on the subway’s E line, a popular refuge in the winter because the train stays underground during its 50-minute trip between Queens and Lower Manhattan."
570,"The merciless chill  arrived from the Midwest, walloping the region and interrupting daily routines. New Jersey Transit disruptions on Thursday morning frustrated commuters who were stuck waiting outside for trains, and Newark Liberty International Airport was reporting delays into the afternoon because of weather and wind."
571,Some suburban schools delayed or canceled classes. City public schools and government offices remained open.
572,The outlook for Thursday night was no better: a low of 10 degrees. Temperatures are expected to climb into the 20s and 30s on Friday.
573,[Follow the latest updates on the polar vortex.]
574,"On Thursday morning, Mr. Cooper, 63, seemed in good spirits despite the deep freeze. He was posted in the Lexington Avenue station with his microphone and speaker, singing “Can’t Help Falling in Love” and “Ain’t No Sunshine” in hopes of collecting tips."
575,"“This is like being in your living room,” he said. “I mean not your living room, but compared to some places, this is really a good place to be at because it’s not too cold. You don’t even need a cup of coffee.”"
576,"Mr. Cooper, who has been homeless for the past two years, said he prefers this station because the platforms are far from the entrances, minimizing drafts. The platform was noticeably warmer than other stations in the city."
577,"On days like these, many homeless New Yorkers prefer staying underground to checking into a shelter."
578,"“The shelter environment is so hostile,” said Leopold Wiseman, 37, who has been homeless for about 15 years, as he rested on a bench at the Queens Plaza subway station, also on the E line. “You have to spend all your energy trying to survive.”"
579,"In 2018, The New York Times found several dozen homeless people — including some just released from the hospital — on each E train during frigid nights in January."
580,"The city’s most recent estimate of the population found 3,675 homeless people on the streets, in parks and on subways on a single winter night in 2018 — 48 percent of whom were in the subways. For years, officials have grappled with how to help."
581,"The Bowery Residents’ Committee, a nonprofit that contracts with the Metropolitan Transportation Authority and the city, sends outreach workers through the subways and commuter rail stations to try to bring the homeless into shelters. When temperatures drop below freezing, the city issues a “Code Blue” alert, and the workers check in more frequently."
582,"“This weather obviously increases the risk to a vulnerable population,” Andy Byford, who oversees the subways, said in a statement. “We are working with the city and N.Y.P.D. to get vulnerable people the help and shelter they need in this extreme cold weather, while taking steps at the same time to maintain a pleasant and safe traveling environment for our riders.”"
583,"This winter, the M.T.A. helped increase the number of Bowery committee outreach workers, including at Pennsylvania Station and Grand Central Terminal. At those stations, an M.T.A. spokesman said, the authority has deployed 24 additional transit officers to assist the homeless. The M.T.A. has also provided the Bowery Residents’ Committee extra funding for more beds for the homeless."
584,But Walter Miller Foster Jr. said he was just counting the days until he could spend less time indoors or underground.
585,"“I prefer to be in the parks,” said Mr. Foster, who has been homeless for about 20 years. “That’s where no one will bother you. It’s public domain. I can just hang out and chill.”"
586,Dear Diary:
587,"We were apart for seven months. He was in Alabama, at Fort Rucker, and I was at Columbia. We spent three days together while he was on leave."
588,"The day before he left, we were on the No. 1. In the twitching subway light, a band swung into our car and seasoned the tight air: One musician kneaded a metallic accordion, and another sang."
589,"He smiled — there is a slight gap between his front teeth — and we danced. In the music, the moment felt infinite. I didn’t think about saying goodbye, about the distance from Alabama to New York. I just thought about him, on the No. 1, with me, swinging to the music."
590,"The next day he boarded his train at Penn Station. I walked to Times Square, crying and cold, and I caught the No. 1. After two stops, a band swung into the car: It was the one from the day before. I couldn’t help but smile and swing my hips to the music."
591,— Emma O’Leary
592,Dear Diary:
593,"I was walking down York Avenue after a discouraging second day at my first job. Feeling overwhelmed, I was holding back tears as I trudged home through the rain."
594,"A few blocks from my apartment, I slowed to a stop in front of a fruit cart. I pretended to scan the contents as I replayed the previous eight hours in my head."
595,"The vendor tried to tempt me with cherries and tangerines, but I was lost in my own thoughts."
596,I heard a voice whispering from behind me: “Get the grapes.”
597,"I turned to face a woman with gentle features and streaks of gray hair, her body wrapped tightly in a fur coat."
598,"“They’re sweet and delicious,” she said. “And you can put them in your pocket and eat them on your way home.”"
599,So I did. And they were.
600,— Michael Harmon
601,Dear Diary:
602,There is an older man who stands at the corner of Stockholm Street and Knickerbocker Avenue in Brooklyn selling churros every day.
603,"“Two for a dollar,” he says to those who pass by. He keeps the churros in an empty cooler."
604,"It’s the dead of winter, and the winds from the polar vortex are causing branches to tap at my window. "
605,"Looking out, I see frozen puddles, and litter lining the curb. An empty chip bag would shatter like glass if it was picked up and dropped."
606,I take a sip of coffee.
607,"“Oh my God,” I think, “the churro man.”"
608,— Cameron Gleason
609,Dear Diary:
610,I was supposed to meet a friend to pick up a dress she was altering for me. We were going to rendezvous in the middle of the No. 1 subway at West 79th Street. She was coming downtown from Washington Heights on her way to work.
611,"When the train pulled into the station, I looked up and down the platform to find her, but I didn’t see her."
612,The train operator poked his head out the window. His smile was as bright as the sun.
613,“Who are you looking for?” he said.
614,"“Jackie,” I said."
615,He got on the public address system.
616,“Will Jackie please step out of the door of your car so your friend can find you?” he said.
617,"Jackie stepped out. I saw her, and we hopped back on the train together."
618,The train operator made another announcement: “Jackie and her friend found each other. That’s good.”
619,People on the train were laughing and smiling. Jackie gave me the dress and I got off at the next station.
620,I ran up to the train operator to thank him.
621,"“You see that musician over there?” he said, pointing to a guy on the platform playing a keyboard. He handed me a $5 bill. “Give him this.”"
622,The train began to leave the station.
623,“How’re you doing my man?” the train operator yelled as he pulled away.
624,— Claudia Goddard
625,Dear Diary:
626,"It was raining as I zoomed down the street on my longboard. The station was 11 blocks away, and the train I wanted to catch would be leaving in five minutes. I didn’t like my odds."
627,"Just as my leg began to tire out from pushing, a small sedan turned the corner behind me and began to trail me. I swerved to the side of the street to make space for the car to drive by."
628,"After speeding up, the car slowed down once it came even with me. The window rolled down, and a young guy wearing a Yankees cap poked out his head."
629,“Where you off to?” he asked as we cruised along parallel to each other.
630,"“L.I.R.R.,” I said between breaths. “Queens Village Station.”"
631,He grinned.
632,“Grab on.”
633,"I smiled, grabbed onto the window and felt my wheels scream as he picked up speed."
634,— Zakariah Rizvi
635,Read all recent entries and our submissions guidelines. Reach us via email diary@nytimes.com or follow @NYTMetro on Twitter.
636,Illustrations by Agnes Lee
637,[What you need to know to start the day: Get New York Today in your inbox.]
638,"The evening rush was all but over on Tuesday as the man, a pizza maker heading home to Queens, walked, unsteadily, down the stairs onto the subway platform. A train, its doors already closed, was picking up speed as it pulled out."
639,"In a few terrifying seconds, the train pulled the man into the tunnel just past the stop at Grand Central Station in the heart of Manhattan. He was unconscious when the police arrived and was pronounced dead at the scene by paramedics."
640,"Exactly how the episode unfolded remained unclear on Wednesday. The authorities said that, contrary to earlier reports, neither the man’s coat nor the strap of a bag had gotten caught in the doors of the train."
641,"The police had not released the man’s name on Wednesday afternoon. But he was identified as Vicente Alatorre by his brother, Edilberto, who had spoken to the medical examiner’s office. Edilberto was told that investigators found an I.D. issued by the Mexican consulate on the body, which identified the man as “Vicentito Fidelito Alatorre-Adan,” the same name on Mr. Alatorre’s birth certificate."
642,"“The details they gave me leave me with no doubt that it’s him,” Edilberto Alatorre said."
643,"The youngest of seven children, Vicente, 39, had moved to the United States from Mexico in the late 1990s to join Edilberto and several other siblings in New York."
644,"“He came for work,” his brother said in Spanish. “Our family’s situation in Mexico was tough, and we had scarce resources. He came here to be able to work and make money.”"
645,"Mr. Alatorre had worked at Patsy’s Pizzeria at 801 Second Avenue, a few blocks from Grand Central Station. He lived in Corona, Queens, with his longtime girlfriend, Leticia Hernández Carrillo, who said that Mr. Alatorre usually arrived home by 8:30 p.m. When he did not appear on Tuesday night, she became worried and began calling and texting him. She also called some of his relatives, asking if they knew where he was. Edilberto Alatorre said he had also tried to reach his brother, to no avail."
646,"Subway officials said such accidents are rare in a system with more than five million riders a day. The transit agency reported that 189 people came into contact with a moving train last year, a description that covers a range of encounters. The figure included everything from suicides to people who punched the side of a train, apparently angry that it was leaving a station without them."
647,"Such accidents are so rare that when they do happen they send shudders through riders, rekindling fears about standing too close to the edge of the platform."
648,"While deterring people from deliberately jumping in front of trains is hard, subway officials long ago sought to avoid accidents by installing yellow strips with a knobby surface that are supposed to deliver a tactile warning: Stand back."
649,"That was a cautionary message for subway riders who had been accustomed to leaning over the edge, looking into the darkness for the headlights of an approaching train. And it was a message that some passengers were heeding more carefully than ever on Wednesday."
650,"“I’m not standing on that yellow line,” Mark Joseph, 69, said on Wednesday as he stood on the platform where the accident had occurred and a transit employee in a yellow vest shouted “Step back!”"
651,"“A lot of people don’t listen,” Mr. Joseph said. “They walk right up to the edge. I’m scared you can trip or somebody can push you. It’s not worth it. You can die.”"
652,"But some passengers and some behavior experts said New Yorkers have become so accustomed to the yellow platform markings that they ignore them. What matters more is squeezing onto an already-crowded train, elbowing past other people and slicing through a crowd."
653,"“I guess these dots are supposed to make you aware of the danger,” said Antana Locs, 60. “But when people see the train coming, it’s a natural instinct to lean forward and be first on the train.”"
654,"At Grand Central, witnesses told the police that the man had been walking on the yellow caution line along the edge of a platform around 7:20 p.m. as the train pulled out."
655,"Surveillance-camera video from inside the station showed his body being thrown against a staircase and pulled into the tunnel, according to a law enforcement official."
656,"The man’s body struck an electrical box near the entrance to the tunnel and set off a flash that caught the attention of the train operator, who applied the brakes, the official said."
657,The police said the medical examiner would conduct an autopsy that would include toxicology tests.
658,It remained unclear why or how the man came into contact with the train. One possibility was that he had stumbled into the gap between the platform and the train and had been caught on the lip below one of the train doors.
659,"But some transportation experts wonder whether the yellow warning strips on subway platforms serve their purpose, crowds or not."
660,"“Behavior on subway platforms is not dictated by yellow lines but by how people assess their relative safety and proximity to the subway doors,” said Mitchell Moss, a professor at New York University where he is the director of the Rudin Center for Transportation Policy and Management. “If the yellow lines were effective at one point, most subway riders don’t consider them in their calculus of where to stand on the platform.”"
661,But some transportation experts said the warning strips had made a difference.
662,"“As a rider, you do see people standing further away from the platform,” said Thomas F. Prendergast, a former chairman and chief executive of the Metropolitan Transportation Authority. A warning strip “certainly helps define a place — ‘Beware, move back.’ I think people respect that.”"
663,"Mr. Alatorre’s girlfriend, Ms. Hernandez Carillo, said that he had left for work around 9 a.m. Tuesday as usual. His brother said he “lived a quiet life without a lot of exuberance.”"
664,"“He was almost always home and, if not, he was at work,” Edilberto Alatorre said."
665,[What you need to know to start the day: Get New York Today in your inbox.]
666,"A man has been taken into police custody in connection with a brutal attack on a 78-year-old woman on the subway in the Bronx this month, the police said on Saturday."
667,"The man, Marc Gomez, 36, of Yonkers, was arrested around 10:30 a.m. on Saturday in Lower Manhattan, the police said. Mr. Gomez was identified this week by an anonymous tip that said he often hung around areas of Lower Manhattan. Mr. Gomez was charged with felony assault."
668,"The attack, which took place around 3 a.m. on March 10, surfaced this week when a video of the assault was posted to the internet. The recording of the attack had received more than 10 million views as of Saturday afternoon."
669,"The video showed a tall man wearing jeans, glasses, a leather jacket and a knit cap forcefully kicking the woman at least six times as she sat on a northbound No. 2 train that was pulling into the Nereid Avenue station. Bystanders recorded the encounter and shouted but did not intervene."
670,"As the man made his way off the train, he turned to the passengers recording and said, “WorldStar that” — a reference to a popular website that often showcases clips of violent altercations."
671,"The woman was met by an ambulance at the next train station, and treated for swelling and cuts to the face, the police said."
672,"On Sunday, Alisa Cox, Mr. Gomez’s fiancée, said the woman repeatedly threatened her family, including her 11-year-old daughter, as they were traveling back to Yonkers after attending a birthday party."
673,"“It looks like he just went over there and starting kicking her for no apparent reason,” Ms. Cox, 44, said in an interview, adding, “I’ve known him since he was 16. He’s not a bad person.”"
674,"Ms. Cox said Mr. Gomez, who had been working in a TriBeCa restaurant, immediately expressed remorse after he got off the train, admitting he let his temper get the best of him."
675,"Mr. Gomez has another open case in connection with an arrest from November. Officers arrested Mr. Gomez and a teenager after they found a loaded shotgun in a car the two were riding in on the Cross Bronx Expressway, the police said."
676,"Mr. Gomez was charged at the time with criminal possession of a loaded firearm, criminal possession of a firearm and criminal possession of a weapon after the police said they found a Mossberg shotgun in the car, a 2018 Mercedes with taxi license plates."
677,"While crime in the subway — and the city — is at lows not seen since the 1950s, violent encounters in the transit system posted to social media receive outsize attention. One such attack was the murder of 20-year-old Abel Mosso by alleged rival gang members on a Queens subway platform last month."
678,"As of March 17, there were 465 reported crimes in the transit system, down from 476 during the same period in 2018."
679,"Gov. Andrew M. Cuomo lashed out at the Metropolitan Transportation Authority in a wide-ranging speech last week, criticizing the agency he effectively controls for its inefficiency and outdated technology."
680,"Though the thrust of Mr. Cuomo’s speech pushed for congestion pricing, he took particular aim at the transit authority for its decision-making related to cleaning subway stations."
681,"“My favorite M.T.A. decision — because you have to laugh, otherwise you cry — is the one they made to pick a product to clean the subway stations,” Mr. Cuomo said Thursday, accompanied by a photoshopped image of a man cleaning the floor of a subway station. “What product did they pick? Tide. Yes, the same Tide detergent you use at home to wash your clothes. If it’s got to be clean, it’s got to be Tide.”"
682,"Mr. Cuomo’s criticism, however, did not seem to register with some riders. The New York Times spoke to nearly two dozen riders on Sunday, none of whom were aware of Mr. Cuomo’s comments."
683,"But most agreed about the state of the subways: They are filthy, and it does not matter how they are cleaned. Riders just want to see improvements."
684,"“It’s pretty gross,” William Sit, 32, said. “It’s not uncommon to have puke on the floor or even on the train as a smell.”"
685,"[Track fires, crowded platforms and delays: Read more tales from subway hell.]"
686,"Standing on the platform for the Q train at the 72nd Street Station, Mr. Sit, a Brooklyn resident, said the cleanliness of stations varies drastically. The newer stations, like one at 72nd Street that opened two years ago, are cleaner."
687,"“It’s not getting better,” said Cynthia Morgan, a 66-year-old from New Rochelle, N.Y., who was waiting for the shuttle at Times Square. “It’s a daily experience.”"
688,"While M.T.A. officials did not directly address Mr. Cuomo’s criticism, they did acknowledge that too many stations are “unacceptably dirty,” and said the M.T.A. is taking steps to address it."
689,"“It was clear that the old methods simply weren’t working, and this new, different and urgent approach will provide our customers with the service and experience they deserve,” Maxwell Young, a spokesman for the M.T.A., said in a statement."
690,"In January, the M.T.A., as part of the Subway Action Plan to improve the system, allocated funds for a one-time effort to clean and refurbish 100 stations and up to 3,000 cars. The M.T.A spent $9.5 million on outside contractors to perform the work."
691,"“The fact that the M.T.A. is using Tide to clean the subways punctuates the point that a fundamental overhaul in approach and management is needed,” Patrick Muncie, a spokesman for Mr. Cuomo, said in a statement."
692,A spokesman for the M.T.A said Tide was used before the new cleaning initiatives.
693,Riders seemed concerned whether the subways could be kept clean as a result of the large number of homeless riders.
694,Several said they have noticed an increase in the number of people sleeping on the trains. The subway has long been a refuge for homeless people looking to stay warm during the winter months.
695,"“The smell of the homeless — it’s very sad,” said Martha Carrillo, a 66-year-old resident of Jackson Heights, Queens, who expressed sympathy for their condition but said people who sleep on the subway often bring unpleasant odors."
696,"Richie Johnstone, a 26-year-old Manhattan resident, said he has had to switch train cars because of the smell."
697,"“I had one experience where I walked on the car with my girlfriend and there was a homeless man sleeping there, and the subway car smelled so bad that there was literally not a single person on the car,” Mr. Johnstone said. “Everyone walked on and walked back off and got on the next one.”"
698,"Kathryn Katz, a frequent visitor to New York City from New Haven, Conn., was one of the few riders who said she had seen improvements in subway cleanliness over the past few decades."
699,"“I remember the subways back in the 50s and 60s with rats and everything,” Ms. Katz, 70, said. “It’s significantly cleaner."
700,"She added: “Considering the amount of volume of people going through, it’s just amazing that it’s as clean as it is. You think there’d be trash all over the place.”"
701,[What you need to know to start the day: Get New York Today in your inbox.]
702,Malaysia Goodson entered a Manhattan subway station on Monday night pushing a stroller.
703,"Her 1-year-old daughter, Rhylee, was nestled inside. Ms. Goodson, 22, of Stamford, Conn., had brought her along on a shopping trip to the city."
704,"Like so many New York City parents, Ms. Goodson faced a familiar but perilous challenge: hauling her stroller and daughter down the steps of a station that, like most stops in the city’s creaking subway system, had no elevator."
705,"As Ms. Goodson made her descent, she fell, tumbling down a flight of stairs and onto the subway platform at the Seventh Avenue station, at 53rd Street, officials said."
706,Her daughter survived the fall. Ms. Goodson did not.
707,"Her death reverberated throughout New York City, among stunned parents who often traverse crowded subway stairs with strollers and among people who are disabled and regularly encounter an inaccessible transit system."
708,"“Everybody who has been a parent or a caregiver knows that this is a problem,” said Christine Serdjenian Yearwood, the founder of Up-Stand, an organization that has pushed to make transit more accessible for parents."
709,"“I’ve had a lot of people write and say, ‘This could have been me,’” she said."
710,"Ms. Goodson was a doting parent and an outgoing person, her mother, Tamika Goodson, said. One of four children, she was raised in New York but moved to Stamford with her family nine years ago."
711,"Mark Marchesani, who was her guidance counselor at Westhill High School in Stamford, remembered Ms. Goodson as a teenager who “had a tough shell” but was “a sweetheart.”"
712,"“She was the kind of kid that when you made her smile,” he said, “it felt like a real win.”"
713,"After graduating in 2015, her mother said, Ms. Goodson had big dreams. She worked for about a year at a day care center in Stamford, and loved it. But she had also talked about becoming a security guard or a flight attendant."
714,"Ms. Goodson’s daughter was the light of her life, her cousin, Ronshuana Anthony, said."
715,"“Malaysia just gave so much of her self,” Ms. Anthony said, adding, “She’d give her last breath to her if she could.”"
716,"When emergency responders arrived at the subway station on Monday night, Ms. Goodson was unconscious and unresponsive, police said."
717,"She was taken to the Mount Sinai West hospital, where she was pronounced dead."
718,"Ms. Goodson’s daughter was found conscious and treated at the scene. She was reunited with her father and grandmother in the city and was doing well, Tamika Goodson said."
719,"It was not clear whether Ms. Goodson suffered a medical condition or if she was killed from the impact of the fall. The city’s medical examiner will determine her cause of death, officials said."
720,"Shams Tarek, a spokesman for the Metropolitan Transportation Authority, which operates the subway, called the death “a heartbreaking tragedy” and said the agency would work with the police to investigate."
721,"While officials are continuing to probe the circumstances around Ms. Goodson’s fall, her death has shined a light on the lack of elevator service and accessibility issues that have long plagued the city’s subway system."
722,"The station where Ms. Goodson fell does not have an elevator. Only about a quarter of the subway system’s 472 stations have elevators, and the ones that exist are often out of order."
723,"One survey of subway elevator breakdowns found that, on average, each elevator breaks down 53 times a year."
