,text
229,"The agency plans to increase bus and subway service — including on the G, M and 7 lines — to accommodate L riders affected by the construction, but has not yet released specific details. Shams Tarek, an M.T.A. spokesman, said no final decisions had been made on other specific plans or services in the previous shutdown plan."
230,An M.T.A. draft memo obtained recently by Streetsblog NYC suggested that there would no longer be a need for the temporary buses over the Williamsburg Bridge and the new ferry service. Mr. Tarek said the memo was outdated and that options were still being studied.
231,"Veronique Hakim, the M.T.A.’s managing director, said the agency was seeking public input and working with city officials to come up with a new plan “serving the needs of our customers while being sensitive to local communities.” The plan would be constantly monitored and adjusted as needed, she added."
232,"“New Yorkers can be certain that the alternate service plan for the new and improved L project will include additional transportation options designed to accommodate every affected L customer,” she said."
233,"[Can you name an M.T.A. board member? No, really. Name one.]"
234,"Still, Joseph P. Schwieterman, a professor of public service at DePaul University, said that without the pressure of a looming shutdown, “there is now a risk that momentum will be lost,” adding that “planning for bus lanes, better ferries and more bike options is hard enough without sudden shifts in policy.”"
235,City officials would not answer questions about whether specific contingency measures would go forward or the costs incurred in planning for the shutdown.
236,"Mayor Bill de Blasio said at a recent news conference that the city was evaluating the new L train plan to decide “if there’s anything that we were planning that is no longer needed because of the L train, but that we might want to do anyway.”"
237,"The mayor has made improving bus service a priority, and many transit advocates said he could start by keeping the new bus lanes that are already on the ground."
238,"“It would be lame to peel a bus lane off after pledging in his state of the city to get bus riders moving,” Jon Orcutt, a former city transportation official, said. “These are standing city policies and — L train shutdown or no L train shutdown — they should continue to be city policies and programs.”"
239,"Even without a shutdown, commuters will need backup options during “the great L train slowdown” on nights and weekends, said Danny Pearlstein, a spokesman for the Riders Alliance, a grass-roots group of transit riders. He added, “We can’t just go back to the norm and pretend nothing’s happening.”"
240,"The uncertainty about the alternate plan has also raised concerns among New Yorkers. On the Lower East Side, residents had braced for more gridlock and air pollution from the temporary buses over the Williamsburg Bridge. Now they do not know what to expect. Susan Stetzer, the manager of a local community board, said she remained concerned “about all the unknowns.”"
241,"The 14th Street Coalition, which represents more than two dozen residential buildings, block associations and businesses in the West Village, Chelsea and Flatiron neighborhoods, has called for officials to abandon the plans for a busway and wider pedestrian areas on 14th Street — which in some places would narrow the street to two lanes from four lanes — and restrictions that would divert car and truck traffic to nearby streets. Some residents also want the crosstown bike lanes on 12th and 13th Streets removed."
242,"Judy Pesin, 66, a member of the coalition, said the 14th Street changes would restrict deliveries to homes and businesses, slow down emergency vehicles, and make it harder for older people, parents with young children and those with disabilities to access cars."
243,"“Clearly the change in plans means it’s time to listen to the community,’’ she said, “because the commuters are still going to have a moving L train.”"
244,"Tod Papageorge was relatively new to Manhattan and photography when he set out in the mid-1960s to make his mark. While street photographers with black-and-white film darted around pedestrians and traffic, he was attracted to storefronts with their harmonized symmetry and varying shades of gold between jelly jars and cider jugs. Traditionally, black and white was the choice of street photography, and color was for commercial work. His contemporaries, Joel Meyerowitz and Garry Winogrand, urged him to use color."
245,"“They said ‘Look, just put color film in your camera, put together a carousel tray of Kodachrome slides, and you’ll get work, and things will improve and you’ll be able to move,’” Mr. Papageorge, 78, recalled. “I was slowly convinced, but I started doing it.”"
246,"Often using slower shutter-speeds and waiting an extra beat or two for passers-by to settle in their strides, he composed clean-lined scenes loaded with symbolism and playfulness. In one shot, for example, the covers of F.B.I.-esque bystanders who seem to be watching for Vietnam War protesters are blown by the pointing finger of a bank advertisement."
247,"The flower power protests and Everyman marches weren’t out of place on New York’s streets at this time. And even though “there’s no literal mention of the war,” Mr. Papageorge recounted how nightly reports of the casualties in Vietnam lent a macabre context to a scene of a young woman wearing a crown of yellow chrysanthemums, as well as the still life in a grocery store window, filled with boxes of avocados and cherries above an electronic sign reading “FRESH KILLED TUR.”"
248,"Mr. Papageorge’s color photos from this period have never been published and only recently were compiled in the book, “Dr. Blankman’s New York,” put out by Steidl. They never landed him studio gigs. He did, however, make his mark at another studio — Studio 54 — where he photographed disco decadence. He has also won two Guggenheim Fellowships and was the longtime director of the graduate photography program at Yale."
249,"“I never showed them to a single art director,” he said of the Kodachromes. “In fact, I never really remember showing them to Garry, Joel or anyone else.”"
250,Follow @nytimesphoto and @matthewsedacca on Twitter. You can also find Lens on Facebook and Instagram.
251,"LONDON — Three suspicious packages that appeared to contain homemade bombs capable of igniting a small fire were found Tuesday in and around transport hubs in London, the authorities said."
252,The three packages were described as similar: all midsize white envelopes with padded manila envelopes inside.
253,"The London Metropolitan Police said that a counterterrorism unit had been called in, and was treating the incidents as linked, but that it was “keeping an open mind regarding motives.”"
254,"No one was injured, but the police issued warnings for people to be vigilant around city transportation hubs."
255,"“These devices, at this early stage of the investigation, appear capable of igniting an initially small fire when opened,” a police statement read."
256,"Sadiq Khan, the mayor of London, said in a statement that he had been briefed on the incidents."
257,"“While transport services continue to operate as normal,” he said, “I urge all Londoners and visitors to our city to remain vigilant, and report any potential suspicious packages to the police.”"
258,"Just before 10 a.m., the police received a report of a suspicious package at the Compass Centre, an office building on the grounds of Heathrow Airport."
259,"Employees at the building opened the package, “causing the device to initiate,” and part of the envelope to burn, the police said."
260,"The building was evacuated and remains closed, but flights at Heathrow were not affected. The office building is outside the airport’s security perimeter."
261,"Less than two hours later, at approximately 11:40 a.m., the British Transport Police were called to investigate another suspicious package, this one in the mail room at Waterloo Station, a bustling rail terminal in central London."
262,"That package was not opened, and officers rendered the device safe. The station was not evacuated and train services continued to operate normally."
263,"Then, at 12:10 p.m., the police were called to a report of a suspicious package at the offices at City Aviation House, which is on the property of London City Airport. That package, too, was not opened, the building was temporarily evacuated."
264,Flights to and from that airport were not affected.
265,The authorities issued advisories to transport hubs across London to “be vigilant for and report suspicious packages to police.”
266,"The Irish police are also involved in the investigation into the incident. According to British and Irish news reports, at least one of the packages had an Irish stamp on it."
267,"A spokeswoman for An Garda Siochana, Ireland’s national police service, said it was assisting the Metropolitan Police but would not elaborate further."
268,"While the motive behind the transit center packages is still unknown, London has been target of terrorism many times over the last 15 years."
269,"On July 7, 2005, suicide bombers killed 52 subway and bus travelers in London. In 2017, there were various deadly attacks on pedestrians on Westminster Bridge, on London Bridge and near the Finsbury Park Mosque. And a bomb that partially exploded on a commuter train that year burned 23 people."
270,"Late last year, a parliamentary report detailed a “litany of errors” by the authorities surrounding those incidents."
271,"ISTANBUL — An eight-story apartment building collapsed in eastern Istanbul on Wednesday afternoon, killing at least three people, officials said."
272,"The governor of Istanbul, Ali Yerlikaya, initially said that two people had died and that six had been rescued, the Demiroren News Agency reported. On Thursday, officials announced that crews had rescued a total of 13 people, including a 5-year-old girl, and recovery efforts were still underway."
273,"There were 14 apartments in the building in the working-class district of Kartal, with a total of about 30 residents, Zeki Dag, an administrator in the Orhantepe neighborhood, told CNNTurk. Mr. Dag said relatives had told him that 15 people had been buried in the collapse, which happened at 4:42 p.m. local time."
274,"There was no indication of what caused the collapse. More than 50 emergency workers were sent to the scene, and the governor said the search for people in the rubble would continue into the night."
275,"Mr. Yerlikaya said he could not confirm the number of people thought to be caught under the debris. “There are various numbers,” he said in televised remarks, adding that he wanted confirmation before announcing anything. “The incident is very fresh right now, and there is only one thing we are focused on, which is saving lives,” he said."
276,"Security camera footage showed the building falling into a cloud of dust, as pedestrians fled in panic. Several cars were destroyed."
277,"The Istanbul prosecutor’s office has started an investigation into the cause of the collapse. Turkey has a history of low-quality construction, a factor that was blamed for the high death toll in the 1999 earthquake that struck near Izmit, about 55 miles southeast of Istanbul. More than 17,000 people were killed in the magnitude 7.4 earthquake, and tens of thousands of buildings were destroyed. In the aftermath, the government has pushed to modernize aging urban dwellings."
278,"Mr. Yerlikaya said that the building that collapsed on Wednesday had a permit for five stories when it was built in 1992, and that the top three floors were illegal. He said there was also an unlicensed textile workshop on the ground floor."
279,"A natural gas explosion and aging infrastructure were blamed for a building collapse last month in the Russian city of Magnitogorsk that killed 39 people. An explosion in Paris, also last month, that left three people dead was also blamed on a gas leak."
280,[What you need to know to start the day: Get New York Today in your inbox.]
281,Scott Siegel plans to walk across a stage not far from Broadway on Monday night and introduce songs from musicals that lit up the nearby marquees — in 1928 and 1935.
282,"He will probably get some applause just for walking across the stage, one uneasy, uneven step after another, steadied by a cane, after a disastrous 2018, a year not celebrated in Monday’s show."
283,"Mr. Siegel is the impresario behind “Broadway by the Year,” a series at Town Hall that anthologizes Broadway shows by the year in which they had their premieres. It draws a nostalgic crowd, largely people like Mr. Siegel, a baby boomer uncomfortable about having his actual age published. But it also has some appeal among younger song-and-dance fans who want to hear Broadway tunes from before “Cats” or “A Chorus Line” that are rarely performed anymore."
284,"When he gets around to staging his show about 2018, his personal drama may eclipse “Mean Girls,” “King Kong” or “The Prom.”"
285,"Last October, he was riding a CitiBike to a rehearsal of a show to be staged later in St. Louis, a spinoff of another project. The rehearsal was in the West 50s in Manhattan. “Somebody’s apartment who has a piano,” he explained."
286,That meant pedaling across town from his apartment in the East 50s.
287,"“I was late and it had rained,” he said. “I was hurrying to get there.”"
288,"He knew the terrain: the descent on West 55th Street and the uphill section on 10th Avenue, where he planned to turn."
289,"“Anybody who’s ever ridden a bicycle knows that if you have to go up a steep hill, you want to get as much momentum behind you before you turn,” he said, “so I was going as fast as I could.”"
290,"Probably not as fast as the pack in the Tour de France, but fast enough that when he saw a pedestrian step off the curb, he had no more than a nanosecond to rethink the turn. He figured the options were to go wide, which would put him in front of the pedestrian, or short and sharp, which would leave him behind the man."
291,He chose short and sharp. It was the wrong call.
292,"“The bike hydroplaned out from under me,” he said, “and I slammed into 10th Avenue.”"
293,"To hear Mr. Siegel tell it, the unfolding drama was peopled by helpful extras, starting with a couple of bystanders. One asked, “Can you get up?”"
294,"He played the role of the indefatigable, ever-practical New Yorker. To one of them he said, “I’ll shake this off, give me a minute.”"
295,"To the other, he said: “Can you take the CitiBike that’s lying in the middle of the street and put it in the rack?” There was a dock less than a block away; he worried that CitiBike would assess a charge if the bicycle was not properly returned. (CitiBike waives late fees for riders involved in accidents, a spokeswoman said.)"
296,He still figured that he would be up and rehearsing again before long.
297,"After 19 days in three hospitals, a three-hour operation and four pins in his broken pelvis, he went home."
298,"So he missed the rehearsal, but the St. Louis show went on. “It was one of the rare times I was ahead of the game. It was cast, the songs were assigned, the script was pretty much written,” he said."
299,"He did miss a performance of another of his productions at Feinstein’s/54 Below two days after the accident. From his hospital bed, he wrote checks to pay the cast."
300,"Some of the performers tore them up. One of Mr. Siegel’s regulars, the pianist Ryan Shirar, started a GoFundMe campaign that has raised about $24,000 for Mr. Siegel’s bills, which included rent on a temporary apartment. His own place, in a building between First and Second Avenue, was off limits. “There are five steps down from the street to the lobby,” he said, “and I couldn’t take steps.”"
301,"He planned Monday’s show at Town Hall between physical therapy sessions. The “Broadway by the Year” series, which started in 2000, was a career change for Mr. Siegel, who with his wife had written more than 40 books, including “Jack Nicholson: The Unauthorized Biography,” “Richard Chamberlain: An Actor’s Life,” “The Encyclopedia of Hollywood” and “American Film Comedy.” They had also written as critics for a number of publications and websites; currently, they write “The Siegel Column” for theaterpizzazz.com."
302,"“Town Hall, even though it’s in the theater district, did not have any theater-centric programming,” he recalled. “They wanted a theater audience. I had the idea for ‘Broadway by the Year.’ I didn’t have the title but I had the idea. They said, ‘Would you produce it for us?’ I said, ‘Happy to do it, but I haven’t produced anything in my life, not even a puppet show in the backyard” when he was growing up in Fair Lawn, N.J."
303,"He started with 1943, “for the heavy anchor of ‘Oklahoma!’” — the Rodgers and Hammerstein hit — and got a taste of the performer’s life."
304,"“Five minutes before the first curtain, I peeked out from stage left and saw the audience was full,” he recalled, “and I started to quake, literally shaking. I said, ‘I can’t go out there. I have to find a way to calm down.’” He did so by telling himself the audience was not there to see him but the performers he had hired. He said he has not had a case of nerves since."
305,"Monday’s show will look at how music changed as Broadway went from the Roaring Twenties into the Great Depression. For 1928, he will highlight the shows that introduced “I Can’t Give You Anything But Love” and “Makin’ Whoopee;” an operetta called “The New Moon” because, he said, operettas were big on Broadway in the 1920s; and “Animal Crackers,” the Marx Brothers comedy that was later filmed."
306,"The other year on Monday’s bill, 1935, is remembered nowadays for Gershwin’s “Porgy and Bess.” But Mr. Siegel will also look at Richard Rodgers and Lorenz Hart’s “Jumbo” and Cole Porter’s “Jubilee,” among others."
307,"He will be driven to Town Hall for the performance. He longs to go biking again, but while pedaling on a stationary bicycle is part of his therapy routine, taking to the street is not."
308,"“My wife took my CitiBike key away,” he said."
309,"SAN FRANCISCO — Uber is in talks to sell a stake in its self-driving technologies unit to SoftBank and other investors for as much as $1 billion, as the ride-hailing company prepares to go public, according to four people with knowledge of the matter."
310,"The talks are still underway and may not result in an investment, said the people, who asked for anonymity because they were not authorized to speak publicly. Apart from SoftBank, the investor consortium includes an automaker, they added."
311,"Under the terms of the proposed deal, investors would purchase from a pool of Uber stock specifically earmarked for the self-driving technologies unit. Uber would maintain majority control of the self-driving arm and would use the investment to fund its research and development. The deal would value the self-driving business at $5 billion to $10 billion, the people said."
312,"Uber filed confidentially to go public in December in what would be one of the largest tech initial public offerings of recent years. The company, based in San Francisco, could hit a valuation of $120 billion when it reaches the stock market."
313,But Uber is under scrutiny for its losses — its net loss was $842 million in the fourth quarter — and self-driving technologies are expensive. A $1 billion infusion could ease worries about how costly it is to develop autonomous cars.
314,The proposed investment was earlier reported by The Wall Street Journal.
315,"Uber has for years invested heavily in self-driving cars, which it has said will eventually become a primary mode of transportation, replacing its human drivers. But its autonomous unit, formed in 2014, loses between $100 million and $200 million each quarter. Its fleet of vehicles was also grounded for nine months last year after one of the autonomous cars struck and killed a pedestrian in Arizona. In the past, Uber has considered spinning off the unit as a separate entity."
316,"Uber Freight, the company’s long-haul trucking business, also has a separate valuation based on pools of equity specifically earmarked for the unit. As part of an agreement with employees, the company rewarded them with equity in Uber Freight as a stand-alone business late last year."
317,"SoftBank is already a major investor in Uber after it acquired about 17.5 percent of the ride-hailing firm’s stock last year at a significant discount. In addition to Uber, SoftBank has poured money into ride-hailing companies such as Ola in India and Grab in Southeast Asia."
318,"SoftBank has also invested in businesses focused on autonomous vehicles. In mid-2018, the firm invested $2.25 billion in GM Cruise Holdings, a division of General Motors. Structuring Cruise as a separate entity made it possible for General Motors to isolate the losses from its autonomous division."
319,"In August, Toyota invested $500 million in Uber. The move was meant to let Uber put its self-driving technology in Toyota vehicles."
320,"“Toyota constantly reviews and considers various options for investment, but we do not have anything to announce about a further investment in Uber at this time,” a Toyota spokeswoman said on Wednesday."
321,"Roller derby is for when you want to get hurt while wearing fishnets, but also go in circles."
322,Horseback riding is for if you never got over getting too big to ride your dog without hurting its back.
323,Football is moshing in shiny pants without music while wearing helmets.
324,"Skydiving is for people who sort of want to stay alive, but also sort of don’t."
325,"Softball is that thing when you sit in a field, talking to a leaf, before a ball eventually rolls by you and then everyone is yelling for some reason."
326,Baseball was invented by people from Boston who needed something to hit their bats with when they weren’t vandalizing cars.
327,Karate is where you put hyper kids when you’re not ready to put them on medication.
328,CrossFit is what you talk about when your pyramid scheme fails.
329,"Archery is for when you like to shoot at stuff, but also can walk up a flight of stairs without getting winded."
330,"Hunting is for when you kill your own food, except that most of your food is Cheetos."
331,"Golf is that thing when you already died a long time ago, but still want to walk around in the grass insulting your friends."
332,"Jogging is how you tell people in cars that you’re better than them, but secretly hate yourself."
333,"Bicycling is how you get to work if you’re a 14-year-old cashier, or 40 and had a bad divorce lawyer."
334,"Hiking is for when you want to be closer to nature, but also have a TV movie made about you because you died in it."
335,"Skiing is like if you only want one bumper sticker on your SUV that you don’t know how to park, but you don’t want to be political, so it just says “Sugarbush.”"
336,Hockey is what you take up when you can’t afford anesthesia for a filling.
337,Racecar driving is that thing of drinking water out of a hat during a police chase in a funnel.
338,"Snorkeling is for people who like to upset fish, but not kill them."
339,"Fishing is for people who like to upset fish, and immediately kill them."
340,Tennis is for couples to take up briefly before finally just going to marriage counseling.
341,"Yoga is for telling strangers that you can do missionary position, and also, like, eight of the other ones. (Ten if you have that squishy wedge thingie.)"
342,Boating gives you a place to live when you get kicked out of the house for your drinking.
343,"Skateboarding is for when you like to scare pedestrians, but also get hit by a car eventually."
344,Surfing is actually pretty kick-ass.
345,"Sarah Hutto (@huttopian) is a comedian who writes for Reductress, McSweeney's and The New Yorker."
346,"Follow The New York Times Opinion section on Facebook, Twitter (@NYTopinion) and Instagram."
347,[What you need to know to start the day: Get New York Today in your inbox.]
348,"A 27-year-old Uber driver was fatally stabbed in the Bronx on Saturday night in a vivid reminder of the perils of the job, the police and driver groups said."
349,"The driver, Ganiou Gandonou, was found shortly after 9 p.m. seated inside a black Toyota Camry with stab wounds to his neck and torso, the police said. The police are looking for the attacker and investigating whether Mr. Gandonou’s death began as a robbery."
350,"On Sunday evening, the police released video of a “person of interest” wanted in the killing. The man fled the scene on foot and was last seen walking northbound on Co-op City Boulevard wearing dark clothing, the police said."
351,"The police did not say if the “person of interest” was a passenger. The driver was working at the time, but the police did not say whether he was completing a trip when he was stabbed."
352,"Mr. Gandonou drove for Uber and had received his for-hire vehicle license in January 2017, according to the New York City Taxi and Limousine Commission."
353,"He left home around 7 p.m. on Saturday to work a shift picking up passengers, but he never came home, his wife said in an interview with News 12. He had a 2-year-old son."
354,"“My husband doesn’t deserve this,” she said. “I don’t know how my life’s going to be without him.”"
355,"Driving a taxi or for-hire vehicle has long been a dangerous job. In the early 1990s, dozens of livery drivers were killed on the job in a single year and many more were assaulted or robbed."
356,"An Uber spokesman, Grant Klinzman, called Mr. Gandonou’s death “a horribly tragic incident,” adding, “our hearts go out to the grieving family.”"
357,"“We stand ready to work with law enforcement to assist their investigation in any way possible,” Mr. Klinzman said in a statement."
358,"On Sunday, a driver group offered a $3,000 reward for information leading to an arrest in the killing."
359,"“We call on anyone who may have witnessed the attack to contact the police so that the culprit may be brought to justice,” the group, the Independent Drivers Guild, said in a statement."
360,"Violence and threats are part of being a professional driver, said Bhairavi Desai, executive director of the New York Taxi Workers Alliance."
361,"“Knowing how to protect yourself from crime is as critical to a driver as knowing the names of streets and avenues,” Ms. Desai said. “It’s a part of their day-to-day life behind the wheel.”"
362,"Mr. Gandonou was taken from the car, which was found on the Hutchinson River Parkway East, to Jacobi Medical Center, where he died. His vehicle and driver’s license were in good standing, according to the taxi commission."
363,"A 68-year-old Uber driver died in 2017 after he was hit in the head with a hockey stick by a pedestrian during a dispute in Manhattan, the police said. A man was arrested, but the charges were later dropped."
364,"In 2014, two livery drivers were killed in the Bronx in the span of a month, prompting concerns over driver safety. The taxi commission requires most taxis and for-hire vehicles to have stickers in back seats reminding passengers that assaulting a driver is punishable by up to 25 years in prison."
365,"On Sunday, the taxi commission offered condolences to Mr. Gandonou’s family."
366,"“We hope there is swift justice for the for-hire vehicle driver that was killed this weekend,” the commission said in a statement, “and that the perpetrator is quickly apprehended.”"
367,"NEW YORK — Uber Technologies Inc expects it will be a long time before one of its biggest investments, self-driving cars, is ready for wide-scale deployment, a senior scientist said on Monday, as the ride-sharing firm gears up to go public. "
368,"Raquel Urtasun, who is chief scientist at Uber Advanced Technologies Group (ATG) and heads the group's unit in Toronto, spoke about the challenges for self-driving development at a Reuters Newsmaker https://www.reuters.com/newsmakers event in New York. "
369,"""Self-driving cars are going to be in our lives. The question of when is not clear yet,"" Urtasun said. ""To have it at scale is going to take a long time."""
370,"The more cautious tone marks a change from three years ago, when Uber embraced aggressive tactics to turbocharge its autonomous vehicle development in a bid to get more robot taxis on the street driving more miles. The company had been seen as an industry leader in the technology until one of its autonomous SUVs killed a pedestrian in Tempe, Arizona, in March last year."
371,"Urtasun's comments fall in line with the rest of the self-driving industry, which after much hype and bold promises has tempered expectations and pushed out timelines for deployment. The extreme technical challenges of building cars that can predict human behavior and respond appropriately proved greater than even some of the industry's brightest minds had anticipated."
372,"The progress of Uber's self-driving car unit is in the spotlight as the company prepares to kick off its initial public offering this year. Uber, whose losses before taxes, depreciation and other expenses were $1.8 billion last year, has at times spent close to $200 million in a single quarter on its self-driving unit, sources told Reuters."
373,"Uber, last valued at $76 billion in the private market, is seeking a valuation as high as $120 billion in its IPO and may kick off its investor roadshow before the end of April, Reuters has reported."
374,"""It is true that when you go to an IPO, there is much more of a look into your finances,"" said Urtasun. ""That being said, again because Uber understands that self-driving cars at scale is not something that's going to happen tomorrow, they understand the need for the science."" "
375,"Urtasun declined to offer any guidance on what mix of human-driven cars and autonomous cars Uber will have in the next 10 years, citing too many uncertainties in the industry."
376,"""What is clear is that in a 10-year timeframe there will be a mix of both (self-driving and human-controlled cars),"" she said. "
377,UBER SEEKING PARTNERS
378,"The business of building self-driving cars is extraordinarily expensive and the timeframe to payoff is increasingly uncertain. However, some consider Uber's ability to successfully navigate the transition to autonomous vehicles as crucial to the company's long-term financial prospects. "
379,"By removing drivers and adding automation, Uber will be able to pocket the full fare that passengers pay and create more efficient routes to move around people and packages."
380,"Uber opened ATG in Toronto in 2017 and named Urtasun, who is also an associate professor at the University of Toronto, as head of the Toronto organization. Uber said last year it would invest more than $150 million in Toronto to grow its self-driving car operations, open an engineering hub and expand its work in artificial intelligence. "
381,"After the fatal Arizona crash, Uber removed its autonomous cars from the road, laid off hundreds of test drivers and shuttered operations in Arizona, its testing hub. Uber resumed very limited testing on public roads in Pittsburgh in December. "
382,"Uber has recently taken a more collaborative approach, inviting General Motor Co's self-driving car unit Cruise and Alphabet Inc's Waymo to put their cars on Uber's ride-hailing network. Urtasun said on Monday that Uber encouraged every self-driving company to add their cars to the Uber network. "
383,"""We've been very, very open that we would like every other company to be in our (autonomous vehicle) network,"" said Urtasun. "
384,"A group of investors led by SoftBank Group Corp and Toyota Motor Corp are in talks to invest $1 billion or more into Uber's self-driving vehicle unit, Reuters reported last month."
385,Toyota previously invested $500 million to jointly develop self-driving cars with Uber.
386, (Reporting by Alessandra Galloni and Joshua Franklin in New York; Additional reporting by Heather Somerville in San Francisco; Editing by Lisa Shumaker)
387,LONDON — Prince Philip was at the wheel?
388,"To the astonishment and alarm of some Britons, he was. At age 97. On a public road, alone. And, on Thursday afternoon, straight into the path of a minivan hurtling down a motorway with a 9-month-old boy inside."
389,The crash flipped the armor-plated Land Rover driven by Prince Philip. The minivan careened off the road.
390,"Prince Philip and the child were unhurt, though a minivan passenger broke her wrist and the driver suffered knee cuts. The prince told police officers he had been “dazzled by the sun,” a witness said."
391,"Still, some Britons were confused over why the prince, the wizened and gaffe-prone Duke of Edinburgh who is the husband of Queen Elizabeth II, was even driving."
392,"“You’d have to be a superhero for your mental acuity not to have slowed down,” said Inger Wallis, a Bloomsbury resident out walking her dog on Friday."
393,"She shook her head as she repeated his age, while acknowledging her “deep respect” for the supporting role he has played for so many decades beside Elizabeth. Ms. Wallis’s own father, she said, hung up the keys at 84, scared to drive."
394,"If nothing else, Britons could be thankful that, for one day at least, the agony of Britain’s tortured withdrawal from the European Union was not the leading topic of discussion."
395,"The crash, involving a famously headstrong and famously old royal, did provoke a lively discussion about whether Britain should stop older people from driving. The country will have a million drivers older than 85 by 2025, doubled from a few years ago. And those drivers are more vulnerable to crash injuries because of their frailty."
396,"That Prince Philip was unaccompanied in the Land Rover by his round-the-clock bodyguards or royal chauffeurs also drew attention to an inconvenient fact, for those who have ever tried to pry the keys from older relatives."
397,"Driving is a lifeline for some older people, especially in Britain, where smaller towns and rural areas have scant public transit. And older drivers are, by many measures, safer drivers, with people older than 70 half as likely as drivers 25 and younger to kill a pedestrian, the Older Drivers Task Force in Britain said in 2016."
398,"[When is it time to stop driving? For families everywhere, an all-too-familiar question.]"
399,"If the government is to take anyone’s keys, experts said, it should target young men."
400,"Arthur Currie, 70, a resident at the Royal Hospital Chelsea for veterans of the British Army, said his relatives sit more stiffly in the passenger seat when he gets behind the wheel. “Or they will say to me, ‘You see that car coming, Daddy?’” he said. But when they broach the topic of him giving up his keys altogether, Mr. Currie makes his view clear."
401,"“My first reaction is looking at them and giving them what they call a laser stare,” he said. “Being an ex-regimental sergeant major, I have perfected the laser stare.”"
402,"Mr. Currie said his only thought, upon hearing about the crash, was concern for Prince Philip and the others involved. As an honorary colonel of the Queen’s Royal Irish Hussars, where Mr. Currie was once a sergeant major, the prince made annual visits to the troops."
403,"“If he felt he was able enough to drive, who am I or who’s anybody else to say he shouldn’t be driving?” Mr. Currie said."
404,Not all Britons were so deferential.
405,"John Clegg, manning the register at the London Review Bookshop, wondered why the prince could not simply get his driving fix on the private roads of his vast royal estates."
406,"“What’s the point in going around in a Land Rover unless you’re going to go off road?” he asked. (Not the most pressing question, perhaps, regarding the solo driving by a 97-year-old royal.)"
407,Mr. Clegg said his grandmother finally persuaded his grandfather to stop driving after too many instances of having to shake him awake.
408,"“He never went off the road, but she could see when it could happen,” Mr. Clegg said."
409,"The prince is regarded a bit warily by the British public. He is known to be hardheaded and occasionally gruff, and to make racist and sexist comments, including ones about Chinese with “slitty” eyes and women who cannot cook."
410,"Ingrid Seward, a royals expert whose latest book is “My Husband and I: The Inside Story of 70 Years of the Royal Marriage,” suspected the prince would stubbornly resist the queen’s admonitions about his driving, but would see the logic and could be persuaded to give it up."
411,"“It is the lobotomy of his last vestige of independence,” Ms. Seward said."
412,"Like many others, Ms. Seward has her own experience trying, with some difficulty, to persuade a parent to relinquish the keys. At 86, her mother took a driving test in an attempt to defy Ms. Seward and prove she could still drive. She failed."
413,"Ms. Seward said Prince Philip may have been alone in the Land Rover because he was only driving from one side of his Sandringham Estate to another. A few years ago, the Obamas got into the car with Prince Philip on the same estate, and looked somewhat less than at ease."
414,"Prince Philip was known to prize fast sports cars, and the British news media quickly dug up  examples of his reckless driving, including one accident in 1996 in which he rear-ended a car at a pedestrian crossing, leaving the driver in a neck brace. As far back as the 1950s, a British tabloid questioned whether he should be trusted to drive the queen around."
415,"On Thursday afternoon, he was pulling off a private road and either onto or across a public motorway known for accidents, with its 60 mile-per-hour speed limit and scary bends. Local lawmakers, who coincidentally met on Friday to discuss the road’s safety, lowered the speed to 50 m.p.h."
416,"As the British tabloids chronicled in graphic cartoon mock-ups of the crash site, the prince’s car turned over, he was rescued through the sunroof, and had to submit to a breathalyzer test."
417,"Hugh Bladon, 77, a spokesman for the Alliance of British Drivers and a proud older driver, said another alliance member familiar with the road had told him he could understand how the sun may have blinded the prince."
418,"“Obviously, everyone’s going to jump on the age bandwagon,” he said. “But age actually is nothing to do with skill.”"
419,"British law requires drivers at age 70 to start self-reporting medical issues related to their fitness for the road every three years. The Older Drivers Task Force recommended the government raise the age to 75, but also start requiring an eyesight test, a more accurate barometer of any problems."
420,"Britain instituted driving tests only in 1935, but it is unclear if Prince Philip, who joined the Royal Navy at 18, took one. The royal palace, though, confirmed on Friday that he had a license. The queen, on the other hand, as the person in whose name British licenses are issued, is the only Briton who can drive without one."
421,"British lawyers said there was a chance Prince Philip could be charged with driving without due care and attention, though he could also possibly avoid charges by voluntarily surrendering his license."
422,"There were hints on Friday, though, that the prince would not give up quite so easily. A replacement Land Rover was seen by British photographers being driven onto the grounds of his estate, under the watchful eye of the police."
423,A 9-year-old United States citizen was detained at a Southern California border checkpoint for more than 30 hours this week while the authorities said they worked to verify her identity.
424,"The girl, identified by NBC 7 San Diego as Julia Isabel Amparo Medina, had been making her daily commute from Tijuana, Mexico — where she and her 14-year-old brother, Oscar, live — to school in San Ysidro, Calif., on Monday, the news station said. Because traffic was moving slowly, Julia and Oscar opted to walk across the border rather than wait in the car and risk tardiness, according to NBC 7, which first reported the story."
425,"In an email on Friday, a Customs and Border Protection spokesman said two children arrived at one of the San Ysidro port of entry facilities for pedestrians at 10:15 a.m. on Monday. The children, whom the spokesman did not identify, presented a C.B.P. officer with United States passport cards, according to the spokesman, Ralph DeSio."
426,"[Read the latest edition of Crossing the Border, a limited-run newsletter about life where the United States and Mexico meet. Sign up here to receive the next issue in your inbox.]"
