,text
1649,COAT CHECK The north entrance will take you directly here. 
1650,"SUBWAY The closest line is the 7; the entrance is just north of the Shed, between 33rd and 34th Streets, on the Hudson Yards plaza."
1651,ESCALATORS These run along the south side of the building. Stairs and elevators are also available. 
1652,"1. LOBBY Here you’ll find ticket sales for the Shed’s programming, along with a shop (by McNally Jackson) and Cedric’s at the Shed, a restaurant and bar by Danny Meyer’s Union Square Hospitality Group. Cedric’s will be open to the public throughout the day."
1653,"2. LEVEL 2 GALLERY Saturday through June 2, this capacious space will host “Reich Richter Pärt,” an installation that pairs the visual art of Gerhard Richter with live musical performances of original scores by Steve Reich and Arvo Pärt. The Richter-Pärt collaboration is an import from the Manchester International Festival; but Mr. Reich’s contribution, a musical analogue of Mr. Richter’s “Patterns” series, is a premiere."
1654,"3. THE McCOURT When the Shed’s signature shell is extended over the plaza, the building adds a cavernous space ideal for big concerts. (This is where Björk will perform in May.) And that’s exactly how the Shed officially opens on Friday: with the five-concert series “Soundtrack of America,” an exploration of the influence of African-American music on contemporary culture. It was conceived by Steve McQueen, will spotlight up-and-coming musicians, and runs through April 14."
1655,"4. THE PLAZA If the shell is nested over the building, however, the plaza is in the open air, and open to the public. Here the Shed has a permanent installation, Lawrence Weiner’s text-based work “IN FRONT OF ITSELF.”"
1656,"5. LEVEL 4 GALLERY Opening here on Saturday, and on view through May 30, is an exhibition of new and recent work by the artist Trisha Donnelly."
1657,"6. KENNETH C. GRIFFIN THEATER Inaugurating this 500-seat space is “Norma Jean Baker of Troy,” which runs from Saturday through May 19. The genre-blurring work, by the poet Anne Carson, is a monologue for Ben Whishaw, with sung interludes by the superstar soprano Renée Fleming."
1658,"7. THE SHOPS Beyond this retail space’s razzle-dazzle are dining options from reliably talented chefs like Thomas Keller (TAK Room), David Chang (Kawi), Costas Spiliadis (Estiatorio Milos) and José Andrés (Mercado Little Spain). The Snark Park offers changing exhibitions, and more art is to be found inside Neiman Marcus (including a wall of photographs by Bill Cunningham)."
1659,8. THE VESSEL Thomas Heatherwick’s Instagram magnet requires tickets for timed entry. (They can be booked online.) It has been compared to a shawarma and a trash can; what will it look like to you?
1660,9. EDGE The observation deck at 30 Hudson Yards — a spear-shaped cantilevered balcony that sticks out 65 feet from the skyscraper — is opening soon.
1661,"10. THE HIGH LINE Before Hudson Yards there was the High Line, designed in part by Elizabeth Diller, the same architect behind the Shed. Visitors can come and go from the elevated park, whose northernmost stretch surrounds Hudson Yards, near the Shed’s main entrance at 30th Street."
1662,[What you need to know to start your day: Get New York Today in your inbox.]
1663,"ALBANY — After months of frenzied lobbying, bitter infighting, late-night bill drafting and secretive negotiating, New York’s $175 billion state budget is finally here."
1664,You could call it the budget of progressive priorities. It’s the first budget in a decade to be negotiated between all Democrats — Gov. Andrew M. Cuomo and the Democrat-led State Senate and Assembly — and it will turn many long-neglected liberal priorities into reality.
1665,"But you could also call it the budget of compromises. Even as activists cheered the inclusion of certain issues, they also said some measures did not go far enough, or delivered on certain promises in name only."
1666,Here’s your guide to the deals that will shape life in New York this year and beyond.
1667,"The idea of charging drivers of vehicles that enter the busiest parts of Manhattan had been around for decades. But lawmakers from outside Manhattan always shot it down, worrying that their constituents would pay a price without reaping benefits."
1668,But now the subway crisis has reached a tipping point. 
1669,"Mr. Cuomo, who has been hammered by political opponents over the transit system that he controls, made congestion pricing a must-have in negotiations. Democrats campaigned on a promise to fix the subways, and even many legislators from outside Manhattan rallied behind the plan as a way to help the Metropolitan Transportation Authority. "
1670,"“We’re at the point where the Assembly members understand the need to fund the M.T.A.,” Carl E. Heastie, the Assembly speaker, said last week."
1671,"Even Mayor Bill de Blasio, who had pushed instead for a tax on the wealthy, agreed that congestion pricing was the only viable way forward."
1672,New York City will become the first city in the country to introduce congestion pricing.
1673,"The pieces seemed to be in place this year for legalizing recreational marijuana. Mr. Cuomo, who had long been skeptical of what he called a gateway drug, finally announced his support for legalization in December. And Mr. Cuomo is known for getting what he wants in Albany."
1674,But it quickly became clear that people had wildly different visions for legalization.
1675,"Well-financed medical marijuana companies wanted a stake. So did progressive black lawmakers, who opposed any bill that did not guarantee returns for their communities. Some suburban legislators did not want legalization at all — they worried about public safety and health effects."
1676,"Even though activists made a huge last-minute push — hundreds of people walked through the Capitol last week, chanting loudly for legalized marijuana — it was ultimately not included in the budget."
1677,"There’s still a chance that it could be passed separately in the remaining months of session. But it may be harder to force a vote without a looming budget deadline. And while there’s always next year, 2020 is an election year and few lawmakers are keen on taking controversial votes while up for re-election."
1678,"One of the most striking outcomes of last year’s election was the number of incumbents who were unseated, in spite of deeper pockets and, in many cases, party support. "
1679,"The challengers who replaced them vowed to push for a small-donor matching system, which would elevate the voices of everyday New Yorkers over megadonors, and could encourage more upsets in the future. "
1680,"That predictably unnerved some longtime politicians. After all, why would anyone want to change a system that had allowed them to win? Mr. Heastie said earlier this month that he wasn’t sure he had the votes to push through public financing. "
1681,"Hence the compromise: The budget guarantees a small-donor match system but leaves the details to a newly created commission, which would determine key details like the ratio of the match and contribution limits."
1682,"The commission could create a program like New York City’s, which matches donations 6 to 1. That would make New York the first state in the nation to have an active, robust matching program. Or it could create a toothless program that effectively keeps the old system in place."
1683,"""It's possible the commission could create a successful program,"" said Jessica Wisneski, co-director of Citizen Action of New York, a grass roots group. Or, she said, ""It could be a cynical attempt to kill reform."""
1684,"After Kenneth C. Griffin, a hedge fund billionaire, bought a $238 million penthouse in Manhattan — the most anyone had ever paid for a home in the United States — simmering anger around income inequality turned into sudden momentum for a pied-à-terre tax, which would tax ultraluxury second homes above $5 million."
1685,"But the powerful real estate industry, which has funded many officials’ campaigns, sprang into action. They especially opposed the recurring nature of the tax, which developers warned would devastate the high-end market. Tax experts also said that the proposal would be difficult to implement on top of the city’s antiquated property tax system."
1686,"So a compromise emerged, yet again: Instead of a recurring pied-à-terre tax, the state will raise the so-called “mansion tax” and the real-estate transfer tax on multimillion-dollar properties. Those taxes will be one-time fees and raise a combined $365 million."
1687,That’s less than some people had predicted a pied-à-terre tax would raise. But it also sends a clear message that those who can afford to pay will be expected to do so. 
1688,"In other words, real estate showed again that it has power in Albany. But maybe less than before."
1689,"Mr. Heastie, the first black Assembly speaker in state history, memorably said in January that he would have “been a failure as a black man if we did not reform the criminal justice system.” On Sunday, he could celebrate some major changes."
1690,"While cash bail will not be abolished entirely, as some had wanted, it will end for all but certain violent felonies. Mr. Cuomo’s office estimated that 90 percent of people charged with a crime would no longer be jailed before trial. "
1691,"Prosecutors will also be forced to reveal possibly exculpatory evidence to the defense far earlier in the discovery process, and speedy trials will be guaranteed."
1692,"These are all major victories for advocacy groups and public defenders, who have noted that New York’s discovery laws had previously ranked fourth worst in the nation. Rebecca Brown, director of policy at the Innocence Project, called Sunday’s package “transformational.”"
1693,"When it comes to describing how Mr. Cuomo felt about the sudden collapse of the plan to bring Amazon to New York City, rage might seem too gentle."
1694,"He called the deal’s opponents “ignorant” and “superficial.” He blasted them as politically motivated and insincere. He even suggested that the Senate Democrats had engaged in a form of “government corruption” by nominating a vocal opponent of the deal, Senator Michael Gianaris of Queens, to a board with possible veto power over it."
1695,"And he continued to make his anger known on Sunday, through a provision of the state budget that gives him “full discretion to immediately remove” a member of the board that Mr. Gianaris was nominated for, if the governor found that member was “acting, or threatening to act,” in any way that went beyond just fiscal analysis."
1696,"“It was never, ‘You come and you use your political wisdom.’ There was a very limited legal role,” Mr. Cuomo said on Sunday. “And a person who is acting outside their legal role should not be in that role.”"
1697,"Everyone (except perhaps the Republicans) was declaring victory on Sunday. And to a certain extent, everyone could."
1698,"Mr. Cuomo could claim victory on almost every priority he had outlined in his State of the State budget in January. He got a permanent property tax cap, a (limited) plan to publicly finance campaigns and bail reform. He could also tout another timely budget, a special point of pride."
1699,"The Senate and Assembly majorities could credibly claim to have made those policies possible, after years of being waylaid by a Republican-led Senate. They also were most likely not upset by the $10,000 pay raise that comes with a timely budget (though what “timely” means is a matter of some debate.)"
1700,"Liberal activists, who had spent the frenzied last week of the budget negotiations pacing the Capitol’s halls, meeting with legislators and hosting raucous rallies, could point to concrete outcomes."
1701,"But Albany’s longtime power brokers didn’t leave empty-handed either. They successfully talked legislators out of the pied-à-terre, and a fully formulated public financing program. Full-fledged ethics reforms to address pay-to-play scandals and strengthen freedom-of-information laws went unaddressed."
1702,"“It’s a mixed bag,” said Susan Lerner, the executive director of Common Cause New York, a government reform group. “A more open, lengthier process probably would have given us a stronger result. "
1703,“But I don’t want to undercut the fact that we’re at least talking about these things and at least moving some reforms.”
1704,"Turkey has entered a recession, recording two consecutive quarters of falling economic growth, according to government figures released Monday, casting a blow for President Recep Tayyip Erdogan ahead of critical local elections at the end of the month."
1705,"Mr. Erdogan has led Turkey through 18 years of continuous growth — making it a leading emerging market — but much of the growth of the last few years has come through unrestrained borrowing. The lira also plunged in value in mid-2018, amid global investor concerns and a sharp fall in consumer demand."
1706,"The Turkish Statistical Institute announced that Turkey’s gross domestic product shrank by 2.4 percent in the fourth quarter of last year from the previous quarter, after seasonal adjustments. That fall followed a decline of 1.6 percent in the third quarter. A recession occurs, by some definitions, after two quarters of contraction."
1707,"A global economic slowdown has reduced demand for Turkish exports and raised the cost of credit for its businesses. Growth in the European Union, Turkey’s most important market, has slowed to a crawl while Italy is in recession and Germany close to one."
1708,"Economists had been warning of a recession for months as foreign investment in Turkey dried up over growing concerns about the rule of law as well as about its economic policies. Turkey’s growth was fueled in part by the availability of cheap foreign credit, but that credit flow has slowed, as in other emerging markets, after the Federal Reserve in the United States raised interest rates."
1709,"The government has been subsidizing big infrastructure projects like bridges, subways and Istanbul’s new airport, planned as the world’s busiest. Many businesses have borrowed in foreign currencies, which means their debt burdens rose as the lira fell."
1710,"By the end of the year, Turkish private-sector companies owed more than $250 billion in foreign debt, or nearly one-third the size of the country’s economy."
1711,"For all of 2018, Turkey still achieved growth of 2.8 percent, but the economy took a precipitous turn midyear as the lira weakened. Investment agencies have revised Turkey’s credit ratings, and Turkey’s banks have almost stopped lending."
1712,"Borrowing has become more expensive for Turkey and other emerging markets because investors have become wary of the risk, while rising interest rates and buoyant stocks have lured money back to the United States. Turkey has also been particularly hard hit by President Trump’s trade war. United States tariffs on Turkish steel imports are 50 percent, double the duties on steel from other countries."
1713,"Bankruptcies, meanwhile, rose in the last months of 2018, and inflation has remained over 20 percent for months."
1714,"Mr. Erdogan has ruled out turning to the International Monetary Fund for funds, emphasizing that he had taken Turkey out of an earlier program with the fund and paid off its debts. He has instead courted investment from Arab gulf countries and reduced some public spending."
1715,"Since a failed coup d’état two years ago that attempted to topple him, Mr. Erdogan has assumed more power over government agencies, including economic policy. He was re-elected in June and has brought all branches of government under the presidency."
1716,"He appointed his son-in-law, Berat Albyrak, as minister of finance and Treasury and through him has kept close control of the Central Bank. When Mr. Erdogan commented just before the election that he intended to be more involved with the bank, the lira sank to record lows."
1717,"The Central Bank halted the rout by lifting rates, but its integrity was in question. The Turkish currency lost 28 percent of its value in 2018."
1718,"The currency’s decline, as well as other factors, has hit Turks in their pocketbooks. Mr. Erdogan, who is personally leading his Justice and Development Party’s campaign for local elections, has opened subsidized markets stalls around the country to sell cheap vegetables to ease discontent."
1719, [Want to get New York Today by email? Here's the sign-up.]
1720,"It’s Thursday — and it is World Poetry Day! Enjoy these recommendations from David Orr, who writes the On Poetry column for the Book Review."
1721,"Weather: Grab the umbrella. Expect rain early in the day, throughout the afternoon and into the evening."
1722,Alternate-side parking: Suspended today for Purim.
1723,"Visiting the American Museum of Natural History often feels like a New York rite of passage, whether you’re a student on a field trip, a tourist escaping the rain or a 20-something taking a hiatus from the Bushwick scene."
1724,"For decades, the museum has educated and entertained. But now it is acknowledging that some of its exhibits have also offended."
1725,One of the solutions: labels.
1726,What is happening at the museum?
1727,"As my colleague Ana Fota wrote, a diorama there depicts an imagined 17th-century meeting between Dutch settlers and the Lenape, a Native American tribe inhabiting New Amsterdam (now New York City)."
1728,"Critics said the diorama depicted cultural hierarchy, not a cultural exchange. The women did not wear impractical skirts that dragged behind them. Canoes would have been in the water next to the European ships."
1729,"To address that, the museum added 10 labels, identifying problems with the diorama and correcting the record."
1730,What prompted the change?
1731,"The labels were quietly added in October, after three years of protests from Decolonize This Place, a group urging institutions to acknowledge how marginalized people were represented. The museum consulted with outside experts but not the protest group."
1732,"Amin Husain, a visual artist and member of Decolonize This Place, said the labels work on this diorama “because it honors the fact that that was there to begin with, so it references the harm that has been perpetuated over the years. And then it says, ‘We’re going to tell you how that was wrong.’”"
1733,The group has said that more needs to be done. It has asked the museum to re-evaluate other exhibits and to move a statue of Theodore Roosevelt outside the building.
1734,"“That has a Native figure and an African figure subjugated to a Roosevelt president, on a horse,” Mr. Husain said. “Put it in the museum itself, and then label it.”"
1735,"Natasha Singh, 34, another visual artist and member of Decolonize This Place, said she wanted to see “complete systematic changes of the museum.”"
1736,What else in town should be changed?
1737,"A lot, Ms. Singh and Mr. Husain said. They are not alone."
1738,"When city officials discovered that there were only five statues depicting real women in public spaces, they rushed to plan at least five more."
1739,"Last year, focus turned to a statue of a 19th-century surgeon who conducted experimental operations on female slaves. It was moved from Central Park to Green-Wood Cemetery in Brooklyn, where the surgeon was buried."
1740,"No other dioramas at the American Museum of Natural History are immediately slated to get new labels, but a review is underway of its Northwest Coast Hall, according to a museum spokesman."
1741,Ana Fota contributed reporting.
1742,The Times’s Graham Starr reports:
1743,"A Times report on museums delves into exhibits you won’t want to miss, as well as spaces that might fly under the radar. Here are three highlights:"
1744,• A terra cotta trumpet shaped like a jaguar. Keyboard instruments small enough to fit in carry-on luggage. You can find them in “Mapping the Art of Music” at the Metropolitan Museum of Art.
1745,"• During the American Revolution, a house on Long Island was a nexus of activity. Today it’s a museum of wartime espionage."
1746,"• At the Museum of Natural History’s blockbuster exhibit on the T. rex, fiberglass, resin, feathers and glue help bring the dinosaur to life."
1747,The subway’s “cursed” lettered lines  are indeed worse than the numbered ones.
1748,Could New York City get real casinos? State leaders are listening.
1749,Speed cameras will surround every city public school. The Legislature voted to expand the number of protected zones.
1750,"Nine fund-raisers in one night: Democratic legislators vow reform, but money still flows."
1751,[Want more news from New York and around the region? Check out our full coverage.]
1752,The mini crossword: Here is today’s puzzle.
1753,Lawyers say immigration hearings in New York are being rescheduled without notice. [Documented]
1754,"Homeless families are staying in shelters for longer periods, compared to just a few years ago. [Gothamist]"
1755,"Only 55 percent of New York City voters said they felt as if they could afford to live here, according to a recent poll. [Quinnipiac University]"
1756,Self-driving vans are coming to the Brooklyn Navy Yard. [amNew York]
1757,One of the nation’s first four-year college programs in canine training and management is being offered upstate. [Wall Street Journal]
1758,"The Flushing Town Hall in Queens celebrates Women’s History Month with “Lady Got Chops,” a music and arts festival. 7:30 p.m. [$16]"
1759,Compete in the March Madness Ping-Pong Series at City Point in Brooklyn. 6 p.m. [Free]
1760,"The author Sohaila Abdulali and the filmmaker Vaishali Sinha discuss rape culture in “Ask a Feminist,” at the Open Society Foundations in Manhattan. 6 p.m. [Free]"
1761,— Derek Norman
1762,"Events are subject to change, so double-check before heading out. For more events, see the going-out guides from The Times’s culture pages."
1763,"The writer Shirley Jackson, whose book “The Haunting of Hill House” was adapted for a Netflix series, used to live on Grove Street."
1764,"Aaron Burr’s daughter, Theodosia, whose remains were never found after a shipwreck, once lived on Barrow Street."
1765,The actress-turned-psychic Jan Bryant Bartell often said there were ghosts in the house she occupied on West 10th Street.
1766,"And this week, the writer and entrepreneur Andrea Janes was in her basement when a strange noise erupted. “Pardon me, I am doing laundry at the moment and if that noise is scaring you, it’s just the machines,” she said."
1767,"Years ago, Ms. Janes founded a company that gave walking tours of historical New York, focused on the macabre. Now she is giving a tour with a feminist focus."
1768,"“It began to occur to me that there are a lot of women’s history threads running through specifically my Greenwich Village ghost tour,” she said in an interview."
1769,She called it a feminist ghost tour.
1770,New York City has no shortage of women’s history to ponder.
1771,"Gertrude Treadwell, who died in 1933, is said to haunt her old house on East Fourth Street and “is very tied to her identity as a spinster and as a homeowner,” Ms. Janes said."
1772,"There’s Rose Butler, whose execution in Washington Square is a popular story on many ghost tours. (This July is the 200th anniversary of her killing, according to one historical society.)"
1773,"“Was she innocent, as people report? We don’t know,” Ms. Janes said. “And what does it mean that she is used as a kind of figure on ghost tours to deliver scares to tourists?”"
1774,"Near the park is the site of the Triangle Shirtwaist Factory fire of 1911, which killed 146 workers, many of whom were young immigrant women. “Women continue to do so much labor and are so underrepresented and underpaid,” Ms. Janes said."
1775,"People may be “surprised by the juxtaposition of feminism and ghosts,” she said. But it all fits. “Traditionally, what’s more terrifying than a woman, this incomprehensible maelstrom of emotion and strange physical powers?”"
1776,"More information about Ms. Janes’s “Ghostly Women of Greenwich Village” tour, which will take place on Saturday, is available on her website."
1777,It’s Thursday — tour your neighborhood.
1778,Dear Diary:
1779,I was supposed to meet a friend to pick up a dress she was altering for me. We were going to rendezvous in the middle of the No. 1 subway at West 79th Street. She was coming downtown from Washington Heights on her way to work.
1780,"When the train pulled into the station, I looked up and down the platform to find her, but I didn’t see her."
1781,The train operator poked his head out the window. His smile was as bright as the sun.
1782,“Who are you looking for?” he said.
1783,"“Jackie,” I said."
1784,He got on the public address system.
1785,“Will Jackie please step out of the door of your car so your friend can find you?” he said.
1786,"Jackie stepped out. I saw her, and we hopped back on the train together."
1787,The train operator made another announcement: “Jackie and her friend found each other. That’s good.”
1788,"People on the train were laughing and smiling. Jackie gave me the dress, and I got off at the next station."
1789,I ran up to the train operator to thank him.
1790,"“You see that musician over there?” he said, pointing to a guy on the platform playing a keyboard. He handed me a $5 bill. “Give him this.”"
1791,The train began to leave the station.
1792,"“How’re you doing, my man?” the train operator yelled as he pulled away."
1793,— Claudia Goddard
1794,New York Today is published weekdays around 6 a.m. Sign up here to get it by email. You can also find it at nytoday.com.
1795,We’re experimenting with the format of New York Today. What would you like to see more (or less) of? Post a comment or email us: nytoday@nytimes.com.
1796,"The Church of the Redeemer, which was built in 1866 in Brooklyn’s Boerum Hill, mirrored the Gothic style of medieval churches in Europe. The condominium building rising in its place, however, looks toward Japan for inspiration."
1797,"Ryoko Okada, a principal and director of interior architecture and design at ODA New York, said she tapped into the Japanese aesthetics of “wabi-sabi,” or the art of finding beauty in imperfection, when designing 561 Pacific."
1798,"“It’s about finding natural materials that have an unconscious aesthetic,” she said of the many warm brown and gray materials she chose. The wood, stone, concrete and steel used in the interior all have knots and grains with very subtle imperfections, some of which will also change over time, she said. “It’s about celebrating what’s naturally incomplete.”"
1799,"Ms. Okada, a native of Japan, said the wooden slats found in the entryway of the 63-unit building resembles “koshi,” or wooden lattice entryways and window coverings found in traditional wooden townhouses in Japan called “machiya.” It allows some light in, but also keeps the entryway private, Ms. Okada said."
1800,"The hallway in the ground-level lobby lounge is made with light gray concrete-look porcelain tile, with dark solid wood and metal inlays separating each slab. This is inspired by “tobi-ishi,” or steppingstone, and “roji,” a lush, garden path that leads to a teahouse. Both are Japanese design features that make you consciously focus on where you are walking and block the outer world."
1801,"“I thought it would be great if residents can use the same thought process, where you can consciously start decompressing from the outside chaos when you get home,” Ms. Okada said."
1802,"The building is in a particularly hectic area, just a block from the major traffic intersection of Atlantic, Flatbush and Fourth Avenues, and close to the Barclays Center and the Atlantic Terminal and Atlantic Center shopping complexes."
1803,"Developed by Adam America Real Estate, the 12-story building will offer studios from $550,000, one-bedrooms from $850,000, two bedrooms from $1.375 million, and three-bedrooms from $2.275 million. Over a third of the apartments will come with private outdoor space. Sales start later this month."
1804,"Building amenities include a gym, a playroom, a rooftop sun deck with barbecue and dining stations, and bike storage. Sixteen parking spaces will be available for purchase for $150,000 each."
1805,"The building, expected to be finished early next year, will also have about 7,000-square-feet of ground floor retail space available."
1806,"Like other parts of the city, the Brooklyn condominium market was slower in the fall and winter months, but the mood has been rather upbeat from the start of the year, said Brendan Aguayo, senior vice president and a director at Halstead Property Development Marketing, the firm in charge of sales. Mr. Aguayo said he has seen a large increase in traffic, demand and deal velocity as interest rates have stabilized."
1807,"“Brooklyn condominium buyers are very sophisticated,” Mr. Aguayo said, noting their desire for “everything,” including high-end interior finishes, proximity to transportation and a vibrant neighborhood."
1808,"Being within easy walking distance to Park Slope, Fort Greene, Gowanus and Downtown Brooklyn will likely appeal to many buyers, Mr. Aguayo said."
1809,"“I think this building is on the forefront of the shift happening on Fourth Avenue and the renaissance of this corridor,” he said, referring to an anticipated rezoning of nearby Gowanus."
1810,"“Wabi-sabi embraces the imperfect and accepts that change happens,” Ms. Okada said when describing the building’s Japanese design inspiration. It’s a notion that works extremely well for a calm, welcoming home, but is undoubtedly hard for some neighbors to swallow as their immediate surrounding gets denser."
1811,"For those nostalgic for the Episcopal church that once stood here, one relic remains. A well-preserved mosaic tile that signaled the prominence of the church, which closed in 2010, still exists in the northwest subway exit on the corner of Pacific and Fourth Avenue."
1812,"For weekly email updates on residential real estate news, sign up here. Follow us on Twitter: @nytrealestate."
1813,"Land where there was none before. A careful ratio of places to live, work, eat and recline on lawns. A sense of being in New York, but not quite of it."
1814,"At first blush, Hudson Yards and Battery Park City, cities-within-a-city on the western edge of Manhattan, would seem kindred spirits."
1815,"But Hudson Yards, which is to wrap up by 2026, will have taken 18 years to complete its gleaming clump along 10th Avenue — and it remains to be seen how quickly the rest of the neighborhood will develop. Battery Park City, which lumbered across the finish line in 2011, took 45 years to fully form."
1816,"Battery Park City stretches across more space along the Hudson River in the financial district, but a similar number of buildings make up the two master-planned, mixed-use communities, which have both also enjoyed tax breaks and other public benefits."
1817,"Why Hudson Yards was able to come together quickly, relatively speaking, has a lot do with how the approach to creating whole-cloth neighborhoods has changed over the years, as the private sector has stepped in to fill voids left by the government, according to city officials, brokers and developers."
1818,"But also, vibes have changed. What was architecturally appealing a few decades ago now seems staid. Planners say that if the past was about fitting in, the present is all about standing out. In the end, they add, Battery Park City and Hudson Yards represent very different theories about development."
1819,"“Hudson Yards represents the 21st century, and Battery Park City represents the end of the 20th century,” said Mitchell L. Moss, a professor of urban policy and planning at New York University. “They are just totally different.”"
1820,Both Hudson Yards and Battery Park City hatched from efforts to remake once-industrial areas that were not living up to their potential. 
1821,"Dirt unearthed during the construction of the first World Trade Center in the mid-1960s, plus sandier fill, allowed Battery Park City to essentially be sewn onto the edge of Manhattan, creating a bumped-out shoreline where rotting piers for fruit and vegetable shipments had stood before. "
1822,"But to make the 92-acre swath more than just a park required a huge investment: in sea walls, water pipes and electrical lines. And constructing that infrastructure fell to the state, which had to borrow a lot of money to make it happen. In 1972, the Hugh L. Carey Battery Park City Authority, the neighborhood’s quasi-public governing body, had to sell $200 million in state-guaranteed bonds — considering inflation, about $1.2 billion in 2019 dollars — to set the table for development."
1823,"But by 1979, there was still almost nothing to show for it. (The barren and beachy terrain drew sunbathers for years.)"
1824,"With payments on those bonds coming due, and little in revenue to pay its debt, the Authority had to sell even more bonds, $65 million worth, to avoid default. Doubling down on their bet, officials were buying time until rent-producing structures went up. It wasn’t until 1982 that the first building, the Gateway apartment complex, with 1,712 units, opened."
1825,"Hoping to avoid another dragged-out process, the city took a different tack with Hudson Yards, a 28-acre parcel being developed by the Related Companies and Oxford Properties Group at the heart of the neighborhood of the same name, where other projects are also underway."
1826,"Most of the Hudson Yards site is ribbed with railroad tracks, by way of the John D. Caemmerer West Side Storage Yard, where Long Island Rail Road trains rest before heading back to Nassau County."
1827,"To create the development site, the tracks had to be covered. But the Metropolitan Transportation Authority, which controls the property, wisely avoided building that platform itself, said Tom Wright, the president and chief executive of the Regional Plan Association, an urban research group."
1828,"By punting to Related and Oxford, which paid $1 billion for the rights to the site and built the deck, the M.T.A. made sure taxpayers wouldn’t be on the hook, said Mr. Wright, whose group supports the project."
1829,"“Battery Park City required the public to take on a lot more risk,” he said. But with the Hudson Yards model, “whether Related goes belly up, or not, is not our problem.”"
1830,"As a private entity, Related, the lead developer, was also able to work relatively quickly and avoid being subjected to shifts in public opinion. If the M.T.A. had been responsible for building the platform, for example, a subway crisis might easily have diverted its attention and stalled the project."
1831,"A bit of forethought also worked in the project’s favor. In the 1980s, when the Transportation Authority was undertaking a $196 million project to turn a defunct freight depot into the 30-track Hudson Yards rail yard, Richard Ravitch, who was then the chairman, realized the air above the new yard had great potential."
1832,"So he added enough space between the tracks to allow columns to stand between them, while also fortifying the ground to support huge weights. The groundwork for Hudson Yards was laid."
1833,"In 2008, the state received six proposals to develop the site and initially awarded development rights to Tishman Speyer, which controls Rockefeller Center. But as the Great Recession gathered steam, Tishman, which lost a key anchor tenant, Morgan Stanley, soon backed out, and Related took over."
1834,"Having fewer people calling the shots may also have helped. Battery Park City was constructed by a parade of companies, including Milstein Properties, LeFrak Organization and Zeckendorf, plus commercial builders."
1835,"But Hudson Yards is the result of a single company, which is a huge advantage, said Daniel L. Doctoroff, the deputy mayor under Michael Bloomberg who pushed hard for the rezoning that created Hudson Yards as part of the city’s unsuccessful bid for the 2012 Olympics. "
1836,"“What’s very different is that one developer built the commercial and residential and retail space,” said Mr. Doctoroff, who has firsthand knowledge of both places. Early in his career, he worked at 200 Vesey Street in Battery Park City for Lehman Brothers, the investment bank that was one of the neighborhood’s first office tenants. He is now chief executive of Sidewalk Labs, a city-focused technology company headquartered at 10 Hudson Yards, the area’s first commercial tower."
1837,"As part of the Olympics proposal, a football stadium that would have become the home of the New York Jets would have been built on the western half of the train yards, but state officials spiked the plan in 2005 in the face of community opposition."
1838,"Mr. Doctoroff said he is still proud that the rezoning of the broader Hudson Yards neighborhood has allowed warehouses, parking lots and billboards to give way to stylish modern towers."
1839,"While Battery Park City may embody the lessons of the urbanist Jane Jacobs, who favored short blocks, Hudson Yards can feel derived from her opposite, master builder Robert Moses, whose approach was often big and muscular."
1840,The fits-and-starts history of Battery Park City is also evident in its varied designs.
1841,"Plans for Battery Park City went through multiple iterations. It started with a 1966 “towers in the park” plan for apartment buildings to house World Trade Center employees that Ada Louise Huxtable, the architecture critic for The New York Times, called “sterile high-rise towers in vacuous open space.” The plan estimated about 90,000 residents, a far cry from the 16,000 there today. "
1842,"By 1969, the Authority had scrapped that plan in favor of a more architecturally ambitious one, from Philip Johnson and other architects, that featured a mix of six-sided towers and smaller buildings with walls that sloped like pyramids. A third version in the 1970s added more offices, but was revised again in 1979 because corporations had started migrating to the suburbs to escape a crime-troubled metropolis."
1843,"“I think the original designers were people that didn’t like the city very much, because they kept giving a cleaned-up view of what the city could be,” said Stan Eckstut, the architect who, along with Alexander Cooper, was tapped for that fourth version."
1844,"Aiming for a traditional extension of Manhattan, Mr. Eckstut aligned streets with existing ones in the financial district, while creating small blocks, in a Jacobs-type gesture."
1845,"Today, Battery Park City is probably best known for its brick-and-stone buildings, many from the 1980s, after developers finally came around, although there are exceptions, like the parabolic Visionaire, a condo high-rise built in 2008. The last two apartment buildings to go up, in 2011, were the rentals Liberty Luxe and Liberty Green. "
1846,"Many blocks have an unvarying appearance, the urban equivalent of a subdivision, and critics have pounced on that conformity."
1847,"Rent-regulated housing is a modest percentage of the total. But a portion of payments collected by the Authority — residents don’t pay property taxes, but fees that are similar — goes to New York City to be spent on affordable housing development elsewhere in the city, though it has been tapped for other purposes. Last year, the city took in $197 million, according to the Authority."
1848,"People who work in Battery Park City are clustered in Brookfield Place, a warren of interconnected office buildings interspersed with shops formerly known as the World Financial Center, whose enclosed, climate-controlled walkways evoke, in a sense, Johnson’s vision. Also inside is the Winter Garden, an airy, skylighted space with 16 palm trees that holds events like Best Brews, a New York-focused craft-beer tasting."
1849,"In 2015, after a four-year, $300 million effort, landlord Brookfield Properties revealed a renovation of the retail spaces, including Le District, a 30,000-square-foot French-style market and Hudson Eats, a food hall dedicated to New York-only restaurants."
