,text
532,"“I was telling her to sit there,” Bolden recounted 40 years later in the oral history. “I know she couldn’t hear me, but I said ‘Sit down honey, don’t move.’ ”"
533,"As Bolden deepened her efforts in the civil rights movement, she started receiving threats. She said that men claiming to be members of the Ku Klux Klan called her house and spoke about “whipping my behind,” but in coarser terms."
534,"“I told them any time they wanted to, come on over and grab it,” Bolden said."
535,"“It didn’t scare me, didn’t bother me,” she added. “It made me angry, it made me determined to do what I had to do.”"
536,"Bolden was not the first to advocate for domestic workers, but she helped legitimize and organize them on a scale the country had never seen before, said Ai-jen Poo, the executive director of the National Domestic Workers Alliance, an advocacy group that she said works with about 120,000 domestic workers out of the roughly 2 million nationwide"
537,"“The National Domestic Workers Union was the first time there was ever a voice that was powerful in terms of raising standards for the work force and improving wages,” she said."
538,"Bolden’s group pursued national and local legislation, and started job placement and training programs that taught workers how to ask, diplomatically, for vacation time or higher wages."
539,"“You have to teach each maid how to negotiate,” Bolden was quoted as saying in “Household Workers Unite.” “And this is the most important thing — communication. I would tell them it was up to them to communicate.”"
540,"She required that all members of the N.D.W.U.A. register to vote, and in time the group wielded significant power in Atlanta and Georgia state politics."
541,"“Dorothy Bolden and these women emerged as not just a domestic workers union, but they emerged as politically smart and influenced the vote,” Lewis said."
542,"He added of Bolden: “You had to go through her, it didn’t matter if you were black or white, but if you were running for city office, or outside, you had to get her blessing.”"
543,Bolden eventually helped secure higher wages and greater workplace protections for many domestic workers in Atlanta.
544,"She also consulted with Gerald Ford, Ronald Reagan and Jimmy Carter during their presidencies. International Domestic Worker’s Day is now recognized on June 16."
545,"According to her family, Dorothy Lee Bolden was born on Oct. 13, 1924, in Atlanta to Georgia Mae (Patterson) and Raymond Bolden, a chauffeur. Her parents divorced when she was young. Her mother was a domestic worker, and Bolden began helping her when she was still little."
546,"At the beginning of her career, Dorothy Bolden earned as little as $7 for working up to 40 hours, some of her daughters said."
547,"Bolden was declared legally blind after a fall when she was young. Doctors told her there was little hope that she would see well again, but in time her eyesight mostly recovered."
548,"She attended Booker T. Washington High School before she became a full-time domestic worker. A short marriage to Frank Smith ended in divorce, and in 1944 she married Abram Thompson, who worked for the Railroad Express Agency, a shipping company. They raised six children together."
549,"Bolden’s group disbanded after she retired in the mid-1990s. She died on July 14, 2005, at 80."
550,"Domestic workers remain largely unprotected in the United States. Poo said that many still face “poverty wages, no safety net, no training, no predictability for hours,” problems that Bolden, and other activists, had inspired her to address."
551,Follow Daniel E. Slotnik on Twitter: @dslotnik
552,[What you need to know to start the day: Get New York Today in your inbox.]
553,The Metropolitan Transportation Authority board voted on Wednesday to raise fares for New York City subway and bus riders in April. But the agency says that higher fares will not solve its deep financial crisis.
554,"The board voted to keep the base fare at $2.75 while eliminating the 5 percent bonus that riders receive when buying a pay-per-ride MetroCard. Commuters who rely on the authority’s sprawling network of trains, buses, bridges and tunnels will also see fare and toll increases of about 4 percent."
555,"On April 21, the price of a weekly MetroCard will rise to $33, up from $32. A monthly pass will increase to $127, up from $121."
556,The fare increase vote comes as state lawmakers decide whether to approve new revenue streams for the system. Transit leaders say they need billions of dollars to tackle huge budget deficits and to pay for critical repairs.
557,[Update: Subway fare rises on April 21]
558,"The board has approved modest fare increases every two years, but this is the first one since the subway descended into crisis in 2017. Without additional funding, transit leaders say they could be forced to make service cuts."
559,"The city’s transportation commissioner, Polly Trottenberg, said it was a difficult decision to raise fares, but that fares needed to keep up with inflation."
560,"“I don’t think anyone relishes this vote today, but I think it’s important to keep this agency running,” said Ms. Trottenberg, who also serves on the board."
561,"Still, some subway riders were angry about being asked to pay more to ride a system that is plagued by delays. Cameron L. Mitchell, a library assistant at Columbia University, posted on Twitter: “The M.T.A. expects us to pay more for service that continues to decline? No wonder ridership is down.”"
562,"In addition to a fare increase on the commuter railroads, the tolls on M.T.A. bridges and tunnels will increase on March 31. For E-ZPass users, the toll on most crossings will rise by 36 cents. At the Verrazzano-Narrows Bridge, where tolls are collected only when entering Staten Island, the E-ZPass toll will rise to $12.24, up from $11.52, and the toll via mail will increase to $19, up from $17."
563,"Gov. Andrew M. Cuomo is pressing for congestion pricing, a proposal to toll cars entering the busiest parts of Manhattan to raise money for the transit system. Mr. Cuomo, a Democrat who controls the authority, has warned that without congestion pricing, the authority might have to raise fares by 30 percent."
564,"The push for congestion pricing got a significant boost on Tuesday when Mayor Bill de Blasio, who had been lukewarm on the idea, announced his support for the proposal. In a joint plan, Mr. Cuomo and Mr. de Blasio also called for two new revenue sources for the transit system: a cannabis tax and an internet sales tax."
565,"On Wednesday, Mr. de Blasio rode the subway to sell riders on congestion pricing. Cameras captured the mayor, who is known for traveling around the city in a black SUV, handing out fliers at a station in Brooklyn."
566,"“What I would say to drivers is this is what the City of New York needs, this is what all of us need,” the mayor told reporters. “8.6 million people are all in this together. If we don’t fix our subways, our economy is not going to work.”"
567,But a group of Senate Democrats representing Long Island said they had “troubling concerns” about congestion pricing and argued that the plan was too focused on the subway and did not do enough to benefit the Long Island Rail Road.
568,"Andrea Stewart-Cousins, the Senate majority leader, warned that these opposing voices must be heard in the debate regarding transit funding. “I look forward to working with my Long Island delegation to ensure that the needs of Long Island are met,” she said in a statement."
569,"The fare and toll increases are expected to raise about $336 million each year, but only about half of the authority’s $16 billion operating budget comes from fares and tolls. The rest comes from dedicated taxes and state and local subsidies and other revenue."
570,"The board was expected to approve higher fares last month, but it delayed the vote after Mr. Cuomo strongly opposed the increases. Lawrence S. Schwartz, a board member and ally of Mr. Cuomo, had raised the prospect of a separate proposal that would tie fare increases to service improvements."
571,"Another board member, Mitchell Pally, who represents Long Island, made a last-ditch effort to delay the fare increase for commuter railroads until the board could consider Mr. Schwartz’s idea. But the board voted down Mr. Pally’s motion to push back the decision."
572,"New Yorkers who rely on Access-A-Ride, the agency’s troubled paratransit service, wanted to keep the base fare at $2.75 since that is what they pay for their trips. A separate proposal would have increased the base fare for a single-ride MetroCard to $3 while doubling the pay-per-ride bonus to 10 percent."
573,"The subway’s leader, Andy Byford, has made the case that the system has improved markedly over the last year. The on-time rate, which once hovered around 65 percent, rose to 77 percent last month."
574,"The transit agency also recently unveiled the name of the new fare payment system it will introduce in May. The system will be called OMNY, which stands for “One Metro New York.”"
575,"Subway and bus riders will eventually be able to tap a bank card or a smartphone on an electronic reader to enter the system and the MetroCard will be retired. In May, the technology will appear on the subway for the first time on the 4, 5 and 6 lines, from Grand Central Station in Manhattan to Barclays Center in Brooklyn."
576,"If congestion pricing fails in Albany this year, the authority could face difficult choices, from a major fare increase to laying off workers. Even if congestion pricing is approved, it will not provide all the funding the authority says it needs to improve its network of subways, buses and commuter railroads."
577,Mr. Cuomo says congestion pricing could raise $15 billion. But the authority’s next five-year capital plan could cost between $40 billion and $60 billion.
578,"At the same time, critics say the agency has misspent money and failed to rein in soaring costs on projects like East Side Access, a new train station for the Long Island Rail Road under Grand Central Terminal. The cost has ballooned to more than $11 billion."
579,"The authority has a long list of priorities, from improving the bus network to installing more elevators on the subway. At a board meeting on Monday, accessibility advocates raised alarm over reports that the agency might scale back its plans to install elevators at 50 stations in the next five years."
580,"Mr. Byford, the president of New York City Transit, the agency that oversees the subway and buses, pledged to make elevators a top priority."
581,"“This president isn’t wavering,” Mr. Byford said. “My commitment to those 50 stations is rock solid.”"
582,OTTAWA — The driver of a truck pulling two trailers laden with bales of peat moss roared past four warning signs and an oversized stop sign at highway speed just before it was struck by a bus carrying a Saskatchewan hockey team last April.
583,"The collision at an intersection killed 16 people, most of them young players on the Humboldt Broncos, injured 13 and spread sorrow throughout Canada."
584,"But the details of precisely what happened on April 6, 2018, only emerged on Tuesday after Jaskirat Singh Sidhu, the truck driver, pleaded guilty in a Saskatchewan court. The Canadian Broadcasting Corporation obtained a copy of a statement of facts negotiated by prosecutors and Mr. Sidhu’s lawyers."
585,"The five page document, based on an exhaustive investigation by the Royal Canadian Mounted Police, concluded that Glen Doerksen, the driver of the bus, had tried to avoid an unavoidable collision. The bus skidded nearly 80 feet before striking the truck’s trailers. There were no skid marks from the truck."
586,"“The driver of the bus did not contribute to the collision,” the statement said. “The actions of Mr. Sidhu while operating the semi-tractor unit caused the collision.”"
587,"Mr. Doerksen was among the dead from the crash, which left both vehicles well off the road and showered the intersection with peat moss and debris."
588,"Exactly why Mr. Sidhu did not heed the warning signs and failed to obey a four-foot wide stop sign with a flashing light is unclear. The investigation found that Mr. Sidhu had not been impaired by alcohol and had not been using a phone. The road was dry and clear, and weather did not impair his vision of the intersection."
589,All the statement found was that Mr. Sidhu had “failed to recognize that his vehicle was approaching an intersection and did not heed the stop sign.” The report estimated the truck was traveling at about 60 miles an hour through the intersection.
590,"Mr. Sidhu, who lives in Calgary, Alberta, had only been driving heavy trucks for about two weeks. He had two weeks of prior training."
591,"Outside of the courthouse in Melfort, Saskatchewan, on Tuesday, Mark Brayford, a lawyer, said that when he recently took over Mr. Sidhu’s defense, the driver said that he had wanted to plead guilty."
592,"“I can’t make things any better but I certainly don’t want to make them worse by having a trial,” Mr. Brayford quoted his client as saying. “He wanted the families to know that he’s devastated by the grief that he’s caused them.”"
593,The Broncos had been on a two-hour trip north to a playoff game in the town of Nipawin. The players came from throughout Canada and stayed with Humboldt’s families.
594,"Long bus trips to games had been a regular part of life for the players, who ranged in age from 16 to 21. For many, the Broncos could have been a way to a college athletic scholarship or a pathway to a professional team."
595,"One player still remains hospitalized in Saskatoon, Saskatchewan."
596,"Canadians have left hockey sticks outside their doorways in memory of the dead, who also included team officials. A fund-raising campaign for survivors and victims’ families raised more than $11 million."
597,Mr. Sidhu pleaded guilty to 16 counts of dangerous driving causing death and 13 counts of dangerous driving causing bodily harm. The maximum penalty for the death-related charge is 14 years and 10 years for the injury charges.
598,A sentencing hearing was scheduled for Jan. 28.
599,"“If he spends a day, if he spends 10 years times, that’s irrelevant,” Scott Thomas, the father of Evan Thomas, 18, who was killed in the crash, told reporters outside of the courthouse. “He was guilty, he acknowledged that. That’s all I needed to hear.”"
600,"Want climate news in your inbox? Sign up here for Climate Fwd:, our email newsletter."
601,"SAN JOSÉ, Costa Rica — It’s a green big deal for a tiny sliver of a country. Costa Rica, population 5 million, wants to wean itself from fossil fuels by 2050, and the chief evangelist of the idea is a 38-year-old urban planner named Claudia Dobles who also happens to be the first lady."
602,"Every country will have to aspire to something similar, scientists say, if the world is to avert the most dire consequences of global warming. And while Costa Rica’s carbon footprint is tiny compared to other countries, Ms. Dobles has a higher goal in mind: Getting rid of fossil fuels would show the world that a small country can be a leader on an awesome problem and improve the health and well-being of its citizens in the bargain. "
603,"It would, she said, combat a “sense of negativity and chaos” in the face of global warming. “We need to start providing answers.” "
604,"Costa Rica’s green bid, though fraught with challenges, has a head start. Electricity comes largely from renewable sources already — chiefly hydropower, but also wind, solar and geothermal energy. The country has doubled its forest cover in the last 30 years, after decades of deforestation, so that half of its land surface is now covered with trees. That’s a huge carbon sink and a huge draw for tourists. Also, climate change is not a divisive political issue. "
605,"Now, if its decarbonization strategy succeeds, it could provide a road map to others, especially developing countries, showing how democratically elected leaders can grow their economies without relying on polluting sources of energy. But if it doesn’t work, in a country so small and politically stable, it would have equally profound consequences. "
606,"“If we can’t pull it off by 2050, it’s likely no other country can pull it off,” said Francisco Alpízar, an economist at the Tropical Agriculture Research and Higher Education Center in Turrialba, Costa Rica and a climate adviser to the government. “That would be really bad.”"
607,"For Ms. Dobles, the top priority is fixing transportation. It is the largest single source of Costa Rica’s greenhouse gas emissions. The number of cars and motorcycles on the roads is growing fast, according to a survey by a nongovernmental group called State of the Nation. The average car in the country is 17 years old. Congestion is a huge problem; morning traffic in the San José metropolitan area moves at an average of less than 10 miles per hour. Afternoons are worse."
608,"The National Decarbonization Plan, as it’s called, envisions electric passenger and freight trains in service by 2022, which is when Ms. Dobles’s husband, President Carlos Alvarado, finishes his term. Under the plan, nearly a third of all buses would be electric by 2035, dozens of charging stations would be built, and nearly all cars and buses on the roads would be electric by 2050. Unlike many other countries, Costa Rica does not rely on coal to produce its electricity."
609,"Revamping transportation is expensive and so it will require tackling things that have little direct connection to climate change — fixing the country’s fiscal health, for one, to be able to secure big foreign loans to fund such an ambitious project, and lowering unemployment, which is a pressing political demand. It also means addressing the aspirations of its upwardly mobile people."
610,"Stephanie Abarca is one of them. Purse and lunch bag in hand, on her way to work one morning, the 32-year-old Ms. Abarca was 100 percent behind the first lady’s green targets. Of course, Ms. Abarca said, Costa Rica should be a green “pioneer.”"
611,"But she faces more immediate problems. For her, getting to work means waking up at 4 a.m. to shower and dress, ride the bus for an hour, walk a few blocks (or run, if the bus is late), and board a slow-chugging, horn-blaring diesel train for another 20 minutes to finally get to her office. Most weeks, after a nearly two-hour commute each way, she is too exhausted for the 6 p.m. yoga class that her employer offers to relieve stress. By Fridays, she is running on fumes. "
612,"Her goal: She is saving up to buy a secondhand car, a subcompact Suzuki Swift. It would improve her commute, she said, knowing full well that it would also inject more carbon into the atmosphere. “Everybody wants to have a car,” said Ms. Abarca, a manager at a furniture company. “That doesn’t help.”"
613,"After transportation, agriculture and garbage account for the largest share of Costa Rica’s emissions. To curb emissions from landfills, the plan proposes new waste treatment plants, as well as recycling and composting systems, which are now virtually nonexistent. The country’s pineapple and banana growers would have to reduce emissions. So, too, its cattle ranchers, which could mean using less land. Costa Ricans, including the ones in the first family, are fond of meat."
614,"The president laughed when I asked him about going vegan. “I don’t think that will happen,” he said."
615,"How to pay for Costa Rica’s green ambitions remains a question mark. A rough, initial estimate puts the price tag at $6.5 billion in the next 11 years alone, which the government has said will be shared between the private and public sectors. Still, tax collection is poor, powerful industries are tax-exempt, and government debts have soared, according to the Organization for Economic Cooperation and Development. A widening deficit recently prompted ratings agencies to downgrade Costa Rica’s creditworthiness. And a fiscal overhaul that Mr. Alvarado pushed through last year prompted street demonstrations and a crippling monthslong strike by teachers. "
616,"Mr. Alvarado, 39, who wrote a historical novel before he became president last year, is fond of invoking the past. Leaders before him did improbable things too, he pointed out, like abolishing the army in the 1940s. He has called climate change “the greatest task of our generation.” He said he saw no point in waiting for bigger, more powerful countries to act first. By 2050, he pointed out, the couple’s son will be 37, the same age he was when he ran for the presidency."
617,"On the last Sunday of February, on a stage erected behind the Museum of Costa Rican Art, his administration sought to rally the country to the decarbonization plan. Guests filed in. The dress code was tropical casual: florals, linens, Panama hats. Sounds of the rain forest echoed through the space. Performers dressed as animals moved through the crowd. A jaguar slunk along the floor, occasionally rubbing against the pant legs of a politician, a macaw on stilts fussed with a well-dressed woman’s hair, a frog photo-bombed bystanders. "
618,"“Green is the New Black,” read the slogan on the first lady’s T-shirt."
619,"“This is a great transformation we have ahead of us,” the president declared. “We have to conquer it with data, with intelligence, but more than anything, we have to fill ourselves with courage to go forward.” "
620,Not everyone stands to gain.
621,"An industry group that represents bus owners said that if they were to electrify their fleets, as the government insists, they would need money from the government, or higher fares from their passengers, which would very likely create political difficulties for the government."
622,"Car importers want the government to crack down on used cars, which tend to pollute more. The biggest importer, Javier Quirós, said to pay for such an ambitious plan, the country might want to reconsider its ban on oil drilling. And Guillermo Constenla, the head of the largest party in Congress, balked at the idea of raising the gas tax."
623,"There’s another complication. Fewer new cars would mean less money for the government at a time when Costa Rica can least afford it. Taxes associated with fossil fuels, including new cars, account for more than 20 percent of public revenues, according to the Environment and Energy Ministry."
624,"The government is dangling the possibility of a comprehensive tax overhaul, a politically risky venture. Ms. Dobles has suggested higher taxes on gas-guzzling vehicles, also risky. "
625,"Ms. Dobles is certain that habits will change. As a child, she said, she spent an hour to and from school by bus; it’s where she got to know Mr. Alvarado. Most socializing was done at home, occasionally at a shopping mall. Her parents drove her around. “I never got to go outside, basically,” she recalled, except when she went to visit relatives in the countryside. Then she visited Paris, on a college scholarship. It was mind-blowing. She didn’t miss not having a car."
626,"It’s a feeling she wants Costa Ricans to have at home. For that, she said, the vast, sprawling San José metropolitan area needs to be fundamentally redrawn. More apartments, more shops, more sidewalks, more public spaces for people to socialize. And fast, modern, safe public transportation. Ms. Dobles wants her compatriots to see that this is not about emissions alone. “It’s also about quality of life,” she said. "
627,"Of course, if everyone in the world were to decarbonize, that would be a big problem for Costa Rica. Most of the 3 million tourists who came last year flew here, leaving a gigantic carbon footprint in the sky."
628,"For more news on climate and the environment, follow @NYTClimate on Twitter."
629,Harriet Tubman. Susan B. Anthony. Amelia Earhart. 
630,"These are women whose stories you know. But what about Bessie Stringfield, Milicent Patrick or Claudette Colvin? "
631,"Researchers have estimated that women’s stories make up just 0.5 percent of recorded history. For Women’s History Month, we wanted to highlight the lives and legacies of women whose names and stories you may not have learned about in school — but who nonetheless left indelible marks on society. "
632,Head over to Instagram for more.
633,"Nicknamed “Tiger Girl” and “Crazy Mabel,” Mabel Stark was among the most celebrated animal trainers in a field dominated by men in the early 20th century. She performed with tigers until she was nearly 80, her 5-foot-3, 100-pound body covered with more than 700 stitches from being bitten, gouged and clawed (though she never blamed her tigers for the maulings). [Read her story] "
634,"Nicknamed the “Motorcycle Queen of Miami,” Bessie Stringfield was a dispatch rider for the United States Army in the 1940s — at a time when motorcycle riding was considered “unladylike.” When other women were relegated to housework, Stringfield revved and roared through Florida’s palm-tree-lined streets on her Harley-Davidson, sharing stories with friends of being chased off the road in the Jim Crow South and doing carnival stunts on the Wall of Death. Today, hundreds of women motorcyclists make an annual cross-country trek in her honor. [Read her story]"
635,"Seventeen-year-old Jackie Mitchell struck out baseball giants Babe Ruth and Lou Gehrig in an exhibition game against the Yankees in 1931 — a feat that, to this day, leaves many critics skeptical. Mitchell was the only female pitcher signed to a professional baseball team at the time. But after the upset against the Yankees, it is believed that the baseball commissioner voided her contract, perhaps embarrassed by the episode. It would be another nine years before the creation of the All-American Girls Professional Baseball League. [Read her story]"
636,"When she first signed up for the New York City Marathon in 1975 — five years after its inception — Michiko “Miki” Gorman was an unlikely candidate to win. She was already 40, considered old for an elite runner, and had given birth to a daughter at the start of the year. She came in second that year, but raced again in 1976 and won. She won again the next year — becoming the only woman known to have won the New York City and Boston marathons twice. [Read her story]"
637,Alison Hargreaves
638,"In 1995, Alison Hargreaves became the first woman to conquer Mount Everest alone, without bottled oxygen or the help of Sherpas. When she reached the peak — 29,029 feet high — she sent a radio message to her son and daughter: “To Tom and Kate, my dear children, I am on the highest point of the world, and I love you dearly.” Her homeland, Britain, rejoiced. But the celebration did not last long. She died three months later, while descending from the summit of K2 in Pakistan. [Read her story]"
639,"In her top hat and tuxedo, Gladys Bentley belted gender-bending original blues numbers and lewd parodies of popular songs, eventually becoming 1920s Harlem royalty. By the early 1930s, Bentley was Harlem’s most famous lesbian figure and among the best-known black entertainers in the United States. She was also the first prominent performer of her era to embrace a transgender identity. Her rise to fame demonstrated how liberated the Prohibition culture of the Harlem Renaissance had become. [Read her story]"
640,"In 1952, Milicent Patrick was hired by Universal Pictures as a makeup designer for the film “Creature From the Black Lagoon,” where she thought up the movie’s monster, a sea creature called Gill Man who falls in love with a human. Jealous of her acclaim, Patrick’s boss fired her and had her name removed from the credits, replaced with his own. Her work has inspired horror and science-fiction directors over the decades, and most recently, influenced the creature in the 2017 Oscar-winning movie “The Shape of Water.” [Read her story]"
641,"Marian Anderson became the first black singer to perform at the Metropolitan Opera in 1955 — fulfilling a childhood dream. It did not matter that, at 57 years old, she was past her vocal prime. As The Times noted in a review of her performance at the time, which was met with a standing ovation: “Men as well as women were dabbing at their eyes.” She went on to sing at the inauguration of President Dwight D. Eisenhower in 1957 and of John F. Kennedy in 1961. [Read her story]"
642,"On her first day on the job, the taxi driver Gertrude Jeannette, believed to be the first woman to drive a cab in New York City, got in an accident — on purpose. She had pulled up to the Waldorf Astoria hotel looking for a fare, but was cut off by other taxis. “In those days (the 1940s), they didn’t allow black drivers to work downtown; you had to work uptown,” she later recalled. As cabbies hurled insults at her, she remained calmly in the taxi line — until another cab cut in front of her. She rear-ended him, tearing his bumper, to which the man screamed: “A woman driver! A woman driver!” [Read her story]"
643,"Bessie Coleman wanted to fly, but no aviation school in the United States would admit her. So she taught herself French, moved to France and became the first black woman to earn a pilot’s license, in 1921. The daughter of sharecroppers, who were also of Native American descent, she was inspired by stories of the Wright brothers and World War I pilots. [Read her story]"
644,"Isabella Goodwin, New York City’s first female police detective, went undercover in 1912 to expose a bank robber who went by Eddie (The Boob) Kinsman. With that, Goodwin became known as “the best known woman sleuth in the United States.” By the 1920s, she was helping to oversee the newly created Women’s Bureau, which handled cases involving sex workers, runaways, truants and victims of domestic violence. Today, women detectives make up around 2 percent of New York City’s 36,500-member police force. [Read her story]"
645,Karen Sparck Jones
646,"Karen Sparck Jones, a pioneer of computer science who established the basis for search engines like Google, once said: “Computing is too important to be left to men.” When most scientists were trying to make people use code to talk to computers, Sparck Jones taught computers to understand human language instead. [Read her story]"
647,Mary Allen Wilkes
648,"Mary Allen Wilkes, one of the country’s first computer programmers, wrote the software for the world’s first personal computer (also known as LINC) in the 1960s. In the early days of coding, more than one in four programmers in the United States were women — and Wilkes was one of the best. She spent years poring over lines of code (many of which were handwritten because keyboards and screens were still uncommon) and writing LINC’s operating system that would let a user control the computer in real time. [Read her story]"
649,"It was on a day after school in 1955, when Claudette Colvin and her friends were asked to vacate their seats on a bus for a white passenger. While her classmates got up, Colvin, 15, refused and was escorted off by policemen — becoming the first person to be arrested for challenging Montgomery’s bus segregation laws. Though she resisted unfair treatment on that Alabama bus nine months before Rosa Parks, Colvin was deemed an unsuitable face for the movement by civil rights leaders. The Montgomery Bus Boycott lasted over a year and was taken to the United States Supreme Court in the case of Browder v. Gayle — where the court ruled Alabama’s bus segregation unconstitutional. [Read her story]"
650,"The passage of the first anti-discrimination act in the United States can be attributed, in part, to the work of Elizabeth Peratrovich, who in the 1940s fought for equal rights for the indigenous peoples of Alaska. Peratrovich and her husband, both Tlingit natives living in segregated Alaska, worked with local government to usher in legislation that outlawed discrimination based on race. In 1945, their anti-discrimination bill was signed into law and entitled all Alaskans to “full and equal enjoyment” of public establishments. [Read her story]"
651,Follow @nytgender on Instagram. 
652,[What you need to know to start the day: Get New York Today in your inbox.]
653,"Even when there are no subway delays, it takes Amy Sacks at least an hour and 20 minutes to get to work in the Bronx."
654,"The problem is that the subway still leaves her about a mile — and a bus ride away — from her office. “There’s always a transfer unless I use my feet for the second half,” said Ms. Sacks, a writer who lives in Manhattan."
655,"But the key to a shorter, easier commute lies just outside her office door: railroad tracks that run through the Bronx."
656,"The tracks are used by Amtrak trains, but would be opened to new commuter trains under a billion-dollar expansion by the Metropolitan Transportation Authority of rail service linking Manhattan with suburbs north of New York City. Four new train stations for the Metro-North Railroad would be built along the line in the eastern Bronx, where subway service is sparse and buses are often slow and unreliable."
657,"The aboveground rails that crisscross the city are increasingly being seen as a way to alleviate some of New York’s most pressing transportation problems. City leaders and transit advocates say commuter trains could be put into service to fill transit gaps and reduce congestion on subways, buses and roads. In neighborhoods where new train stations are built, new jobs, housing and development could follow."
658,"“It leverages important assets that are already there and underutilized rather than having to build anew,” said Danny Pearlstein, a spokesman for the Riders Alliance, a grass-roots organization of transit riders. “It saves money and time, and it brings new services online that we might not have access to — or at least not in a generation.”"
659,"There are 38 Metro-North and Long Island Rail Road stations in the Bronx, Brooklyn and Queens, many in neighborhoods with sparse subway and bus service, according to a recent analysis by the city comptroller, Scott M. Stringer. But the comptroller noted that there is limited service at those stations, or tickets are priced so much higher than subway and bus fares that residents cannot afford them."
660,"Mr. Stringer and transit advocates have suggested pricing commuter trains within the city the same as subways — $2.75 for a ride, including free transfers to subways and buses — to encourage more riders."
661,"Transportation authority officials said they have been reviewing these issues and are conducting a pricing study on some Long Island Rail Road trains in Brooklyn and Queens. Since 2004, the price of commuter train trips within the five boroughs has been lowered on weekends through a program called City Ticket, which officials say has contributed to increasing ridership."
662,"Ridership in general on Metro-North and Long Island Rail Road has increased to the highest levels in decades, resulting in overcrowding. But transportation authority officials said projects are underway to significantly expand service, including building a new terminal underneath Grand Central Terminal with eight new tracks for Long Island Rail Road trains. The authority is also moving to add tracks on Long Island and run more trains across the region."
663,"New York’s rail network has also become part of the debate over congestion pricing, which would charge drivers a fee to enter Manhattan neighborhoods at peak traffic times to raise money primarily for fixing the subways. Both supporters and opponents have called for expanding rail service outside Manhattan to provide an alternative to those who drive because they do not have easy access to subways and buses."
664,"A state panel recently recommended expanding Metro-North and Long Island Rail Road service in transit deserts in the Bronx and Queens. Though that would likely increase the transportation authority’s costs and lengthen commutes for suburban riders who would have to sit through more stops, the report concluded that the idea, while complicated, was worth pursuing."
665,"“The importance of opening up commuter rails has really come to people’s attention,” said Kathryn Wylde, the chairwoman of the panel, who is the president of the Partnership for New York City, a group of top business leaders. “In places where there is no subway service and lousy bus service, they’re watching these nice commuter trains roll right through their neighborhood without stopping. It’s pouring salt in the wounds.”"
666,"In the Bronx, the M.T.A. plans to offer new commuter service by expanding and improving railroad tracks that are owned by Amtrak and run between Pennsylvania Station in Midtown Manhattan and New Rochelle in Westchester County. It would build four new stations on Amtrak-owned property in the neighborhoods of Morris Park, Parkchester, Co-op City and Hunts Point."
667,"The authority’s capital plan includes $695 million for the project — roughly half the estimated cost — including $250 million that was provided by Governor Andrew M. Cuomo. The remainder will be covered in the authority’s future capital plans, Aaron Donovan, an authority spokesman, said."
668,"Tom Wright, the president of Regional Plan Association, a transportation research and policy group, said the new commuter line would increase the passenger capacity of the rail network across the New York region, and give all riders — not only those in the Bronx — more transit options if a catastrophe were to cripple subway and suburban commuter train service."
669,"“Right now we’re using the system above capacity, so it doesn’t have any give from those kinds of shocks,” he said."
670,"The line could begin service as early as 2023. But in recent months, the project has stalled as M.T.A. officials have been unable to reach an agreement with Amtrak to use the tracks. Mr. Cuomo has met with Amtrak officials to try to resolve differences, an aide said."
671,"Amtrak has demanded that the transportation authority pay additional money to use the tracks and repair a bridge along the line, Mr. Donovan said. Amtrak faces major financial challenges to upgrade its aging network."
672,"“They’re just trying to milk it,” said Ruben Diaz Jr., the Bronx borough president, whose office has collected more than 5,000 petition signatures urging Amtrak to “get on board.” “Amtrak still thinks we are in the age of the robber barons. They need to stop playing monopoly with the commuters of the city.”"
673,"Jason Abrams, an Amtrak spokesman, said Amtrak and the transportation authority had met frequently in recent months to try to reach agreement on key issues such as design, construction and train operations “to ensure that the proposed expansion of Metro-North service does not adversely impact Amtrak intercity passenger rail operation.”"
674,"He said that Amtrak will significantly expand in 2021, with more high-speed Acela service between New York and Boston, and that the Metro-North project must be integrated with other transportation projects in the city and region."
675,"Still, city officials have forged ahead to lay the groundwork for new streetscapes and developments around the stations in the Bronx, New York’s fastest growing borough with more than 1.4 million residents. Nearly one-third of them live within a mile of one of the proposed four stations, according to city planners."
676,"Israel Nazario, 64, a retired stagehand, said he moved to Parkchester in 2008 partly because he heard that a Metro-North station was coming. He has to walk 10 blocks to the closest subway station. The train station would be about a block away."
677,"“I’ll save my legs because my legs aren’t what they used to be,” he said. “And instead of taking 40 minutes to get downtown, it’ll take me 20 minutes.”"
678,"During a recent community meeting, city planners displayed maps and diagrams showing the Morris Park station as an anchor for a medical and science hub. “This is a once in a lifetime opportunity to have this level of investment in transportation infrastructure,” said Carol Samol, the Bronx director for the city’s Planning Department."
679,"Ms. Sacks, who lives in Greenwich Village and works at the Albert Einstein College of Medicine in Morris Park, said direct train service from Penn Station could cut in half her nearly three-hour round-trip commute."
680,"“Besides the time, it’s very stressful because we’re always stopping,” she said. “We’re stuck often, and the trains are crowded and loud.”"
681, [Want to get New York Today by email? Here's the sign-up.]
682,It’s Friday. The Academy Awards are this weekend.
683,Weather: Dry and cool today. Rain is expected overnight Saturday into early Sunday. You should be able to wear your fancy shoes by Oscar time.
684,Alternate-side parking: In effect until March 6 (Ash Wednesday).
685,"Are New Yorkers having less sex in public? If you frequent New York City parks, you might think so."
