,text
1079,Advertisement
1080,
1081,"This relentless, starlet-obsessive attention to tonnage even made it to the windows, which are thinner and chemically hardened, just like the Gorilla Glass screen of your smartphone. That's another first."
1082,"All in, the i8 tips the scales at 3,274 pounds, or about 200 pounds heavier than a bone-stock Carrera, all while carrying a 400-pound, 5.2-kWh battery pack spanning the center tunnel, ala Chevy Volt. Weight distribution is 49:51 front-to-rear, and that extra one percent out back could be thanks to the turbo."
1083,Advertisement
1084,
1085,"It's positively huge compared to the 1.5-liter, Mini-derived three cylinder it's fused to. But big turbo lag isn't an issue when an electric motor has your back. The 228-hp three-pot's torque curve gradually increases from about 221 lb-ft at 1,800 rpm before peaking 2,000 rpm later at 236 lb-ft. But as soon as you mat the throttle, all 184 lb-ft from the electric motor is being shuttled through a two-speed gearbox before twisting the front wheels to deliver 0-60 in around 4 seconds. The torque curves of both motors line up perfectly, by design. Just as twist begins to bleed off from the electric motor at 3,800 rpm, the blown three-banger is huffing and puffing all the way to its 6,500 rpm redline. This is the performance symbiosis we've been promised. And it sounds phenomenal to boot. "
1086,Advertisement
1087,
1088,"Yes, BMW is yet again employing ""enhanced"" engine sounds filtered through the i8's speakers. Get over it. Modern cars have been meticulously honed to keep exterior sounds out — not just with more sound deadening material, but with acoustic simulators — and one of the casualties is engine noise. It's what (most) people want. When whisking along in all electric mode (BMW claims around 20 miles, I only saw 14) there's no aural intrusion. But once the engine fires up, toggling from EV to Sport mode, well, as any biker will tell you, three-pots rock, and come complete with belches and burbles on up- and downshifts. It's something I did countlessly and unnecessarily while heading into the Malibu canyons. "
1089,And that's where the i8 experience begins to fall apart.
1090,Advertisement
1091,
1092,"It's quick and nimble and corners flatter than anything I've driven in recent memory. But as sharp as the steering is, there is absolutely no feel. Chalk it up to electric steering and ultra-thin 195/50 non-runflat tires up front, but even in Sport mode with the dampers tightened, communication is nonexistent. Despite that, there's an air of confidence I've rarely found in a mid-engine car. The nose tucks in quickly and consistently, but understeer is the order du jour, and anyone telling you they got the rear end to step out (even with DCT totally defeated) is either on a runway, the Stig, or lying."
1093,"Thanks to regen, the brakes are bit grabby and the throttle calibration is hit-and-miss, perfect around town and generally constant through the bends, but seems to get tripped up when braking late into a corner when understeer rears its head. There's a pause (again, even in Sport mode) before the computers sort things out and slingshot you through the bend with all-wheel grip. Sort things out ahead of time, and the i8 sticks for days, but even the BMW engineers I spoke with admitted that calibration was the hardest part."
1094,Advertisement
1095,
1096,"Here's an example: I'm mid-bend and let off the throttle to tighten the line before getting back on the long pedal. In that split second the six-speed auto and engine have to keep the revs up to avoid dipping too far below the torque sweet spot, the electric motor (and it's 7 hp cousin mounted out back) have to recognize, react, and match that state, all while the computer sorts out the front-to-rear torque split to keep things steady. What few braincells I have left are oozing out of my ears just thinking about it."
1097,"And that may be the problem. BMW's engineers spent so much time getting all these systems to play nice together that something was lost. The very first word in my driving notes was ""cold."" The i8 has a clinical, antiseptic feel, in direct contrast to the dramatic exterior and high-tech hardware. And that's the biggest hurdle for automakers to overcome with electrically augmented powertrains, at least in a car that's not priced north of $1m. With all this technology to control, engineers need to bring back — to program in — the warmth. "
1098,
1099,Advertisement
1100,
1101,"But right now the i8 is the starting point. A jaw dropping stunner with the powertrain tech to match. It's BMW's first crack at the electrified performance of the future, and they did well. But I know BMW can do better."
1102,"Loverman: How did the 24 Hours of LeMons start?
Jay Lamm: Basically, with way too much beer and chinese food. We'd been doing this road-rally thing called the Double 500, a 500-kilometer road rally for $500 cars, for years. I came up with the general idea for the Double 500 one day after the California MIlle, while I was taunting Martin Swig that it was too easy for the Mille guys to just solve all their mechanical problems with a check wrench. I was pretty much just busting his chops, but Martin isn't one to take that lying down. He called my bluff, and actually wound up organizing and hosting the Double 500 as a street rally. Anyway, a few years later, a bunch of us SF car guys were sitting around at our regular Saturday lunch one day, and we all kind of agreed that the Double 500 had gotten too easy..."
1103,"There were really great $500 cars everywhere, and just about any of them could make it 500 kilometers. So I just figured a 24-hour race on a track was the next level of difficulty.

In retrospect, adding the racetrack and the 24-hour duration was my way of guaranteeing that you'd have more of those panicky, hilarious mechanical crises that make vintage rallies and vintage racing so much fun. (You know, fun for the other people who are watching you suffer....)"
1104,"Loverman: What took you so long to think it up?
Jay Lamm: The waitress was slow with the refills."
1105,"Loverman: I didn't read your answer to the first question. Where did the $500 limit come from? Like why not $250, or $1,000? Or $5,000?
Jay Lamm: It just seemed like the right number, really. Martin was originally lobbying for $1000 before the first Double 500, but I really felt that would be way too easy, which it basically turned out to be. And I kept thinking back to my $500 Porsche 928S, which was the greatest $500 car of all time. (If I still had that thing I would've RULED Thunderhill.)"
1106,In 2000 I was moving from New York to Los Angeles. I needed a car. My boss at the time was selling…
1107,Advertisement
1108,
1109,"Loverman: You pay the $1,500 prize money in nickels. Care to explain that?
Jay Lamm: Well, I didn't want people taking this thing too seriously, and I definitely didn't want anyone there who thought they could come out and make their investment back. If you care that much, you're definitely in the wrong race. It's actually $3000 in nickels, since first place wins $1500, People's Choice gets a grand, and Organizer's Choice gets $500. Brilliant me, it failed to occur to me that this gag meant I'd have to get 1200 pounds of nickels out of the bank every time and haul them all the damn way to the track. I actually blew the struts out of my Volvo wagon moving them around at the last Altamont race."
1110,"Loverman: Can you compare and contrast the early race(s) to the Thunderhill event? Are the races improving? Trends you like/dislike?
Jay Lamm: The early races were just knuckledusters, really. I swear—and it's incredible now to even say it—but before the first race it just NEVER EVEN OCCURRED TO ME that I ought to stand up beforehand and tell the drivers, the corners workers, and the flaggers what I wanted to see in terms of contact and black flags and general behavior. In general, as I've learned how to express and enforce my desire for clean racing, the races themselves have gotten better. The last Altamont event was an exception, though—there was way, way more bumping and shortcutting than I wanted to see—so Dan Radowicz, whose LeMons' chief steward, and I went back to the drawing board and developed some new rules, new penalties, and a new drill for the driver's meeting to combat that. I think it worked really well at Thunderhill, so I'd say the positive trend is really back in force now."
1111,"First of all, I&aposm sorry to disappoint anyone who interpreted the photo above as an indication…"
1112,Advertisement
1113,
1114,"Loverman: What's your favorite all time LeMons race? Your least favorite?
Jay Lamm: My favorite so far has to be the Detroit '07 race. It was a straight 24 hours, and we'd never done one outside California before that. Those seemed like two really big challenges going in, and the fact that it all came together made me totally smug at the end—even though it was really the ARCA guys working at Flat Rock Speedway who made it all come together. I would've ended up flat on my butt without them—they were really, really good. Which, now that I think of it, is probably another big reason I liked that one so much."
1115,"Anyway, my least favorite was definitely the last October '07 Altamont race. I stupidly let the bumper-car guys get out of hand at the start, and then we all had to fight the whole rest of the weekend just to keep trying to rein it back in. That was a total frickin' drag."
1116,"Loverman: Please explain the People's Curse. The Mazdasaurus Wrecks guys seemed pretty upset — do some Cursed teams take it better than others? At the Altamont race, the People's Curse — a 7-Series that you penalized 3,000 laps — got crushed but was still able to get back on the track. This time out, the engine was ripped out of the Mazdasaurus and destroyed. Why the discrepancy?
Jay Lamm: Every team gets one ballot at the start of the race, and on it they can nominate their favorite car (the People's Choice) and their most hated car (the People's Curse). The Curse was intended to keep awful behavior, and/or blatant cheating, in check, since it's a way for the other teams to all police one particularly egregious offender. As it turns out, we've only had one or two recipients who I thought really deserved it. The rest just got caught up in bad luck or sort of a mob mentality. Interestingly, the guys that I think really didn't deserve it—the BMW 7-series leaps to mind, and the Car & Driver Oldsmobile, and the Rubber Biscuit Impala at Flat Rock—have all taken it incredibly well."
1117,Advertisement
1118,
1119,"The people have spoken, spoken in voodoo, and their collective voices cursed and then crushed the…"
1120,"We try to beat the car to just this side of destruction, really, because in those cases I really wanted to see them get back on the track after a suitable amount of humbling repairs had been done. In the last race at Thunderhill, it just sort of happened that the guy operating the excavator was also driving on one of the teams, and the car that got the Curse had just punted him out on the track a few times. He wasn't in much of a mood to be gentle, and I can't say I felt very bad about that. I really like the guys who were driving that Mazda, and they're all really talented, experienced racers in much bigger venues than this one, but they definitely pushed all the other teams' buttons. I thought it was probably appropriate that their car wound up 16 inches tall this time."
1121,"Loverman: Why do you black flag teams? Is it purely subjective? Lots of teams seemed to be griping that they were in fact hit and then penalized for the aftermath. Not that I trust 'em, but most busted teams had the same story.
Jay Lamm: It's amazing. We've got about 120 years' worth of combined professional flagging and race-operation experience watching the track at any given moment. They're all in constant radio communication, and they're always comparing observations from different angles, double-checking race numbers, cooperatively deciding who's really screwing the pooch and who's basically doing okay.... And yet we always, without fail, ONE HUNDRED PERCENT OF THE TIME, end up black-flagging the wrong guy. I really can't understand it."
1122,Advertisement
1123,
1124,"
Loverman: Yeah, well, keep trying. You'll get it right one day. Anyhow, what does the future hold for the 24 Hours of LeMons?
Jay Lamm: Lots of pissed-off French attorneys, I'm thinking."
1125,"Loverman: You're the editor of Sports Car International. Could you please share with our readers the contents of your personal garage? Also, are you involved with the California Mille? or do you just have a really cool blue jacket?
Jay Lamm: No, I USED to be the editor of Sports Car International, back in the '90s. I've also been editor at various times of Vintage Motorsport, Corvette Magazine, and a few other titles. Now I have my own company, DriversDoor Inc., that produces cover-to-cover books and magazines for outside clients who don't want to run their own editorial staffs. Which, when I look at the poeple we've got working here, I can totally understand."
1126,Advertisement
1127,
1128,"My personal garage, which is unfortunately also my living room, currently has a '71 Alfa GTV racecar in it, which sounds really boss until you realize that the entire exterior is painted in green Hammerite and that the brakes haven't been re-connected ever since I welded new floors into it 17 months ago. I also have a really nice '73 240Z in here that I love, despite being a nose-heavy sow. (The Datsun, that is. I'm more of a gut-heavy swine.) There's a gorgeous '58 MGA in here too, but that belongs to my friend Johnathan. His wife made him move out to the garage—I'm not making this up—so he needed a new place to store it. Outside I've got an old Miata and an '01 Volvo T5 wagon that's totally covered in dog hair, plus an execreble Airstream camper and, someplace, a couple of LeMons racecars. (There's a Porsche I'm pretty sure I could find if I had to, but my Celica GTS might as well be orbiting Pluto.) Ummm...there's probably a couple more, but that's all I can remember."
1129,"My involvement with the California Mille just extends to driving in it. I agree that my blue jacket is really cool, but then again it should be—it cost me $2400, ie half the entry fee for a '51 Alfa 1900. Which, I might add, took a giant dump a day-and-a-half into the rally. (What are the chances?)"
1130,"Loverman:Writers from both Jalopnik and Autoblog will most likely have cars entered into the may race at Altamont. Who will you be would you place money on, and why?
Jay Lamm: If we keep getting this much good coverage on Jalopnik, definitely your car. If not, I'd have to predict a rousing come-from-behind win for Autoblog. Call it a gut feeling."
1131,Advertisement
1132,
1133,[Want even more information about the righteous 24 Hours of LeMons? Check out their website]
1134,"Loverman: How did the 24 Hours of LeMons start?
Jay Lamm: Basically, with way too much beer and chinese food. We'd been doing this road-rally thing called the Double 500, a 500-kilometer road rally for $500 cars, for years. I came up with the general idea for the Double 500 one day after the California MIlle, while I was taunting Martin Swig that it was too easy for the Mille guys to just solve all their mechanical problems with a check wrench. I was pretty much just busting his chops, but Martin isn't one to take that lying down. He called my bluff, and actually wound up organizing and hosting the Double 500 as a street rally. Anyway, a few years later, a bunch of us SF car guys were sitting around at our regular Saturday lunch one day, and we all kind of agreed that the Double 500 had gotten too easy..."
1135,"There were really great $500 cars everywhere, and just about any of them could make it 500 kilometers. So I just figured a 24-hour race on a track was the next level of difficulty.

In retrospect, adding the racetrack and the 24-hour duration was my way of guaranteeing that you'd have more of those panicky, hilarious mechanical crises that make vintage rallies and vintage racing so much fun. (You know, fun for the other people who are watching you suffer....)"
1136,"Loverman: What took you so long to think it up?
Jay Lamm: The waitress was slow with the refills."
1137,"Loverman: I didn't read your answer to the first question. Where did the $500 limit come from? Like why not $250, or $1,000? Or $5,000?
Jay Lamm: It just seemed like the right number, really. Martin was originally lobbying for $1000 before the first Double 500, but I really felt that would be way too easy, which it basically turned out to be. And I kept thinking back to my $500 Porsche 928S, which was the greatest $500 car of all time. (If I still had that thing I would've RULED Thunderhill.)"
1138,In 2000 I was moving from New York to Los Angeles. I needed a car. My boss at the time was selling…
1139,Advertisement
1140,
1141,"Loverman: You pay the $1,500 prize money in nickels. Care to explain that?
Jay Lamm: Well, I didn't want people taking this thing too seriously, and I definitely didn't want anyone there who thought they could come out and make their investment back. If you care that much, you're definitely in the wrong race. It's actually $3000 in nickels, since first place wins $1500, People's Choice gets a grand, and Organizer's Choice gets $500. Brilliant me, it failed to occur to me that this gag meant I'd have to get 1200 pounds of nickels out of the bank every time and haul them all the damn way to the track. I actually blew the struts out of my Volvo wagon moving them around at the last Altamont race."
1142,"Loverman: Can you compare and contrast the early race(s) to the Thunderhill event? Are the races improving? Trends you like/dislike?
Jay Lamm: The early races were just knuckledusters, really. I swear—and it's incredible now to even say it—but before the first race it just NEVER EVEN OCCURRED TO ME that I ought to stand up beforehand and tell the drivers, the corners workers, and the flaggers what I wanted to see in terms of contact and black flags and general behavior. In general, as I've learned how to express and enforce my desire for clean racing, the races themselves have gotten better. The last Altamont event was an exception, though—there was way, way more bumping and shortcutting than I wanted to see—so Dan Radowicz, whose LeMons' chief steward, and I went back to the drawing board and developed some new rules, new penalties, and a new drill for the driver's meeting to combat that. I think it worked really well at Thunderhill, so I'd say the positive trend is really back in force now."
1143,"First of all, I&aposm sorry to disappoint anyone who interpreted the photo above as an indication…"
1144,Advertisement
1145,
1146,"Loverman: What's your favorite all time LeMons race? Your least favorite?
Jay Lamm: My favorite so far has to be the Detroit '07 race. It was a straight 24 hours, and we'd never done one outside California before that. Those seemed like two really big challenges going in, and the fact that it all came together made me totally smug at the end—even though it was really the ARCA guys working at Flat Rock Speedway who made it all come together. I would've ended up flat on my butt without them—they were really, really good. Which, now that I think of it, is probably another big reason I liked that one so much."
1147,"Anyway, my least favorite was definitely the last October '07 Altamont race. I stupidly let the bumper-car guys get out of hand at the start, and then we all had to fight the whole rest of the weekend just to keep trying to rein it back in. That was a total frickin' drag."
1148,"Loverman: Please explain the People's Curse. The Mazdasaurus Wrecks guys seemed pretty upset — do some Cursed teams take it better than others? At the Altamont race, the People's Curse — a 7-Series that you penalized 3,000 laps — got crushed but was still able to get back on the track. This time out, the engine was ripped out of the Mazdasaurus and destroyed. Why the discrepancy?
Jay Lamm: Every team gets one ballot at the start of the race, and on it they can nominate their favorite car (the People's Choice) and their most hated car (the People's Curse). The Curse was intended to keep awful behavior, and/or blatant cheating, in check, since it's a way for the other teams to all police one particularly egregious offender. As it turns out, we've only had one or two recipients who I thought really deserved it. The rest just got caught up in bad luck or sort of a mob mentality. Interestingly, the guys that I think really didn't deserve it—the BMW 7-series leaps to mind, and the Car & Driver Oldsmobile, and the Rubber Biscuit Impala at Flat Rock—have all taken it incredibly well."
1149,Advertisement
1150,
1151,"The people have spoken, spoken in voodoo, and their collective voices cursed and then crushed the…"
1152,"We try to beat the car to just this side of destruction, really, because in those cases I really wanted to see them get back on the track after a suitable amount of humbling repairs had been done. In the last race at Thunderhill, it just sort of happened that the guy operating the excavator was also driving on one of the teams, and the car that got the Curse had just punted him out on the track a few times. He wasn't in much of a mood to be gentle, and I can't say I felt very bad about that. I really like the guys who were driving that Mazda, and they're all really talented, experienced racers in much bigger venues than this one, but they definitely pushed all the other teams' buttons. I thought it was probably appropriate that their car wound up 16 inches tall this time."
1153,"Loverman: Why do you black flag teams? Is it purely subjective? Lots of teams seemed to be griping that they were in fact hit and then penalized for the aftermath. Not that I trust 'em, but most busted teams had the same story.
Jay Lamm: It's amazing. We've got about 120 years' worth of combined professional flagging and race-operation experience watching the track at any given moment. They're all in constant radio communication, and they're always comparing observations from different angles, double-checking race numbers, cooperatively deciding who's really screwing the pooch and who's basically doing okay.... And yet we always, without fail, ONE HUNDRED PERCENT OF THE TIME, end up black-flagging the wrong guy. I really can't understand it."
1154,Advertisement
1155,
1156,"
Loverman: Yeah, well, keep trying. You'll get it right one day. Anyhow, what does the future hold for the 24 Hours of LeMons?
Jay Lamm: Lots of pissed-off French attorneys, I'm thinking."
1157,"Loverman: You're the editor of Sports Car International. Could you please share with our readers the contents of your personal garage? Also, are you involved with the California Mille? or do you just have a really cool blue jacket?
Jay Lamm: No, I USED to be the editor of Sports Car International, back in the '90s. I've also been editor at various times of Vintage Motorsport, Corvette Magazine, and a few other titles. Now I have my own company, DriversDoor Inc., that produces cover-to-cover books and magazines for outside clients who don't want to run their own editorial staffs. Which, when I look at the poeple we've got working here, I can totally understand."
1158,Advertisement
1159,
1160,"My personal garage, which is unfortunately also my living room, currently has a '71 Alfa GTV racecar in it, which sounds really boss until you realize that the entire exterior is painted in green Hammerite and that the brakes haven't been re-connected ever since I welded new floors into it 17 months ago. I also have a really nice '73 240Z in here that I love, despite being a nose-heavy sow. (The Datsun, that is. I'm more of a gut-heavy swine.) There's a gorgeous '58 MGA in here too, but that belongs to my friend Johnathan. His wife made him move out to the garage—I'm not making this up—so he needed a new place to store it. Outside I've got an old Miata and an '01 Volvo T5 wagon that's totally covered in dog hair, plus an execreble Airstream camper and, someplace, a couple of LeMons racecars. (There's a Porsche I'm pretty sure I could find if I had to, but my Celica GTS might as well be orbiting Pluto.) Ummm...there's probably a couple more, but that's all I can remember."
1161,"My involvement with the California Mille just extends to driving in it. I agree that my blue jacket is really cool, but then again it should be—it cost me $2400, ie half the entry fee for a '51 Alfa 1900. Which, I might add, took a giant dump a day-and-a-half into the rally. (What are the chances?)"
1162,"Loverman:Writers from both Jalopnik and Autoblog will most likely have cars entered into the may race at Altamont. Who will you be would you place money on, and why?
Jay Lamm: If we keep getting this much good coverage on Jalopnik, definitely your car. If not, I'd have to predict a rousing come-from-behind win for Autoblog. Call it a gut feeling."
1163,Advertisement
1164,
1165,[Want even more information about the righteous 24 Hours of LeMons? Check out their website]
1166,
1167,"  Although straight line performance was certainly not among the strong points of the third generation Toyota Corolla, you wouldn't know it to watch this white four door scream down the drag strip in less than twelve seconds."
1168,It seems there is no shortage of strange and awesome drag cars coming out of Australia these days and this sleepy Corolla is no exception. While at a standstill this vintage Toyota might appear to be showroom stock—unless you happen to notice the small slicks on the back—once it starts moving it becomes abundantly clear the car is anything but.
1169,"Thanks to the turbocharged Nissan VG30 V6 stuffed underneath the hood, this Corolla has more power than the Toyota engineers who designed would have ever imagined. Best of all, behind the Nissan engine is a 5 speed manual transmission."
1170,"The finished product is a pretty serious car that looks like nothing more than a sedate vintage sedan—a true sleeper. To us, the only way this old Toyota could be any cooler is if the steering wheel was on the correct side."
1171,[Bangshift]
1172,A body shop in Bulgaria has posted some incredible pictures onto its Facebook page showing 11 essentially never-before-driven 1994 BMW 5 Series (E34s) just sitting there. Alone. Yearning to carve some mountain roads. Here’s a close look. 
1173,"Posted by Bozhurishte, Bulgaria-based body shop Център за БОРБА с Ръждата, the images and video below show an old factory in Blagoevgrad filled with historic black and red Bavarian sheetmetal with pristine, still plastic-wrapped, interiors."
1174,
1175,"I spoke with the shop over Facebook messenger, and the representative told me that the owner of the BMW 520is and 525is doesn’t want folks talking about him, so the story of how these E34s—which Център за БОРБА с Ръждата told me are “absolutely new” with between two and five miles on their odometers—wound up here will remain a bit of a mystery for now, though the shop did give a bit of background, and it has to do with tax. "
1176,"“They bought more than 300 cars from a bankrupted Spanish dealer and they thought that they could [get] good business with [the cars],” the shop rep told me. “But 1995 the VAT appeared in Bulgaria and some other changes were made by the government and it became hard to sell these expensive cars,” the person continued. “Yes they we even thinking of making a [rental] car business, to sell part of them to the government, etc﻿.”"
1177,"The rust repair shop suspects that the cars were at a Bulgarian BMW dealership outside for a few years prior to being moved, and while the person doesn’t know how long the cars have been wrapped up in this factory, they guess it’s “more than 15 [years].”"
1178,Advertisement
1179,
1180,"A number of folks in the Facebook comments seem keen on getting their hands on these basically-undriven 5 Series sedans (and one wagon), and have apparently even sent the workshop offers. But according to the spokesperson, it’s up to the owner to decide how to proceed, going on to say that there will likely be an auction at some point."
1181,Advertisement
1182,
1183,"As for when or where that auction will be held, or how much the cars—which have a few exterior blemishes, but appear in excellent shape inside and underneath—will fetch, we just don’t know. Motor1 does cite Bulgarian website Autoclub as saying the expected price will 15,000 euro per car. When asked about this, the Bulgarian auto body shop simply responded with a thumbs up, apparently confirming the figure."
1184,"Hopefully we’ll learn more about these amazing, well(ish)-preserved machines in the future. Until then, check out Център за БОРБА с Ръждата for more fascinating images."
1185,"Writer, Jalopnik. 1979 Jeep Cherokee Golden Eagle, 1985 Jeep J10, 1948 Willys CJ-2A, 1995 Jeep Cherokee, 1992 Jeep Cherokee auto, 1991 Jeep Cherokee 5spd, 1976 Jeep DJ-5D, totaled 2003 Kia Rio"
1186,"

Yes, you read that right. 11-year-old Heuvel Jr from Finland, is piloting this rally-prepped Mitsubishi Evo on a snowy Finnish track. His Mom must be so proud. She better be. She's his co-pilot."
1187,"This kid kicks some serious ass. He completely bypassed video games like Gran Turismo and Forza, instead jumping right into the driver's seat of a real rally car. Bravo, kid. Bravo!"
1188,[TCL via carscoop]
1189,"The Zenvo ST1: 7.0-liter V8, supercharged, turbocharged, 1104 HP, 1054 lb-ft of torque at 4,500 RPM, six-speed transmission, hydraulic limited-slip differential. 0-to-60 in under three seconds, top speed of 233 MPH. Sweet. Belligerent. Awesome."
1190,Advertisement
1191,
1192,Advertisement
1193,
1194,Advertisement
1195,
1196,Advertisement
1197,
1198,Advertisement
1199,
1200,Advertisement
1201,
1202,"Danish boutique automaker Zenvo has done the impossible and combined a heroic powertrain with spectacular styling for the Zenvo ST1. Of the myriad niche automakers out there, this has to be right up there in the pantheon of awesomeness. We expect the makers of the ST1 to accept payment in the form of first borns, arms, legs, and private islands in the Caribbean. [ZenvoAutomotive via WorldCarFans]"
1203,"General Motors' new full size pickup trucks have arrived. Unlike pickups of the past, these are high tech machines using efficient engines with cylinder-deactivation to make sure those mpg figures stay as high as possible, even if they do have the aerodynamic profile of a brick on wheels."
1204,"And since we think the GMC Sierra is the classier one of the two new GM truck models, let's take a look at its long journey. It all began in 1902, the year America's first movie theater opened in a dusty backwater called Los Angeles."
1205,"GM just unveiled its brand new full size pickup trucks, the 2014 Silverado and the 2014 GMC Sierra."
1206,Photo Credit: Gaensler
1207,Advertisement
1208,
1209,"Max and Morris Grabowsky built their first prototype in 1901 in Pontiac, Michigan. A year later, they founded Rapid Motor Vehicle Company, building the truck you see here. It wasn't much more than a frame with wheels and a bench seat (literally, a bench), but it did the job."
1210,Advertisement
1211,
1212,"The truck the brothers Grabowsky had built attracted the attention of General Motors, which bought them out in 1909. The name ""GMC Trucks"" first appeared in 1912 at the New York Auto Show, and was patented eight month later."
1213,Advertisement
1214,
1215,"In 1927, a handful of improvements more groundbreaking than the new one's LED lights appeared on GMC trucks. The headlights were attached to the radiator, the fenders got curvier, and the radiator trim panel was chrome-plated. The year before, a 2-ton GMC truck had been driven from New York to San Francisco in five days and 30 minutes."
1216,Advertisement
1217,
1218,"The 1930s was the decade of streamlining and style, which meant sloping grilles, swooping fenders, and more paint color options. Customers rejoiced over the new trucks' more and more car-like interiors, and GMCs began to sell like hotcakes."
1219,Advertisement
1220,
1221,"During World War II, GMC produced 600,000 trucks for the U.S. Armed Forces. When the war's dust had settled, GMC improved its lineup, offering trucks with integrated headlamps as well as wider, lower, bolder grilles. The styling of this vintage has held up well; they make great hotrods."
1222,Advertisement
1223,
1224,"During the '50s, car design influenced trucks even more, which resulted in better comfort, performance, and safety. Capable work horses, the trucks' hooded headlights, panoramic glass, and wood trim made GMCs sexy enough for weekend cruising, too. General Motors also enjoyed success as a bus manufacturer."
1225,Advertisement
1226,
1227,"The 1960s saw the advent of full width hoods and funky ""jet pod"" grilles. But while hippies bought Volkswagen vans and people who wanted to kill hippies bought pickups, there was another revolution of sorts going down in Detroit: Muscle cars. Good times all around, even if all you had was a truck with a V8."
1228,Advertisement
1229,
1230,"Padded interiors usurped bare metal inside '70s-vintage GMC trucks, and the appearance of the Crew Cab model meant you could actually carry passengers other than your two hunting buddies. The dual rear axle was also offered for the first time in heavy duty trucks, making GMCs of the '70s and early '80s burly indeed."
1231,Advertisement
1232,
1233,"In 1987, GM finally introduced an updated pickup after 14 years of predictable goodness from the old design. It sported a more aerodynamic body style, and for GMC, a permanent name change to ""Sierra."" The name that had been used only as a trim level previously. Also in that momentous year of Ferrari F40 advent (c'mon, what's more important than that?!), GM withdrew from the bus market."
1234,Advertisement
1235,
1236,"GMC introduced a redesigned pickup at the end of the twentieth century. Frame hydroforming meant the trucks were built upon a stronger, lighter, more rigid platform. Rear-hinged three-door extended cab models were also a new option, and a darling of contractors and divorced dads with kid duty on the weekend."
1237,Advertisement
1238,
1239,"The last version of GMC's trucks before this year's new model featured a host of improvements, including Duramax diesel engines, a steeply raked windshield, and tighter body panel gaps. Although they're still massive compared to most passenger vehicles, efficiency had come a long way since the trucks reached full size in the '60s."
1240,Advertisement
1241,
1242,"Here it is in all of its new truck glory: The redesigned GMC Sierra. Jesus, this thing's so beefy you could make a thick stew out of it. But after staring at its scary killer robot eyes for a few minutes, see if your heart doesn't melt, making you realize its true beauty. Then you'll croak, sobbing, ""I love Big Truck!"""
1243,"Having owned three different generations of the Honda Civic Si, two S2000s, and one Integra Type-R, you could say I have some passion for Honda’s cars. Like everyone with a pulse and a passion for cars, I was bummed Honda didn’t ship the Civic Type-R stateside, and always wanted to drive one. Each Gran Turismo version I bought would end up with one in my garage. But now that Honda is finally—finally!—bringing that red ‘R’ badge to the U.S. market, I wanted to see what we missed out on with those cool hatchbacks from my high school years."
1244,
1245,"With the original EK Type-R never being officially sold in the States, you have to get creative to drive one over here. Luckily, I know someone in Central Texas who owns a 1997 JDM model, who also previously owned a DC2 Integra Type-R, and also wanted to own a proper right-hand drive Civic Type-R that reminded him of his former Type-R experience. "
1246,"The owner isn’t new to importing JDM cars, and previously owned an S15 Nissan Silvia. I can’t share how he got them imported, nor how he actually got a legit Texas license plate on this Civic, but who really cares? Don’t sweat the details in life, you’ll live longer."
1247,"The important part is that this car is no garage queen. He has been daily driving it  for the few years he’s owned it, and he gave me the chance to tell you what that’s like."
1248,Advertisement
1249,
1250,We’ll start with arguably what matters most—what’s under the hood. 
1251,"The B16B engine was a big part of the sport compact tuner buzz in the late 1990s and early 2000s. It produces 185 horsepower at 8200 RPM and 118 lb-ft of torque at 7500 RPM. It revs high (that’s the whole damn point), makes a mechanical sound that newer cars aren’t allowed to exhibit, and surprisingly, has quite a bit more flexible torque than the ordinary single-cam Civics of that era. "
1252,Advertisement
1253,
1254,"The only trouble is that, as anyone even remotely familiar with Honda will tell you, you have to get on the VTEC to really make it go fast. The Type-R redlines at damn near 9000 RPM, and doesn’t hit its happy spot until after 6000 RPM. "
1255,"Once it does, you get the reminder of what older VTEC engines were known for, and it surges forward as well as any four-banger can. Red valve cover-equipped Hondas get something special underneath. The torque is much more linear than the spec sheet indicates. "
1256,"The louder exhaust cam roar once you hit VTEC is addictive. You keep wanting to downshift to get the revs up in that range, to get that tone and pull you don’t get in your normal Civic EX that everyone had in the 1990s. I was impressed by the pull at mid-range RPMs. It reminded me of my ‘98 Integra Type-R’s power band. Yes, I know that they’re the same family of engine, but the Integra gets way more attention from others. Oh, how I miss that sensation. "
1257,Advertisement
1258,
1259,"Not much power is needed to have fun in a car that weighs so little, and it goes from 0 to 60 mph in 6.7 seconds and runs the quarter mile in 15.3 seconds. At 2,400 lbs, this thing is light. It only has two airbags, and doesn’t have traction control or any real comfort features."
1260,"The owner added a Hondata ECU, Comptech air box, and a Mugen header hooked up to a cat-back exhaust, so it does have a couple more ponies than the stock model, but it’s a subtle upgrade. He insisted on keeping it closer to factory settings for long-term reliability while making a little more fun to drive. While it’s a 1997 model, he updated the front clip and headlights to the 1999 spec."
1261,Advertisement
1262,
1263,"Factory Type-Rs come with 15-inc wheels, and this one maintains the standard size, but with a set of Volk TE-37s to shave a couple pounds while adding style. They look the part."
