,text
3076,He had the financial backing and the assets to start a large-scale domestic composite bicycle manufacturing company. But Karklins was still missing one important thing: an engineering department.
3077,"Just as Karklins was getting organized, Sam Pickman had resigned after 11 years at Specialized. As an R&D; engineering manager, he’d contributed to hugely successful, high-profile projects such as the current Roubaix, with its innovative FutureShock road-suspension system. But he’d grown dissatisfied with the bureaucracy of a big company. “I really started to believe that the best way to produce awesome product was to control the manufacturing,” he says. “That just isn’t the business model for Specialized.”"
3078,"Shortly after leaving, Pickman connected with Karklins through a mutual friend. Karklins says the timing was magical—so much so that after Pickman flew from his home in California to see the nascent HIA facility, he was so excited that he bought a house in Little Rock before he left."
3079,"“My dream has always been to control the manufacturing process,” Pickman says, “to dream something up, make the recipe, pick the ingredients, and cook the thing.” While third-party manufacturers are typically game to try new designs, explains Pickman, it is harder to get them to try new processes that could result in a higher-quality product. He grasped immediately that since HIA could control every step of development and production, engineers would be unconstrained—there’d be no manufacturing vendor to say, “Can’t do it.”"
3080,"Also, with design, development, testing, and production (including painting) under one roof, going from prototype to production can be quicker. “We are hitting production 11 months after starting from scratch,” says Pickman, who adds that it’s about half the two-year cycle common at big brands. The company’s goal is to build 1,500 to 2,000 frames in its first year of production."
3081,"Finally, HIA made business sense. “There are so many hidden costs in developing product overseas,” Pickman says. “You need large teams on the ground which means offices, HR expenses, et cetera. During a development cycle you can spend over $100,000 in travel expenses on one project. On top of those savings, wages are rising in China and Taiwan, considerably narrowing the gap between the cost to produce in the US and Asia.”"
3082,"Our preproduction Alfa was number 15 out of the molds, and the first rideable sample. The layup in production versions (expected to launch in March 2017) will be slightly different, but HIA says the ride will be similar."
3083,"The Alfa is a race bike, with geometry to match, and an emphasis on stiffness over compliance with oversize tubes and beefy junctions. It is a medium-modulus frame, but still light if it hits its expected 875 grams in size 56cm. Two versions of the frame will be available: the Alfa that I tested, and the Alfa i, which will be made with higher-grade carbon and is likely to be lighter, stiffer, and pricier. Both will come in two options, with a 20mm difference in head-tube height. I tested a 56cm; the one with the taller head tube will be called 56+. I prefer a lot of drop from saddle to bar and the fit felt natural."
3084,"The Alfa has a threaded BSA bottom bracket, 27.2mm seatpost, and a stylish and clever badge-style emblem (shaped like an eagle) on the top of the down tube. This emblem is swappable, allowing it to serve as the port for internally routed cables , or simply as a cool design detail in a version without holes if you run electronic shifting."
3085,"The Alfa frameset is $2,500, with complete bikes ranging from $3,900 to $7,500 and up (for add-ons). Bikes will be sold direct to consumer and through a limited number of smaller specialty shops. In addition to custom paint, buyers can choose options and upgrades in stems, bars, saddles, wheels, drivetrains, and power meters. Our tester, with SRAM Red eTap and upgrades such as a Fi’zi:k R1 carbon bar and Mavic Ksyrium Pro Carbon wheels, would cost $8,795—for what you get, competitive with mass-produced bikes from the big brands. (The bike shown in the photographs has the same bar and wheels, but is built with Shimano Dura-Ace Di2 and costs $9,320.)"
3086,"Based on about a dozen test rides, I can say that the bike is also competitive in terms of performance with the best in its category. This is no open-mold, cookie-cutter frame with a generic ride. Pickman is a huge fan of the Specialized Tarmac race bike, and its influence can be felt in this bike. The Alfa is quick to change direction, eager to accelerate, and fun to ride aggressively. Stiffness, particularly through the front of the bike, is superb and evident during sprinting and hard cornering. There’s no wind-up when you’re out of the saddle sawing at the handlebar or loading the bike hard at the exit of a sharp corner."
3087,"The biggest surprise compared with other bikes in this class is the muted ride quality. The way the Alfa isolates the rider from the road is contradictory to a typical race bike experience, more similar to how you feel on endurance-focused models. It might be too quiet for riders who relish road feedback, but many will appreciate not being worn down by continual input (particularly on long rides). The resistance to chatter keeps the bike planted and predictable-feeling in corners, even on deteriorated pavement."
3088,"We like the story of HIA, but it wouldn’t mean anything if we hadn’t also liked the bike. That sentiment—it all comes down to the ride—is something Pickman agrees with. “When Tony and I started talking, one thing we agreed on is the ‘made in America’ story doesn’t mean shit if the product doesn’t back it up,” he says. “We truly believe that the way we’re going about this is technologically better than what anyone else is doing.”"
3089,"Price: $8,795 as testedWeight: 15.1 lb (56cm)"
3090,"This women's racing and climbing bike is fast, responsive, and a great value"
3091,"The locals in Tibet refer to Mount Everest as Langma. It means “highest achievable point”—which is exactly where this line of women’s race bikes wants to take you. Billed as a racing and climbing bike, the Langma is available in six models, two of which are disc-brake equipped."
3092,RELATED: The Best Women's Road Bikes for 2018
3093,"The Advanced Disc I tested has a slightly heftier carbon frame than the Advanced SL 0 and sits at the lowest end of the disc line. At 18.5 pounds, and outfitted with Giant Conduct hydraulic disc brakes, it’s no featherweight. Still, the way it jumps, surges, and climbs reminded me how much I once loved racing—before training took a toll and I fizzled out. It accelerated quickly during sprints, like it had more to give. And on climbs, the mixed Shimano Ultegra/105 drivetrain (50/34, 11-32) gave me the gearing I needed to spin uphill at a comfortable cadence. I also gained the confidence to ride more aggressively and take corners hotter than usual—the bike responded well to tiny hip twitches."
3094,"If you’re serious about winning races and have an easy 10 grand to drop, you might want to consider the highest-end Langma. I just want a bike that will inspire me to line up at the start. The Advanced Disc is that bike."
3095,"Price: $2,425Weight: 18.5 LB (XS)"
3096,"From tires to toolkits to saddle bags, these drool-worthy upgrades will make your rides easier"
3097,"
"
3098,BONTRAGER AEOLUS PRO 3 TLR DISC ROAD WHEEL
3099,"Keith Bontrager famously said: “Light, strong, cheap: pick two.” Well, these carbon wheels—sporting a 35mm cross section and a wide, 19.5mm rim bed laced to fast-engaging, Centerlock-compatible Bontrager hubs—challenge that maxim. "
3100,MAXXIS RE-FUSE TIRE
3101,Buy Now
3102,"Always flatting? These tires are a more durable option for training or adventuring, with a bead-to-bead puncture protection belt. They are available in six sizes from 23mm up to a monster 40mm in both clincher and tubeless versions."
3103,
3104,BROOKS ISLE OF WIGHT SADDLE BAG
3105,Buy Now
3106,"This saddle bag is that finishing touch that completes your dream bike. Made from waterproof polyester that is bluesign certified (meaning it meets environmental safety standards), the Isle of Wight holds its shape and has a double-zip flap to make access a breeze. "
3107,PARK TOOL AK-3 ADVANCED MECHANIC TOOL KIT
3108,Buy Now
3109,"The AK-3 has the necessities like hex and cone wrenches, cable cutters, and a tape measure, with additional niceties like bottom bracket tools, cleaning brushes, and an adjustable spanner for older-style headsets or larger fittings. "
3110,OUTER SHELL ADVENTURE STEM CADDY
3111,The Stem Caddy puts your point and shoot—and other necessities—right in front of you. Three straps secure it to your bar and head tube on either side of your stem. 
3112,Read full reviews for each item listed above.
3113,
3114,
3115,"Keith Bontrager famously said: “Light, strong, cheap: pick two.” Well, these carbon wheels—sporting a 35mm cross section and a wide, 19.5mm rim bed laced to fast-engaging, Centerlock-compatible Bontrager hubs—challenge that maxim. They’re light, but super durable: I bashed them around at low tire pressures for a full ’cross season (with no damage despite numerous hard hits) before going right back to road training. And they’re one of the best bargains on the market for carbon wheels. Maybe you can have it all. $1,200, 1,640g (per pair)—Mike Yozell"
3116,"Always flatting? These tires are a more durable option for training or adventuring, with a bead-to-bead puncture protection belt. They are available in six sizes from 23mm up to a monster 40mm in both clincher and tubeless versions. The ride is a bit stiff, but the durability more than makes up for any lack of suppleness, and the grip across various types of terrain and weather is fantastic. $47, 317g (700x28mm)—Mike Yozell"
3117,Buy Now
3118,"This saddle bag is that finishing touch that completes your dream bike. Made from waterproof polyester that is bluesign certified (meaning it meets environmental safety standards), the Isle of Wight holds its shape and has a double-zip flap to make access a breeze. Vegetable-tanned leather straps and brushed-silver hardware round out this elegant package. The size small (medium and large are also available) fits everything you need to fix a flat, with room to spare. $65, 127g (S)—Jen Sherry"
3119,Buy Now
3120,"If you want to maintain your bike yourself, you need more than a set of Allen keys. The AK-3 has the necessities like hex and cone wrenches, cable cutters, and a tape measure, with additional niceties like bottom bracket tools, cleaning brushes, and an adjustable spanner for older-style headsets or larger fittings. The sturdy plastic toolbox has room to expand your collection too. $300—Mike Yozell"
3121,"How many midride moments have gone undocumented because you were fumbling behind your back for your camera? The Stem Caddy puts your point and shoot—and other necessities—right in front of you. Three straps secure it to your bar and head tube on either side of your stem. Exterior pockets hold smaller items, and with the top uncinched, you can carry a bottle of beer. A draw cord lets you open and close the bag with one hand. $55, 139g—Colin McSherry"
3122,Buy Now
3123,"This comfortable and light saddle has leaf spring–like carbon supports at the split tail that allow its independent halves to move with your body as you pedal. The technology extends the saddle’s comfort sweet spot and offers a small amount of suspension that smooths bumps and vibrations, making it a new personal favorite. $390, 175g (carbon rails); $345 (titanium rails)—Ron Koch"
3124,Buy Now
3125,"Avoid gravel no more: Tightly spaced and dimpled micro tread lets these tires grip exceptionally well in dry, hardpacked conditions. Elongated center blocks provide low rolling resistance on firm surfaces and pavement, too, without totally sacrificing braking traction. When set up at 40 psi, they even proved durable on dirt roads with sidewall-slashing rocks. $60, 479g (35mm)—Ron Koch"
3126,Buy Now
3127,"This compact lock is (literally) a cinch to use: Press a button to feed the super cut-resistant steel and Kevlar band through the combination-lock mechanism like a zip tie, and then secure it at any point along the 30-inch band. It’s not as strong as a U-lock, but it’s an easily transported alternative that can hitch a ride with you anywhere in a jersey pocket. $65, 151g (30-inch band)—Taylor Rojek"
3128,"Rain is no obstacle with these waterproof nylon bags, which feature welded seams and robust urethane-coated zippers. The Frame Pack 8 fit my 58cm bike, but like the other bags in the line, is offered in a range of sizes to match your needs. Solid clamp-on attachment points and aluminum bars prevent the Burra Burra Stabilizer Seatpack 10 and Handlebar Stabilizer Harness from swaying under load. 1 Seat bag: $130, 574g 2 Frame pack: $110, 318g 3 Handlebar harness: $90, 414g—Ron Koch"
3129,Buy Now
3130,"Due to its low-profile frontal area, Speedplay’s Zero already lays claim to the title of “most aerodynamic pedal system”—an advantage of up to 33 seconds per hour compared with a Look or Shimano road pedal. The Zero Aero, with the Aero Walkable Cleat, hones that advantage further, foregoing Speedplay’s signature dual-sided entry for single-sided entry and a more aerodynamic lower surface. Intended as a high-end product for the most obsessed competitors, the Zero Aero is compatible with Speedplay’s extensive fitting and customization options. Among its lengthy palmarès: Bradley Wiggins used the pedals to set the 2015 hour record. And despite its niche appeal, there’s an upside to the Zero Aero for all potential Speedplay users: The rubbery material surrounding the new cleat—part of the design to make the Zero Aero as fast as possible—also makes the cleat now one of the most walkable options available. (Speedplay cleats used to be infamously terrible in that regard.) Better, the Aero Walkable Cleat is backward-compatible to all Zero pedals. Best: It’s now included with all Zero pedals. $245 (stainless steel axles); $390 (titanium axles); 221g (pedals only, w/stainless steel axles)—Matt Phillips"
3131,"Say goodbye to chain slap, gravel adventurers"
3132,"Shimano’s latest addition to the Ultegra line features a part that might be more familiar to mountain bikers—a clutch mechanism. Originally developed to eliminate chainslap on mountain drivetrains, the new Ultegra RD-RX800/RD-RX805 rear derailleur, first seen at last weekend's Tour of Flanders, brings clutch technology to the road. "
3133,"The clutch mechanism is designed to stop the rear derailleur from bouncing on rough terrain, but can be disengaged with the push of a button to let the derailleur swing freely (useful for wheel changes). The clutch system keeps chain tension consistent, helps mitigate chain slap, and lessens your chance of dropping a chain."
3134,"Some gravel riders have used a combination of road shifters and mountain bike Di2 derailleurs to get the range and chain tension ideal for mixed terrain—but these set ups had to be run with a single front ring. Ultegra RX offers two-by compatibility with an integrated, cleaner look."
3135,"Shimano’s Wayne Stetina described the new derailleur as “specifically designed for gravel and rough pavement use.” The new RD-RX800/RD-RX805 rear derailleurs, for mechanical and Di2 systems respectively, be compatible with cassettes from 11-28 to 11-34, and existing 11-speed shifters. "
3136,"The clutch mechanism adds about 38g to the derailleur, which might decrease the battery life on electronic groups a little. Keep in mind that Shimano’s Di2 groups have a battery life of several months. Like all Di2 derailleurs of the newest generation, the Ultegra RX model also lets riders program how many shifts are actuated with a single button push, as well as which button actuates which derailleur."
3137,"Shimano currently lists the derailleurs as $109.99 for the mechanical model and $284.99 for the Di2 electronic model, an increase of $10 and $20 respectively compared to the standard models. The Ultegra RX and RD derailleurs will be available mid-June."
3138,Get the gear this polar explorer uses to stay ultra-comfortable in the world's harshest environments
3139,"Dog musher, polar explorer, and environmental activist Eric Larsen is a lover of extremes. Known for completing expeditions to the North and South poles, as well as the summit of Everest in under a year, he also briefly held the world record for miles ridden on a bike in Antarctia (355) before it was broken by Daniel Burton (730). Both riders were attempting to reach the South pole from the coast of Antarctica; Larsen had to abort his trip."
3140,"Now Larsen guides select clients on fat bike expeditions around the world, and continues to use his platform to raise awareness of the changing climate in the world's most remote places. We caught up with him between expeditions to talk about how he survives for weeks in the Antarctic on a Fat Bike. "
3141,"The most important lesson Larsen imparts to his clients is how to do the ""Polar Striptease,"" which involves taking layers on and off continuously as you ride, in order to manage perspiration in the punishingly cold temperatures. In Antarctica the mercury usually hovers around -20F in January, when bike expeditions typically take place (and that's before windchill). "
3142,"“If your skin is wet, you lose your ability to insulate, and you get colder much quicker,"" Larsen said. ""In any sort of extreme situation, we have to maintain the equilibrium and balance of being able to move forward and not sweat too much."" That's where the layers come in."
3143,"To stay dry in any weather, Larsen packs multiple pairs of Helly Hansen Baselayers in light and heavy weights, as well as hard and softshell options for his outer layers—similar to what you'd see a mountaineer wearing. Larsen also makes sure to have multiple layers for his hands and feet, including four pairs of socks, glove liners, two-layer mittens, down mittens, and pogies."
3144,"
"
3145,
3146,"The next challenge to pulling off a polar fat bike expedition is managing the weight of your bike and gear. “One of the main factors with fat bikes in winter is the weight,"" Larsen said. A heavy bike not only requires more energy to pedal, but can get bogged down in soft snow. (Most of the traveling surface cyclists encounter in Antarctica has been compacted by the wind, but there can be sustained soft spots, especially if weather moves in.)"
3147,"Unfortunately, as anyone who’s camped in cold weather knows, you need to pack more of everything to survive. On his first attempt to bike to the South Pole, Larsen’s bike weighed 120 pounds. Now he's whittled his setup down to about half that weight, thanks to some key developments in lightweight gear. "
3148,"
"
3149,
3150,"While weight is certainly one of the biggest factors when packing for an arctic fat biking trip, it’s not the only factor, says Larsen. Having a super comfortable camp setup every night is key to putting in the big miles during the day."
3151,"“To [ride] continuously, your clothes need to be dry, and you need to be well rested,"" said Larsen. “These longer-style trips are death by 1,000 cuts... at a certain point, comfort is survival.” "
3152,"
"
3153,
3154,
3155,"“With the carbon bikes and some of the newer technologies, we don’t worry about mechanicals as much,” Larsen says, but he adds that “I’ve always been under the mindset that everything’s gonna break at some point.” To that end he brings a repair kit for clothing, bike tools, and some key spare parts, like a spare chain and derailleur hanger. "
3156,"In cases like the Lauf fork on his expedition rig, he sometimes chooses more analog parts that are less likely to cause problems over long distances in extremely cold temperatures. He's even done things like replace bearing grease with oil, and tubeless tire sealant with tubes, to avoid any complications with freezing."
3157,"One fat-bike specific piece of gear he's always sure to pack: a tire gauge. Because of the huge tires, “the difference of one psi has a big impact on riding ability,” says Larsen. “Take the time [to check], and you'll use less energy, and be traveling faster overall.”"
3158,"
"
3159,
3160,"It might seem like an overwhelming task just to assemble the right gear for a fat bike expedition, but Larsen said that's what he enjoys most: ""it’s kind of a chess game… your layering, your food, how fast you can pedal, those all have a direct impact on the quality of your trip,” Larsen explains. "
3161,"Polar bike packing opens up opportunities to do unique trips to places people might not know about. “In many ways this is exploration in the 21st century,” he said. “The world has been mapped, but trying to find new styles in which to travel poses unique problems to solve.”"
3162,"""I also just love bikes,"" he adds. "
3163,This classic paperboy favorite has plenty of space for all your essentials
3164,Price: $47 to $50Type: Front basketWeight: 7.8 lb.Dimensions: 21 x 15 x 9 inches; tapers to 18 ¼ x 12 ¼ x 9 in.
3165,Buy Now
3166,"Probably the only good decision I ever made for my bodily health as a bike messenger was to mount a Wald 157 Giant Delivery Basket to my fixed-gear handlebar to give my spine a little messenger-bag relief. At the time, I worried that adding a basket was a sign of weakness—an admission I should retire from lugging my weight in heavy packages all over town and just start cruising on a recumbent. But the Wald 157 revived my enthusiasm for the job and enabled me to haul more documents than I ever had before. After all, there’s a reason this old-school, metal stalwart has been beloved by bike delivery folks since classic paperboy times: It’s one of the simplest, cheapest, and burliest bike baskets around.  "
3167,"With generous dimensions (20 x 15 x 9 inches) and secure mounts, the Wald 157 is a top option for carting supersize loads on the front of your bike. And the best part is, mounting the basket is easy: It shouldn’t take you more than 10 minutes, with a multitool, to install it. The basket attaches to your handlebar with extended clamps, so it won’t get in the way of your hands. And it uses sturdy, metal legs to connect with your axle or, for bikes with quick-release front hubs, fork eyelets. Two metal holes in the legs offer adjustability.   "
3168,RELATED: 6 Great City Bikes
3169,"You’ll definitely feel the basket’s 7.8-pound weight when you’re climbing, but after a while you’ll value the carrying capacity and functionality too much to care. (Plus, there’s nothing like dropping someone on a climb when you’re on a beat-up-basket bike.) Although Wald doesn’t specify a weight for carrying capacity, I recommend adding a rear rack for anything heavier than 15 pounds.   "
3170,"To this day, I’m still rocking the Wald 157 on my commuter bike, though now it’s more often filled with extra layers or a case of beer. Sure, it might not be as stylish as some other basket options, but it has a classic design that brings to mind old-timey newsboys and a certain function-over-fashion coolness. Wald has been making bicycle tools in the US since 1905, so the company knows what it's doing. I have a feeling my 14-year-old basket will outlive me, it’s so bombproof and dependable.   "
3171,RELATED: 4 Ways to Carry More Stuff on Your Bike
3172,"Get the basket in a gloss-black powder-coated finish or standard zinc-plated silver with an optional vinyl liner for further securing important items. And if you have any concerns that carrying a basket will make you look less tough or capable at carrying oversize loads (as I foolishly did so long ago), you can do what I did—zip-tie a giant coyote skull to the front so everyone at the farmer’s market will know you’re a badass."
3173,This fast steel commuter is equally at home on hilly commutes as it is on dirt paths
3174,"Price: $870Weight: 30.8 lb. (54cm)Use: Road, adventure, commuter, gravel"
3175,Buy Now
3176,"How do you know if the fast, so-stylish-it-hurts Marin Nicasio RC is the kind of bike that matches your lifestyle? Simple. You fit at least one of these descriptions.   "
3177,"You want to commute to the office—but not on skinny rubber and certainly not with a drop bar in your hands. You fancy yourself a wanderer who often chooses the dirt path over the paved route. You’re a college student on a budget who desires the luxury of a reliable bike to zip between classes without the hassle of having to regularly maintain it. You are a social butterfly who needs a stylish, two-wheeled vehicle to meet up with friends on a whim. Your mudroom currently has a vacancy for something that’s as exciting to look at as it is to ride. "
3178,"With 47mm-wide tires, eight maintenance-free internal gears, and a swept-back city handlebar, the Nicasio RC is equally at home on hilly urban streets as it is on gravel paths. Fenders and disc brakes make it rainy-day ready. And if you plan to go long, two sets of bottle bosses and mounts for both front and rear racks let you equip your new Marin with everything you need for all-day adventures.  "
3179,RELATED: 7 Ways to Upgrade Your Bike for Gravel Rides 
3180,"The Other Nicasio Take the Nicasio RC (shown here) and remove the fenders, replace the swept-back city bar with a drop bar, switch out the hydraulic disc brakes with mechanical ones, and put 700x30mm tires on it. Now, give it a satin dark blue paint job, Shimano Claris drivetrain, 50/34t compact chainring, and 11-32t cassette, and you have the other Nicasio (the one without RC in its name). But take note: Like the RC model, the Nicasio has the clearance to accept 650x47mm road plus tires, and includes all the same mounts for fenders, racks, and bottle cages. It’s also $120 less. "
3181, Component Highlights A Shimano Nexus 8-speed internally geared hub that you control with a MicroShift thumb shifter provides the range you need for moderately hilly commutes and flat routes. Shimano hydraulic disc brakes with 160mm rotors provide good stopping power.
3182,"In addition to mounts galore and the 650x47mm road plus tires, the Nicasio RC is equipped with sliding dropouts, which allow you to easily convert the bike to a fixed gear or singlespeed.  "
3183,"Plump Tires Can up Your Adventures The double-butted, chromoly steel–frame Marin Nicasio RC has a lot going for it, including low-maintenance internal gearing and the necessary mounts to outfit it with front and rear racks, but the one thing that really pushes this bike into multiuse territory is its ability to forgo the easy route for the more exciting one. The smooth-rolling, high-volume, 650x47mm WTB Horizon Road Plus tires are slick down the center, with a herringbone outer tread. The Nicasio RC also accepts 700x40mm tires.  "
3184,"Test Impressions Before I even knew what the Nicasio RC was capable of, I was drawn to it for its aesthetics—that sparkly metallic blue paint, the matching fenders with rubber mudflaps, those retro gumwall tires! An uncomplicated, sturdy, steel frame with a dropped seat stay, skinny tubes, and fat tires. Jaw-dropping!"
3185,RELATED: 7 New Tires to Rev Up Your Ride
3186,"I took the Nicasio RC on road, gravel, and dirt, over an open-grate bridge, down a grassy hill, and up a long, gradual climb. In every instance, the 47mm-wide tires provided a smooth-rolling ride at a steady pace. The swept-back handlebar put me in a comfortable, slightly upright position ideal for casual rolls through town. Yet it was still aggressive enough that I could muscle the bike into turns and up hills. For most situations, the 8-speed drivetrain sufficed, though on one particularly steep climb, I had to sweat pretty hard to reach the top."
3187,"As enjoyable as the bike is to ride, I did experience a few minor or easy to fix issues—more on the order of wearing brown shoes with a black belt, noticeable but not catastrophic. The MircoShift 8-speed thumb shifter felt a bit unnatural in my hand—the more I clicked through gears, though, the less I paid any mind to it. On the contrary, the basket-weave grips grew more painful in my palms as the ride progressed—nothing a grip swap or wearing gloves couldn’t fix. And if this were my bike, I’d splurge for a black DLC Spurcycle bell in favor of the brass one that the bike comes with.  "
3188,"For anyone who wants a bike that’s stylish AF, loves the simplicity of a classic steel frame, wants the benefits of plus-size tires, and appreciates the low maintenance that comes with an internal drivetrain, the Marin Nicasio RC is just the thing to fill that spot in your mudroom."
3189,"Light and nimble, it’s ready for mud—and much more"
3190,"’Cross is a unique beast. The race season is short and intense, and you need a dedicated bike and lots of specialized equipment. It can seem like a money sink unless you can use the bike the rest of the year: gravel rides, all-weather commutes, adventures over varying terrain. "
3191,Enter Trek’s Crockett. 
3192,"Based around a 300-series Alpha alloy frame—Trek’s premium grade aluminum—and full carbon fork paired with an SRAM Force 1 1x11 group, the Crockett felt light and nimble when I had it out on the course. The 40t chainring combined with the 11-32 cassette offers the gearing range for just about any racecourse. The frame shares similar geometry to the Boone, Trek’s full carbon cyclocross bike, with sharp handling that lets the pilot place the bike where it needs to be in slippery, wild terrain. "
3193,"And with gobs of room at the fork and both sets of rear stays, it offers some of the most generous mud clearance on the market. This same clearance allows it to comfortably accept up to 40mm tires for other adventures. The Crockett is finished off with reliable Bontrager alloy components and carbon seatpost."
3194,"About the only upgrade I’d make is swapping out the alloy, tubeless-ready wheels with a set of lighter race wheels for competition if you’re racing at a high level; otherwise the Crockett is ready to go straight off the showroom floor."
3195,"Want a singlespeed? The Crockett can be converted elegantly while maintaining ultraclean lines: Sliding rear Stranglehold dropouts allow chain tensioning. Cable routing is internal through the main triangle, and from the BB shell on to the rear derailleur, it’s external with simple slits in the right chainstay for holding housing to the frame with zip-ties."
3196,"Outside the race tape, the Crockett damps vibrations while offering plenty of power transfer and never feeling flexy; and that big tire clearance allows you to choose among a bevy of dirt-road-worthy tires. You can also fit two water bottles in the frame for extended days in the saddle. Trek’s Crockett is an exceptional value, no matter how you slice it, but perhaps especially if you consider that its range goes well beyond the race season."
3197,"Buy NowPrice: $3,000Weight: 18.2 LB (54cm)"
3198,"The brand known for cycling sunglasses introduces its latest innovation with the Flight Jacket, and we put them to the test"
3199,"Price: From $223Type: Performance cyclingLens Options: PRIZM, Polarized, Photochromic"
3200,"Of the many frustrating things that can happen mid-ride, few are more vexing than the limited visibility that occurs when your glasses fog up. Oakley's new Flight Jacket addresses this with a nosepiece that with the flip of a switch increases airflow to reduce fogging."
3201,"To activate greater airflow, you grab the switch with your thumb and index finger and pull down. This pushes the lenses further away from your face for better ventilation. To push them back into place, you press against the nosepiece with your index finger. Although not unique (we recently reviewed these Kask glasses with a comparable feature), the design is impressive."
3202,"When the glasses are in not in the fog-fighting position, the multifunctional nosepiece causes the frame to sit slightly further out from your face than many sunglasses, which also increases airflow below the lens. Additional padding on the nosepiece makes the Flight Jackets feel more comfortable than similar frames. "
3203,Lots of Style and Features
3204,"At first glance, the Flight Jacket looks like the next generation of Jawbreaker, but it is quite different. Aside from the new nosepiece, there is no frame above the brow, which gives you a larger field of view when your head is tilted down while riding. The overall look is pretty cool, if you’re into that throwback-yet-ironically-futuristic aesthetic. As one of our testers put it: ""You have to wear them like you mean it.""  "
3205,"The consensus on the group rides I tested them on was that they looked good and are nearly indistinguishable from the Jawbreaker to an untrained eye. If you’re into a more classic frame, these may not be for you. And unlike the interchangeable lens of Jawbreaker, the Flight Jacket is designed to allow a lens to be removed but is not optimal for switching them out frequently."
3206,Fit and Lens Options
3207,"The glasses are available with Oakley’s PRIZM lenses, which filter light and fine-tune colors to enhance detail. PRIZM Polarized and photochromic lenses also are available. In total, Oakley offers eight lens and frame combinations to choose from. Flight Jackets also include a set of interchangeable arms in a shorter length, which I opted for to better fit my face and helmet. You have to snap them on and off, so I did this before the ride. It's a good idea to play around with them first because when you pull the nosepiece toggle, the arms shift and may interfere with your helmet. "
3208,"Due to the extra features, these glasses feel slightly heavier than the Jawbreaker and a lot heavier than minimal glasses like the EVZero. That said, the added comfort helps. I tested them on road and gravel where, despite some gnarly terrain, they stayed secure and didn’t bounce up and down on my face. If you regularly ride with a cap, you won't benefit from the extended field of vision. But if not, you'll likely enjoy the the larger lens."
3209,Flight Jacket Ride Testing
3210,"Getting the hang of the fog-prevention switch is a little tricky. I’d recommend practicing it a few times off the bike before attempting to use it on a ride, but once you're acclimated, the switch is easy to operate with one hand while riding. And sure enough, when fog starts to creep up on the lenses, a quick pull clears it away. In the past, I would have been forced to take my glasses off and stow them in my helmet until things cooled down. "
3211,"In addition to the Flight Jacket, Oakley also developed a similar model, the Field Jacket (from $223 at Sportrx.com), which has the same airflow innovation, but with a dual lens for athletes who need a prescription option. "
3212,"Overall, the Flight Jacket works exactly as intended. If you've rarely had to deal with your glasses fogging, then it's probably not worth the investment for you. But if you find that fog is constantly plaguing your rides, you live in an area with unpredictable weather and tough climbs, or you simply love having the latest gear with all the bells and whistles, then the Flight Jacket is a good bet. (And if you roll up to the group ride wearing them, expect all your ride friends to ask to try them on.)"
3213,Buy Now $223
3214,"The stout Bomber Z1 is a long-travel, single-crown fork for big-mountain riding and enduro racing"
3215,"Price: $699Weight: 5 lb. (160mm 29er, uncut steerer)Use: Trail, enduro"
3216,"In the mid-'90s, a new kind of mountain biker began to emerge. Instead of racing–which up to this point had been seen as the highest level of the sport–these riders were challenging themselves by pushing the limits of what was rideable while adding elements of style and flow reminiscent of skateboarding, surfing, and big-mountain snow sports. They became known as freeriders, and they needed equipment that was different from the race-influenced products that populated the marketplace."
3217,"In 1997, Marzocchi was one of the first companies to respond with a suspension fork it called the Bomber Z1. Compared with other single-crown suspension forks of the time, the Z1 had enormous travel (four inches). It was huge, heavy, overbuilt, and–with its coil springs (1997’s air springs were nothing like today’s smooth, low-friction air springs)  and open-bath oil dampers–absurdly plush. But it worked for the new style of riding (and was, in comparison, extremely durable and reliable) and helped usher in a fundamental change not only to the equipment we use, but also to the way we ride bikes. Today’s trail and enduro products are direct descendants of the movement that the Z1 helped fuel. "
3218,"The other suspension companies were slow to respond–I remember a representative of one telling me that a four-inch single-crown was “impossible”–but eventually, they did. Marzocchi had a few good years, but when the other companies caught up, it couldn’t maintain its momentum. (Fox entering the fork market in 2001 hurt Marzocchi as well.) Things went pear shaped for Marzocchi, which led to the suspension division being acquired by Tenneco in 2008. Under Tenneco, the Marzocchi mountain bike line largely sat dormant, and in 2015 it sold the assets of Marzocchi’s mountain bike product line to Fox. "
3219,"And that’s how we got to the product you see here: a new Marzocchi Bomber Z1, as imagined by Fox."
3220,RELATED: The Best Mountain Bikes of 2018
3221,"The Original Bomber Z1, ReimaginedThe 2019 Bomber Z1 is a spiritual successor to the 1997 version. Built on a healthy 36mm platform, the new Z1 is a long-travel, single-crown fork built for big-mountain trail riding and enduro racing. Technology and rider tastes have changed in the 21 years since the first Z1 appeared, so the new fork uses an air spring (a Float EVOL borrowed from Fox) and a cartridge damper (called GRIP, also borrowed from Fox), and has the controlled ride of a modern, high-performance fork (the 1997 Z1’s ride would likely be considered undersprung and underdamped by today’s standards). Though it relies heavily on Fox technologies, the Z1 isn’t just a different color 36; it has unique lowers and a combination of features not offered in the 36 line, which helps push the cost down a bit. "
