,tweetID,text
1371,1116206828520521734,"Twisted Thompson.
https://t.co/bONTwnxSoj"
1372,1116206821994319872,Florida Man Arrested After Intentionally Mowing Down Pedestrian In Grocery Store Parking Lot; Video Released https://t.co/yLgTDUL3yK …
1373,1116206437661904896,Maryland State Police Investigating Fatal Pedestrian Accident Along I-95 South At Md. 24 GII
1374,1116205329539371013,"""@yuftoy: CEMENT inward MANGORO is G2G but slow under the pedestrian bridge cos of bus stop activities 5:23am @Gidi_Traffic #GIDITRAFFIC"
1375,1116205209372356609,"BREAKING: Pedestrian fatally struck by vehicle on lanes of Hwy 4 in #Pittsburg, according to the CHP. Victim appears to be a man https://t.co/r8NlWfj2RT"
1376,1116204215834222592,"#MIZORAM: In other days, traffic jam reaches its peak at 10 am, but observing the polling day,streets are less packed with vehicle and pedestrian and most shops remain closed.
#LokSabhaElections2019 #AIRPic https://t.co/eseERPkTVd"
1377,1116203429569998848,"In the City of Ekurhuleni: Delville area, a pedestrian involved in a crash corner Dunkirk and Elsburg👮‍♂️🚑🚓"
1378,1116203386972536832,@LouisNel @wizardmgs @TobieHanekom @KanthanPillay How will the pedestrian claim in a hit and run?
1379,1116202600263634944,Sales &amp; Marketing Support Manager - Pedestrian TV https://t.co/c0H8TXs9zg https://t.co/c0H8TXs9zg https://t.co/bxginVTcPj https://t.co/Dljpd6gI3L
1380,1116202335376687105,@FCKNRX did you go to that pedestrian deposit show? cuz all my friends were there talking shit during the drone
1381,1116201315594584066,@khalisamonet_ @franhateaccount Nigga ran like a GTA Pedestrian
1382,1116200976027754496,"So scary. Glad both are ok. One mistake and boom.
I should write an article about how PIP (Personal Injury Protection) coverage on your car insurance covers you as a pedestrian when hit by a car. No matter who is at fault.
https://t.co/zINBhV44ka
🚗 Call us! 📱 (509)783-5600"
1383,1116200132813389824,Accident involving a pedestrian on Northcoast Rd heading towards Connaught Bridge. #KZNTraffic Photo Credit: Nettow https://t.co/idkkXRm888
1384,1116200104191356928,"""The weight of the evidence was solidly against the occurrence of these incidents.""
 https://t.co/G79NQX0L96"
1385,1116199501553909760,Accident involving a pedestrian on M7 Eastbound before N2. #KZNTraffic
1386,1116198675112505344,VCD and Westside Officers are at a fatal accident 12100 Westheimer on a fatal accident. Adult female pedestrian was struck by a vehicle. Investigation continues. 202 https://t.co/JcTOLUxxWf
1387,1116198502877425664,An @NewtonLAPD cruiser was involved in a traffic accident with a mini van while responding to a stabbing Saturday at San Pedro &amp; 27th St. A pedestrian was also struck and sustained serious injuries https://t.co/GDME9QEul7
1388,1116197966107164673,"Pedestrian incident / vs ped : 20001-Hit and Run w/Injuries Del Rosa Ave / E Date St, CHP IN area.   https://t.co/qQtOybIyR0"
1389,1116197960772009984,"Possible pedestrian incident : 20002-Hit and Run No Injuries Sr85 N / Cottle Rd E Ofr, CHP Hollister Gilroy area.   https://t.co/Qlspq16GYj"
1390,1116197953473900544,"Possible pedestrian incident : 1179-Trfc Collision-1141 Enrt W Hammer Ln / N Pershing Ave, CHP Stockton area.   https://t.co/f5nwtBihZh"
1391,1116196098844966914,It has become so pedestrian and the antithesis of aspirational.  Ugh.  This year the cover subjects are getting worse.
1392,1116195960957411328,folks we got txdot to delete their shitty pedestrian-blaming tweet
1393,1116195816270487552,Update on Highway 4 &amp; Loveridge in #Pittsburg... @320PIO says this is now a fatal incident. https://t.co/wADGY5n2cy
1394,1116195770078826496,"Chris Lutizia's Word Origins 

pedantic

Adj: 1: narrowly, stodgily, and often ostentatiously learned 2: unimaginative, pedestrian

Rather than rely on pedantic lectures, Professor Hughes tries to apply the lessons of economics to real-life scenarios to keep her class engaged."
1395,1116195343803219969,"@DonnachadhMc @MartinSLewis @StopKillingCycl @ExtinctionR You're playing victim but protesting far too much. You sound like a cyclist who steams across pedestrian crossings regardless! As for cars, I don't own one, I can't even drive...but the majority of cyclists still have a car! Best of both worlds or rank hypocrisy? You decide."
1396,1116195148092923904,"Cement inward Mangoro is g2g but slow under the pedestrian bridge cos of bus stop activities 5:23am

VIA @yuftoy"
1397,1116194966697586688,Cement inward Mangoro is g2g but slow under the pedestrian bridge cos of bus stop activities 5:23am @Gidi_Traffic @trafficbutter @TrafficChiefNG
1398,1116194532951982080,@bells10 @MartinSLewis Would it be a shared pedestrian &amp; cycle path and you weren't sticking to the bit that was pedestrian?
1399,1116194182077407234,Heads up on #Highway 4 near Loveridge as @320PIO investigating vehicle vs. pedestrian after person running across the freeway. @ContraCostaFire also responding. https://t.co/ysvNwXlg0L
1400,1116194110573109255,"Clinton Residents and those passing thru, please drive safe. Second a fatal accident today.  Pedestrian struck by car about 10:30 tonight. Both accidents about 5 mins from my home, scary...
 🙏🏽🙏🏽🙏🏽 for the Families"
1401,1116193868079222784,"https://t.co/2jBEE6YEZR
This is horrible..."
1402,1116193867693297664,Chestnuts roasting on a deliberately lit fire. https://t.co/BpSiL1thSg
1403,1116193654459203584,"Super facts Niggas could prolly speak Farsi That's how a pedestrian Don't matter to a lesbian Had to Boston Nah, nah, nah"
1404,1116193548016029697,"Okay then, I'll take Virginia Trioli's word and will vote for Kate-Miller Heidke as the next Prime Minister of Australia. https://t.co/sxlshb8U96"
1405,1116193442735042561,Anything's a light if you're pedestrian enough.
1406,1116193406349262849,"Pedestrian incident / vs ped : 1179-Trfc Collision-1141 Enrt Sr4 E / Loveridge Rd Ofr, CHP Contra Costa area.   https://t.co/lvq2YBLkqa"
1407,1116193365777842176,"Yeah, I'm loving the new pedestrian bridge over the Providence river. #litup #onenightonly"
1408,1116193253743710208,#Pittsburg: reported vehicle vs. pedestrian collision in lanes - EB Highway 4 near Loveridge. CHP helicopter H30 overhead to assist in locating patient. https://t.co/TnOwpkyHsm
1409,1116192741006946304,"@Beersforopeners Neither. Take the choice with the greatest chance of success for saving the most people...which includes the vehicle occupants. This may mean the option with the least change in direction, or hitting the least massive pedestrian, or not hitting the pedestrian carrying the nitro."
1410,1116192092051709957,"Very excited at Behavor Change workshop @RoadSafetyNGOs Crete/Conference. SADC group worked on reducing child pedestrian deaths &amp; won best presentation.Look @ Problem/Initial Challenge. Discover.Define.Develop.Test. 
Get solution.@WCGovSafelyHome @DoTransport @_ArriveAlive @WHO https://t.co/sMKXvg5H3G"
1411,1116190997170540544,Driver flees scene after hitting pedestrian in north St. Louis County https://t.co/4Q3bGkgc6c
1412,1116190837572980736,"@stateless @KingCyclesAkl @AklCouncil @phil_goff @DarbyatCouncil @richardhills777 @jobartleynz As we say each year ""AT to consider how every renewal &amp; maintenance project can be leveraged to improve the road design for all users including layouts that include bus lanes, greenways &amp; cycle lanes, remove cycle pinch points &amp;  add better pedestrian crossings &amp; street trees"""
1413,1116190770502012928,@ArvindKejriwal Too late too little...Indian voters are not fools to be taken in by your pedestrian logics and idiotic tales...your and Congi linkage to Pakistan has already taken roots...now you just wait for the outcome on 23rd may
1414,1116190624741347329,"The Temescal Telegraph BID (@TemescalDist) has projects around design, economic development, event, district promotion, cleanliness, and more. The #RepaveTelegraph campaign and street banner? That's the BID. Same with the Temescal Street Fair (June 9th!) and pedestrian lighting."
1415,1116190487931756546,One dead following auto-pedestrian accident in Charleston County – Live 5 News WCSC https://t.co/gkMAm6QkdU https://t.co/dKgSjpEoG2
1416,1116189920748560385,"(1125p) New Hampshire Ave. and E. West Highway, pedestrian struck. EMS transported 1 adult, NLT"
1417,1116189793224933377,Driver flees scene after hitting pedestrian in north St. Louis County https://t.co/SpSDM7WxOG
1418,1116189028217344000,"By the way, deeplearning helps place you after you finish all the material (which will take most people *awhile.*) 

Help me out. What am I missing? Why is a bunch of pedestrian, 101 material priced at tens of thousands of dollars hyped by so many ThInKfLuEnCeRs?"
1419,1116188768774520833,@TicTocTick Pretty normal thought to have- not weird at all- in fact pretty pedestrian :)
1420,1116188548980518914,"@JDR1982 @MartinSLewis Ask them? Same as you would if a pedestrian damaged your property.

Also, it's not an ""undertake""* it's filtering and legal. Good luck reporting that. 

* Unless you meant buying people in coffins, which is generally legal too."
1421,1116188158947762177,"@DrBridgetB @ticklypickly Yes, if they work as advertised to avoid crashes, cities will be no-go zones for AVs because of pedestrian and cyclist activity"
1422,1116187440480342016,"Apologies to the pedestrian I startled when I yelled ""WHAT!?"" while listening to @hatelovepodcast's The OA S2 ep. I've literally never seen a second of this show and it sounds BAZONKERS. (cc @katangus @jocelyngeddie) https://t.co/jWdRgBSKRK"
1423,1116186551845818368,@TheLaurenChen If you think that the black hole photo is a waste of time and uninteresting you desperately need to get a sense of wonder. Your attachment to the pedestrian interests of political drama and entertainment have left you one dimensional.
1424,1116186461605376001,Just seen a cop &amp; a mf pedestrian run a red light together the cop did it first tho 😅 that’s how you know Lubbock ain’t shit I’m bout to citizen’s arrest these hoes we careful drivers trynna see tomorrow...
1425,1116185735780900864,Pedestrian in critical condition after hit-and-run in north St. Louis County https://t.co/RwnajWOWjL
1426,1116185602313949184,"Pedestrian incident / vs ped : 1179-Trfc Collision-1141 Enrt E Florence Ave / Walnut Dr, CHP South LA area.   https://t.co/QggyPdTmm3"
1427,1116184767672619008,Ok someone pls explain... I was stopped at a traffic light and 3 ppl consecutively came up to the pedestrian crossing and pressed the button about 1000 times???
1428,1116184426738667520,Say yes to the dress. https://t.co/r3OtDRsXGF
1429,1116183506097516545,Pedestrian in critical condition after hit-and-run in north St. Louis County https://t.co/tG2DRggCmI
1430,1116183456294293505,@JaceDeloney Blame the pedestrian (and the cyclists)! Never the driver!...
1431,1116183368272613376,@Nffc1973notts @Curtmarv Pedestrian and Predictable and 5th
1432,1116183093054988290,@TheCousinSal Negative goals. Fuck that pedestrian.
1433,1116183020065775616,"@bikephail @PhillyOTIS @FeetFirstPhilly @bcgp This cyclist prioritizes his convenience over the safety of every pedestrian....

WITH AN UNUSED, OPEN BIKE LANE THAT WAS MADE JUST FOR HIM. 

@PhillyPolice @PHLCouncil #bikephl https://t.co/w0HZUurraI"
1434,1116182755300270081,"In a supreme example of good driving today, I narrowly avoided running over the ""pedestrian crossing"" figure in the intersection."
1435,1116181677234061318,I’m jus not no local pedestrian
1436,1116179501677989891,I can’t be a regular pedestrian https://t.co/d7nHSYCbvn
1437,1116179180520128512,"@luc_portier @chriswinker01 @bobjbain @MartinSLewis That's statistically not the case though. In the police STATS19 data, in pedestrian/cyclist collisions, it's more often the pedestrian that has caused the collision."
1438,1116179033849360385,@yegvalleyLRT @GEmmerzael Are slip lanes and high radius turns really appropriate in urbanized settings where significant pedestrian activity can be expected? How does that fit with vision zero?
1439,1116178998927642624,"The comments from Westcycle about separate cycling/pedestrian paths seem to miss the point. The bigger need is infrastructure that separates riders from drivers - something a lot more achieveable. #PerthCycling

https://t.co/rokorNAwPd"
1440,1116178840487784449,"One of the best places to take in fabulous views of Perth is the pedestrian bridge at Elizabeth Quay! The bridge is perfect for a stroll and is beautifully lit up in the evenings offering fabulous views day or night of Elizabeth Quay, Perth's CBD, South Perth and the Swan River. https://t.co/T3eA1sELJQ"
1441,1116177700178161665,"@bjparvind @narendramodi @bjparvind shame on you to ask for votes. Look at the state of your constituency, it's in a horrible condition. Harlur road has no roads, no footpaths, no street lighting, no pedestrian crossing and here you are asking for votes"
1442,1116176879025655808,So fresh. https://t.co/WlM6S8n5ps
1443,1116176859329261568,"Ahead of 4/24 China domestic theatrical release, @MarvelStudios 'Avengers: Endgame' gets pop-up exhibition by Nanjing East Rd pedestrian street, featuring @LEGO_Group masks of original core team https://t.co/oAbStqiMVR"
1444,1116176396244672512,"@MarketUrbanism The central part of Toronto, where this is located, has several strips of fine-grained retail. They go on for miles. New buildings tend to introduce a larger scale of retail, lousy pedestrian experience, more chains. This criticism can be overstated, but it’s not crazy."
1445,1116176367232532480,"I shall upskill my multi-tasking ability.

https://t.co/55t1kyVwTh"
1446,1116175666876018688,"Yesterday I saw a vid on MRT Jakarta...
They started their trip around Hyatt area.They have really transformed that place.
The pedestrian walkway is really nice...very wide 20 feet.And with Pelican Crossing to go across the road.

Can we have that on Tun Razak?"
1447,1116175203565035521,Swipe life or no fucking life... I cannot be pedestrian
1448,1116174683227877376,Bullshit. Kuala Lumpur was never pedestrian friendly. https://t.co/gwwhuejdjE
1449,1116174345901096961,"I-95 is CLOSED in Abingdon (near Bel Air), Harford County for a fatal pedestrian closed. Traffic is being detoured onto Route 543. https://t.co/e8lucCxaGe https://t.co/CM5I7cvQnP"
1450,1116173549125951488,@thehill They must be mad about prision reform. Or releasing that one lady. Or pardoning jack Johnson for his conviction for marrying a white girl. Or record unemployment. Or making berry look pedestrian
1451,1116173444758949889,@martynschmoll @ACHD @CityOfBoise @BoiseStreetDept @IdahoWalkBike @AccessBoard @USDOTFHWA @IdahoAGC @MUTCD @ncutcdbtc @ncutcd @NWADACenter The ACHD Pedestrian Advisory Group did a walk along a portion of this with engineers and contractors on March 27. They have yet to address any of the ADA violations and MUTCD non-compliant features identified on that walk and in follow-up comments from the PAG. https://t.co/AK69JjaUyL
1452,1116173137329082368,"Oi, You've Got A Week To Sort Your Enrolment For The Election - Pedestrian https://t.co/11o0stehB7"
1453,1116173122707681280,"Me in a car: I hate pedestrians. I have the right of way. I can’t recall ever walking across streets in my life. I AM IN A MACHINE LET ME DRIVE. 

Me as a pedestrian: I hate cars. I have the right of way. I can’t recall ever being in a car in my life. I AM A HUMAN LET ME WALK."
1454,1116173033180295168,Accident reconstruction crews investigating after pedestrian is hit by car in North County https://t.co/Lv5klsGRbv #KMOV https://t.co/vKMtA49aUc
1455,1116172842863747072,"Combined with DBKL's trigger happy tree cutting and yeah, KL really sucks for a pedestrian. https://t.co/8c47ZJjI7w"
1456,1116172841957896192,@JenHogben @GeochemOz @CallStupid @faully33 @MarkPlackett1 @Peter_Strachan @Karmageddon67 @Lizmont007 @dynamat @Tashiwityar @paulgilding @GretaThunberg Jen: so pedestrian! Do you know who is more likely to have goaded them on? The EV industry. This little political kerfuffle has made Australians aware of EVs and their benefits - whereas they had been about 5 years behind the rest of the world.
1457,1116172723070361601,@Anthony_Mundine Life is a cocktail for the immune system of a child every day. Vaccines a natural way to prevent problems - show the immune systems just the key signal without the whole disease. Safer than a equally healthy trip to the park for a kid. https://t.co/yWInLDH5qk
1458,1116172650491965440,"Good progress continues on safety upgrades around the city for those who walk, bike and bus.🚶‍♂️🚴‍♀️🚌

At the Killarney Rd/Ellis St intersection pedestrian refuge islands are being installed and kerbs built out. Stop/go will be in place tomorrow and early next week while these go in https://t.co/QwLkBuQvAg"
1459,1116172521395462144,"Troopers from @kystatepolice Post 10 are currently on the scene of a fatal collision in Bell Co. Ky 92 near the Bell/Whitley line is shutdown. 

Hit and run -vehicle vs pedestrian. I’m headed to the scene and hope to gather more information."
1460,1116172317573431296,It’s really annoying when a pedestrian crosses the street (not at a crosswalk) while on their cell and they’re completely oblivious to oncoming vehicles. #payattention
1461,1116172283775782913,Central County Fire &amp; Rescue is currently responding to an emergency incident for a(n) MVA Pedestrian Struck.
1462,1116172087452942336,@breezy_point As a pedestrian playing one on one with Chris Paul after he lost his juice? And telling him to step cuz he trash now... hell yeah you can get in this movie lol
1463,1116172039092674560,"Investigators say the man was hit on KY 92, about one-mile from the Whitley County line. https://t.co/To7RInF7dR"
1464,1116171692026413056,"This is hilarious not unlike @CaptGetUp who has taken funny as fuck to a whole new level.
https://t.co/a40PFbx3mG https://t.co/Y3sEtPV9lh"
1465,1116171369140633600,Central County Fire &amp; Rescue has units responding to: MVA Pedestrian Struck
1466,1116171352161918976,"@null_fruit The New Yorker's Conundrum means that as a pedestrian I can't comprehend a reaction to car traffic that isn't ""fuck you, try me"" and, when driving, can't comprehend a reaction to foot traffic that isn't ""fuck you, try me."""
1467,1116171256858996736,"""The thing is, ultimately it's their choice as people to reveal whatever they want."" https://t.co/9Q5uW5yv76"
1468,1116170777437638656,"In my country 🇳🇬 any route the president will ply will have no single motorist or pedestrian, there will be a major gridlock and worse off , nobody will come out to cheer him on. https://t.co/hGwlmTYc7v"
1469,1116169892317712385,"This ""pedestrian"" observer saw this COMING. I questioned ongoing promises of future slam dunks and grand results. 
I was prepared for a fizzle and a wink. 
Mueller doesn't HAVE to come out of the thorn bushes &amp; do the right thing. https://t.co/cUlhjgNHS8"
1470,1116169800487788545,"@WGRZ What the actual fuck, a pedestrian bridge sounds like the worst idea ever for the Skyway @NYGovCuomo"
1471,1116169591279865856,"After waving at a car that stops for me at a pedestrian crossing, I must redo that wave like 10 times after to check if it’s all good"
1472,1116169480730578945,"This is very nice. Pedestrian put me on a list of comedians to see during @micomfestival &amp; said some cool shit about me.
https://t.co/fUurp4cZqU https://t.co/UoJnYDATKk"
1473,1116168587549474816,CRITICAL PEDESTRIAN STRUCK/ MEDEVAC- northbound Brandywine Rd just north of Surratts Rd in Clinton. Man struck in critical condition.
1474,1116168434457485318,Pedestrian At Best - Courtney Barnett https://t.co/0R3CWNb31g via @YouTube
1475,1116167642329624576,"#NewBid State Street Pedestrian  Improvement Project, Charlotte NC.
#StreetResurfacing #Sidewalks #Driveway #WheelChairRamps #CurbRamps #landscaping #ConcreteCurb #Gutter #StampedConcrete #Median #Paving #Grading #Drainage #ErosionCtrl #Utilities
https://t.co/lRJ6a8MFeG"
1476,1116167581965148160,NEW | F19013062 | BURN COMPLAINT | Loc: 180 LIMERIDGE RD W HAM @ PRIVATE RD/PEDESTRIAN BRIDGE /CN: CAPTAIN CORNELIUS PARK | Units: E3 | 04/10/19 22:19
1477,1116167528269533184,"@9VSQA @khalidkarim Challenging for normal pedestrian, impossible for disabled/strollers."
1478,1116167001746100230,Pedestrian killed in Thasikhel van-hit https://t.co/WQ7njBfh92 https://t.co/xClIEaWiJF
1479,1116166522290851841,Kuala Lumpur. Not-so pedestrian-friendly https://t.co/c7KGOIbVN3
1480,1116166479970545665,"Cuomo: There's a possibility the Skyway could stay, that it might be converted for use by bicycles and pedestrians. https://t.co/11oYeZo3hc"
1481,1116166138520592385,"“Scrambled eggs? A dish so pedestrian, its name is the recipe”  -Jimmy Shive Overly"
1482,1116166117616160768,"Today in heavy traffic in the city, I saw the man in the car in front of me honk at a male pedestrian and wave him over. Then, the pedestrian talked to him through the window for a moment, and THEN PROCEEDED TO GET IN THE VEHICLE WITH HIM NOT EVEN MAKING THIS UP GOSH ATLANTA WYD"
1483,1116165182194102272,@harrylee773 @TxDOTAustin Most state and city depts of transportation are very driver centric. There have been 4-5 pedestrian deaths in the past few weeks in a Chicago suburb and the town put up victim blaming ads at bus stops. 🤦🏾‍♀️🤦🏾‍♀️
1484,1116164996050845697,https://t.co/ra2c9H4xnW Add fitness to UR AR stay; Razorback Regional Greenway is a 36-mile paved biking &amp; pedestrian trail.
1485,1116164704546824197,#BREAKING: All Lanes blocked on I-95 for deadly pedestrian crash  https://t.co/UPv9o2gqiV https://t.co/jT2DLqA1BS
1486,1116164289478500352,@CarletonGeoff I’m more a pedestrian than biker but this would be perfect for Waugh between Allen Pkwy and W Gray. The road is 7 lanes in some places and incredibly dangerous for bikers and peds. Crazy that such an urban neighborhood road is so wide.
1487,1116163430640173057,"@kass_butts Every pedestrian in CHS who walks out on green lights🗣 hope you have a lot of endurance, there’s quite a bit of them"
1488,1116163257599967232,"Pedestrian - A084, E084 - Gears Rd - Greens Pkwy - 21:14 - https://t.co/xEDK48Fj4E"
1489,1116162704501288960,"Two years after its completion, the pedestrian bridge along the I-30 main lanes is still three years away from opening. That is, if nothing else goes wrong. https://t.co/o56qo0mCWH"
1490,1116162400502407168,@MrCraigDuncan @DonnachadhMc @MartinSLewis @StopKillingCycl @ExtinctionR So a drunk driver knocks down a pedestrian &amp; by your logic anger should be aimed at the brewers making the alcohol. People need to start taking responsibility for there own actions instead of blaming everyone else...
1491,1116162318763687936,The Fascinating Story Behind Highland Park&amp;#8217;s Almost Forgotten Pedestrian Tunnels https://t.co/wUYEeMuP9U
1492,1116161697797091329,"We’re working alongside other building owners in the Capitol Riverfront to create a walkable, vibrant community corridor outside National’s Stadium and our 25 M Street development. https://t.co/yfy8ppc9T2"
1493,1116161389431853056,A 30-year-old homeless woman was seriously injured after being struck by the pickup truck on Long Island Wednesday morning. https://t.co/j0xOnuIF7H
1494,1116159964035391488,@mark_detterline I drove into NYC on Monday and then walked around a bit. Being a pedestrian on the city is pretty stressful too. The locals walking seem unfazed though.
1495,1116159653300330496,"@lsuwcd2016 I had it with him after his 2016 WC play in choke job. After that, he lost my confidence forever.  Since then, he's been pedestrian at best and most times worse."
1496,1116159565857476608,Police looking for driver that struck pedestrian on Cabot St. in Holyoke https://t.co/uWvnO66A2k
1497,1116159054789914624,Fatal pedestrian accident shuts down part of I-95 in Harford County. WATCH FOX45 News at Ten for this &amp; more local news  https://t.co/e8lucCxaGe
1498,1116158744977522688,"""...the car that hit and killed her fled."" So there's a killer car out there making independent getaway decisions
https://t.co/Qxp9Mf7ZXR. 
Reporters, watch my @TRECpdx talk before you write another story about someone dying on the road https://t.co/LbiYKYhtK2. #DriverNotCar"
1499,1116158500072239104,"@Garcia_Design @theunderlinemia Today I was indignantly honked at by a driver behind me because I actually followed the law and stopped my right turn for a pedestrian whose Walk signal was on. It took &lt;5 sec. for him to cross out of my path, but driver behind me was outraged for having to wait that long."
1500,1116158238712635398,Pedestrian at Best — Courtney Barnett
1501,1116158174141218816,Looks like we will be able to block scooters from “high pedestrian traffic areas” or on sidewalks fewer than 5 feet wide.  https://t.co/151Gy8Go03
1502,1116158139777216512,"Nein, non, nee.
 https://t.co/cv83OKf2WF"
1503,1116157993878319104,"A blessing was held this morning for the start of a new harbour-side cycleway around Evans Bay. 
Work will begin after Easter on the two-way bike path which will include an improved pedestrian route around the point with new seats, bike parking and more! 
https://t.co/4TZE42tcXs https://t.co/xdAEoDjSR8"
1504,1116157861552222208,"@SBS's #MichaelHing Is Running For The Senate As A '#OneAsian' Member
@hingers @pedestriandaily #Australia  https://t.co/jZJuw8klpQ"
1505,1116157410404646912,@TMKomulainen @girlsreallyrule NYC is a pedestrian dominated city. We walk everywhere all the time bec other than a scooter or @CityBikesNYC walking is the only way to go to work or wherever. Only a f’ing fool says 5th &amp; Park connect bec there’s 2 long City blocks to either 5or Park with Madison Ave between
1506,1116157366213328896,Here is the timeline for the pedestrian implementation plan update. https://t.co/aHf0Eu80lL
1507,1116157095458562055,"Pedestrian - M083, AS069, E083 - Westheimer Rd - 20:46 - https://t.co/23xutOn4jR"
1508,1116156718684176384,BREAKING: Police are searching for a vehicle that struck a pedestrian on Cabot Street in Holyoke and then fled the scene. https://t.co/36UvioMHZJ
1509,1116156523733049344,"As @BostonBTD actively works against best practices and @bos311 reports go ignored on bad pedestrian signal access, ok. https://t.co/nQvtDVoiwB"
1510,1116155427408969728,"@infinitebuffalo @311DCgov @DCDPW Looping @DDOTDC. Come on y'all, we need some actual protection here. How about installing some of these? https://t.co/URlFrh3A6J"
1511,1116154854223831040,Pedestrian hit and killed in Springfield. https://t.co/zZ2GvGHJ3U https://t.co/Vo5dMV073x
1512,1116154688129265664,@Yuenanimous Nah. Just narrowly escaping death every day as a pedestrian lol.
1513,1116153619353677832,"@KaridasOnMane @GantosBobcat I miss the sleek wedges (and the pop-up headlights), but pedestrian leg injuries did them in.

Of course, now we have pedestrian-crushing steroid-infused trucks and crossovers, so... *sigh*"
1514,1116153600357613568,"Hit and run by University of Hawaii, teen girl injured KHON2 A pedestrian was hit by Maile Way… https://t.co/1RwBtzLmJR"
1515,1116153348430819328,"@elmitanyo @im_colour Who defines what’s sosyal and pedestrian anyway? Pako may be “alta” in Manila, but in some provinces, it’s just “damo”. Food understood in its context is better appreciated. Ilocano food IMO is not getting enough attention beyond empanada &amp; bagnet. So much culture in that pot."
1516,1116152910222512128,"A 4-year-old bottlenose dolphin was found on the shore of Shek Pai Wan by a pedestrian on the Scottish coast. Its back was severely sunburned, and it was widely exfoliated. It was dying and very poor. https://t.co/OQhqTVNCuC"
1517,1116152647214620672,WHY ARE WHITE PRIVILEGE BONDS SO MUCH LOWER IN FLORIDA THAN FOR FALSELY ACCUSED BLACKS? “Man Accused of Intentionally Running Over Pedestrian Arrested” - NBC 6 South Florida https://t.co/BKVAq6VX0V
1518,1116152458294824962,@SeeStephScience Oh thanks! I guess technically I should have stopped. But it seemed like a grey area bc it's one of those bike paths that's next to a pedestrian walking path. Just trying to be a responsible biker bc I know it's hard for drivers. Yelling is not cool though
1519,1116152274097623040,@pedestriandaily What's the go here pedestrian? Are we all just pretending we want to see the unfunny blackface dude on tv again
1520,1116151931905482753,.@FuckNjTransit @diannedoctor @CommutingLarry  This is why I sent tweets recently about adding leading pedestrian interval timers on traffic lights. It will prevent deaths when cars turn into pedestrians and it is cheap and easy. https://t.co/WNly0pd3iV
1521,1116151751336312832,You two have more pedestrian tastes than I expected.
1522,1116151665441169408,Vote One. https://t.co/HdVrqdHRVF
1523,1116151662932946944,TFW: a random pedestrian in Hollywood drunkenly (assuming) flashes their boobs at you while you wait at a red light at 3:20PM🤪
1524,1116151049021267969,@MikeSegalov I once bumped a pedestrian with my car who ended up being B52s singer Fred Schneider.  He was fine and I helped show him where to find a used record store.
1525,1116150858260066304,"Me as a driver: pedestrians are so annoying with their right of way bullshit. 

Me as a pedestrian: hit me, I dare you."
1526,1116150805625737216,@kkhan_10 @TonyDaLandShark Exactly! Bikers shortcutting pedestrian byways instead of “acting like a vehicle “ is a recipe for destruction.
1527,1116150499462533126,#Update - one patient was transported to Cairns Hospital in a stable condition after a vehicle and pedestrian incident in #CairnsCity.
1528,1116150463836119040,@TheDailyDetroit @TheWarOnCars @BrooklynSpoke When Ford moves in their will be two opposing factors: more pedestrians &amp; more cars. Our love affair with the car nearly destroyed the city. Will they continue to dictate how the city redeveloped or can we do it without cars to make a safer pedestrian friendly city? https://t.co/ByTfu5HSV4
1529,1116150376623935490,"@TomHorsman @zonemat As a Clevelander living in Harlem, I can tell you Vision Zero has been a long, hard slog that started in the Bloomberg administration. When he started creating pedestrian plazas, people thought he was crazy. Anyone who helps the effort is welcome, in my view."
1530,1116150030681796608,"desperate to know which of the many, many pedestrian suspects this might be blatantly referring to https://t.co/2Y3sK9hoZl"
1531,1116149994262630400,#Update - one patient was transported to Cairns Hospital in a stable condition after a vehicle and pedestrian incident in #CairnsCity.
1532,1116149788947427329,"@Phillies Harry Kalas in 93, in the parking lot after he bumped a pedestrian with his car. Then I got Barry Bonds 15 minutes later. 😳"
1533,1116149620755898369,"The pedestrian might be in the wrong, but since you’re the one cocooned in tons of metal, you still have to stop – if you can https://t.co/zhu62unV7t https://t.co/jbge9vXN9e"
1534,1116149383974801410,@PCArsenault @TPSRydzik @tpsmclean @TPSOfficerB @ShawnaCoxon @TorontoPolice Try placing bollards and planters to prevent pedestrian strike. These Elliot Roger fanboy Chad/Stacy hater Lesbian manifesto study rats drove the main drag. Killed 10 filled the ER. The gunplay is out of hand.
1535,1116149382607450113,"Great turn out at the pedestrian safety working group public meeting, talking scooters in #Tempe! https://t.co/2DfUyBauVC"
1536,1116149113316413440,"In 2017, the Governors Highway Safety Association said #Arizona was fifth in the nation for most pedestrian deaths. By 2018, we were No. 1.

@offcentervoice talked about the issue with C.J. Hager of @VitalystHealth.

https://t.co/4dJL5N7ycA"
1537,1116148221657735169,@CarpeDonktum fairly pedestrian tbh
1538,1116147948629450752,@WoooooTheReds I didn’t hit anyone this time (full disclosure: I have hit a pedestrian before)
1539,1116147863933865984,Fairly pedestrian - Drinking an 50 FT Jackrabbit by @texasaleproject @ Hyatt Regency DFW Airport  — https://t.co/CXzMnWP0YR
1540,1116147844208107520,@BrandonWC @richmintz @bradhoylman That’s especially dumb since the WTC campus that the city cares so much about has one of the worst pedestrian experiences in the city because of the non-stop rush of traffic on the West Side Highway.
